Symbol,Name,Revenue TTM,Revenue Growth TTM,Gross Profit TTM,Operating Income TTM,Net Income TTM,EBITDA TTM,EPS dil TTM,EPS dil growth TTM
BATASHOE,Bata Shoe Co. (Bangladesh) Ltd.,9317787959.0,0.2040720109057522,3796079399.0,635741333.0,179479194.0,1346891640.0,13.1198,-19.224494067958357
BATBC,British American Tobacco Bangladesh Co Ltd,79110036000.0,-19.395243911959472,31650291000.0,19133678000.0,4755455000.0,27159252000.0,8.8064,-71.27498564793069
BAYLEASING,Bay Leasing and Investment Ltd.,,,,,,,,
BBS,Bangladesh Building Systems PLC,446420303.0,-45.24016313925888,99881296.0,45115082.0,-98131957.0,88257900.0,-0.6023,-1845.7971014492748
BBSCABLES,BBS Cables PLC,1650626737.0,-35.74541985513972,231082341.0,-416191369.0,-1072480740.0,,-5.0658,-183.62353731593976
BDAUTOCA,Bangladesh Autocars Limited,,,,,,,,
BDCOM,BDCOM Online Ltd.,828989135.0,4.307507580420982,384546766.0,50750928.0,46075478.0,111460320.0,0.7321,-6.321177223288547
BDFINANCE,Bangladesh Finance PLC,,,,,,,,
BDLAMPS,Bangladesh Lamps PLC,2040524509.0,9.059976432296569,438897317.0,148473874.0,-16818627.0,201057950.0,-1.5975,74.06150548808209
BDTHAI,Bangladesh Thai Aluminium Ltd.,63575853.0,-74.30709644114879,-102803485.0,-138463508.0,-358633312.0,-54896390.0,-2.8068,-69.06396819660283
BDTHAIFOOD,BD Thai Food & Beverage Ltd.,,,,,,,,
BDWELDING,Bangladesh Welding Electrodes Ltd.,,,,,,,,
BEACHHATCH,Beach Hatchery Ltd,,,,,,,,
BEACONPHAR,Beacon Pharmaceuticals PLC,,,,,,,,
BENGALWTL,Bengal Windsor Thermoplastics PLC,994649638.0,9.706551561170404,182073235.0,85667461.0,51553543.0,158299760.0,0.5636,3.12900274473925
BERGERPBL,Berger Paints Bangladesh Ltd.,28983656000.0,7.588346155135373,8822274000.0,4086719000.0,3328444000.0,5084159000.0,70.5858,0.3400306482474078
BESTHLDNG,Best Holdings PLC,,,,,,,,
BEXIMCO,Bangladesh Export Import Company Ltd.,,,,,,,,
BGIC,Bangladesh General Insurance Company PLC,621117706.0,6.70868808658502,,133743739.0,88666555.0,,1.6412,39.5934336990729
BIFC,Bangladesh Industrial Finance Company Ltd.,119199604.0,96.98560129624889,-788555769.0,-804315984.0,-803785904.0,-760600770.0,-7.9836,-34.5172704296546
BNICL,Bangladesh National Insurance Company Ltd,1051973557.9999999,4.793709085881391,,314384795.0,237463233.0,,5.3664,20.829486861954823
BPML,Bashundhara Paper Mill Ltd.,3698102153.0,-52.3201513782289,-1580317278.0,-2119390344.0,-5397250900.0,-685187640.0,-31.0559,-174.56369905401823
BPPL,Baraka Patenga Power Ltd.,11714771925.0,-17.874240011139676,3600986958.0,3372909069.0,603445444.0,4124729580.0,3.4882,1500.091743119266
BRACBANK,BRAC Bank PLC,156669227786.0,34.27341003815792,,37268151909.0,19918049851.0,,8.6995,46.6512702078522
BSC,Bangladesh Shipping Corporation,5945528519.0,6.515730696514464,3153266325.0,2520849006.0,2990147275.0,2960480120.0,19.603,1.957704430320495
BSCPLC,Bangladesh Submarine Cables PLC,4785215240.0,34.89828953668933,3695324695.0,2851027665.0,2850066336.0,3326676370.0,13.6672,73.56056180631396
BSRMLTD,Bangladesh Steel Re-Rolling Mills Ltd.,108140238675.0,20.50834995867013,9673085814.00001,7548877441.0,6512059811.0,,21.8098,23.787091061820323
BSRMSTEEL,BSRM Steels Limited,130477390793.0,40.11379045372706,12410686933.0,10029447274.0,6066508325.0,12276222060.0,16.1364,36.84888986888748
BXPHARMA,Beximco Pharmaceuticals Plc,,,,,,,,
CAPITECGBF,CAPITEC GRAMEEN BDT10 (MUTUAL FUND) Units,,,,,,,,
CAPMBDBLMF,CAPM BDBL Mutual Fund 01 Units,,,,,,,,
CAPMIBBLMF,CAPM IBBL Islamic Mutual Fund Units,,,,,,,,
CENTRALINS,Central Insurance PLC,504284295.0,8.817546792613943,,130395159.0,94889803.0,,1.7855,0.9669757973309271
CENTRALPHL,Central Pharmaceuticals Ltd.,,,,,,,,
CITYBANK,City Bank PLC,106062014588.0,36.79683691518526,,21104162020.0,14729375582.0,,8.4197,44.76290361404354
CITYGENINS,City Insurance PLC,815254587.0,2.222150598504973,,394507583.0,245517674.0,,3.6018,15.264976958525342
CLICL,Chartered Life Insurance PLC,969853142.0,-69.42763501149702,,2104325116.9999998,2087896996.0,,55.6772,62.288712380674795
CNATEX,C & A Textiles Ltd,,,,,,,,
CONFIDCEM,Confidence Cement PLC,4321793181.0,5.173862217882132,659740078.0,291325872.0,898774996.0,,10.4201,2.360557181869973
CONTININS,Continental Insurance PLC,342931445.0,-27.802324654716543,,71773469.0,58321236.0,,1.335,-11.094832179009062
COPPERTECH,Coppertech Industries Ltd,1886646317.0,2.593238246759274,227338899.0,173808248.0,45498176.0,220617330.0,0.6944,-16.608622553140385
CROWNCEMNT,Crown Cement PLC,34203668760.0,9.893207272286048,3439944188.0,1990854717.0,395814793.0,3223240600.0,2.6654,-39.40620169137037
CRYSTALINS,Crystal Insurance Company Ltd,803022561.0,18.458010084753678,,205898039.0,155461006.0,,3.5332,8.908205412736567
CVOPRL,CVO Petrochemical Refinery PLC,1257887739.0,16.489275126848906,286265561.0,244537620.0,188629354.0,273729150.0,6.2318,152.71908836530272
DACCADYE,Dacca Dyeing and Manufacturing Company Limited,,,,,,,,
DAFODILCOM,Daffodil Computers PLC.,539344121.0,4.138180922501389,189682632.0,70955196.0,4766129.0,85219820.0,0.0955,-9.82058545797922
DBH,DBH Finance PLC,9298512891.0,19.533265485950825,2556017441.0,1670431703.0,1011279992.0,1928187300.0,4.9849,1.3974207721410798
DBH1STMF,DBH First Mutual Fund Units,,,,,,,,
DELTALIFE,Delta Life Insurance Company Ltd.,13597997465.0,5.248795964617932,,2023425162.0,1811290307.0,,14.6367,-3.7591068093948077
DELTASPINN,Delta Spinners Limited,,,,,,,,
DESCO,Dhaka Electric Supply Co. Ltd.,8400508021.0,4.768018643616553,1659674915.0,1259632014.0,-286240012.0,3712373300.0,-0.72,90.94715401154238
DESHBANDHU,Deshbandhu Polymer Limited,104776281.0,-84.77923419650986,-102301350.0,-113670031.0,-299060256.0,-79370530.0,-4.8735,-1068.1168057210966
DGIC,Desh General Insurance Company Ltd,67738630.0,-11.241904050348111,,9573657.0,-23060675.0,,-0.5765,-173.21564643129287
DHAKABANK,Dhaka Bank PLC,44916660025.0,11.0624948409573,,5955400692.0,2549000716.0,,2.4142,87.263419174682
DHAKAINS,Dhaka Insurance Limited,253809981.0,-20.23679594947077,,124366530.0,80747325.0,,2.0124,-68.16628701594534
DOMINAGE,Dominage Steel Building Systems Ltd,100200230.0,-54.40673377324819,13123246.0,-6170274.0,-23226375.0,,-0.2264,-273.8863287250384
DOREENPWR,Doreen Power Generations & Systems Ltd.,13595713888.0,-11.967651843041201,2956629019.0,2734446040.0,780616502.0,3799752500.0,4.31,64.24053044737443
DSHGARME,Desh Garments Limited.,,,,,,,,
DSSL,Dragon Sweater & Spinning Ltd.,,,,,,,,
DULAMIACOT,Dulamia Cotton Spinning Mills Limited,,,,,,,,
DUTCHBANGL,Dutch-Bangla Bank PLC,72958041425.0,34.07396930679364,,4331808224.0,4918878715.0,,5.0883,-21.334817494550343
EASTERNINS,Eastern Insurance PLC,,,,,,,,
EASTLAND,Eastland Insurance PLC,427554071.0,27.64383900373038,,97130461.0,85879966.0,,1.0238,5.8410007236638055
EASTRNLUB,Eastern Lubricants Blenders PLC,778045000.0,17.61117997400006,66791000.0000001,47399000.0,73397000.0,,30.8815,33.310454088262084
EBL,Eastern Bank PLC,67261538340.0,31.059914809986267,,12825045694.0,7818814190.0,,4.7569,20.421750797427972
EBL1STMF,EBL First Mutual Fund Units,,,,,,,,
EBLNRBMF,EBL NRB Mutual Fund,,,,,,,,
ECABLES,Eastern Cables Ltd.,305798333.0,-31.55520631261223,34537318.0,-31332565.0,-113027521.0,-22258770.0,-4.2813,-34150.399999999994
EGEN,eGeneration PLC,399951099.0,-40.49059339648806,151971662.0,72755778.0,54967898.0,,0.7329,-50.13268013880384
EHL,Eastern Housing Ltd.,3150278343.0,3.6176338696866894,1131897109.0,676370305.0,834006196.0,743690450.0,8.9346,23.045777557428526
EIL,Express Insurance Ltd.,375894496.0,-29.076265434885805,,96269883.0,71388282.0,,1.0949,-23.33706763758577
EMERALDOIL,Emerald Oil Industries Ltd.,,,,,,,,
ENVOYTEX,Envoy Textiles Ltd.,17672875639.0,2.8373989479384125,3326597007.0,2860121274.0,1385820202.0,3548215920.0,8.262,18.261715954309928
EPGL,Energypac Power Generation PLC,2475444703.0,-19.20332338897414,541163921.0,47280117.0,-2287826934.0,428712190.0,-12.0309,-87.8008803971153
ESQUIRENIT,Esquire Knit Composite PLC,11585510702.0,6.622586421698692,1442259354.0,633178283.0,-135743807.0,957100460.0,-1.0063,-139.5729285461481
ETL,Evince Textiles Ltd.,3250467893.0,-4.6715584000938914,479767635.0,365239754.0,117343905.0,561934620.0,0.6386,132.7259475218659
EXIM1STMF,EXIM Bank 1st Mutual Fund 2013- Units,,,,,,,,
FAMILYTEX,Familytex (BD) Ltd.,,,,,,,,
FARCHEM,FAR Chemicals Industries Ltd,2741512896.0,-26.58328042112275,-253211642.000001,-295707309.0,-546665440.0,-77588030.0,-3.5707,-1145.8992384299943
FAREASTFIN,Fareast Finance & Investment Ltd.,204069135.0,121.81281128055154,-179528798.0,-405460114.0,-905330873.0,-219561340.0,-5.5182,8.16774837743385
FAREASTLIF,Fareast Islami Life Insurance Company Limited,,,,,,,,
FASFIN,FAS Finance & Investment Limited,222023273.0,513.7306144341939,-1415340654.0,-2627062617.0,-3144434350.0,-1607336000.0,-21.0926,-0.5137051580191424
FBFIF,First Bangladesh Fixed Income Fund Units,,,,,,,,
FEDERALINS,Federal Insurance PLC,,,,,,,,
FEKDIL,Far East Knitting & Dyeing Industries PLC.,9463334753.0,26.069536794814326,538764380.999999,7784905.00000001,-160194171.0,201279740.0,-0.7323,-145.4957753479125
FINEFOODS,Fine Foods Limited,,,,,,,,
FIRSTFIN,First Finance Ltd.,,,,,,,,
FORTUNE,Fortune Shoes Ltd.,2227897473.0,44.248941156762925,354732244.0,232451011.0,-56646924.0,,-0.3319,25.482712168837008
FUWANGCER,Fu-Wang Ceramic Industry Ltd.,936863812.0,-13.679625686099802,263819294.0,186357162.0,-4930230.0,,-0.0362,-123.70661427635888
FUWANGFOOD,Fu-Wang Foods Limited,,,,,,,,
GBBPOWER,GBB POWER Ltd.,,,,,,,,
GEMINISEA,Gemini Sea Food PLC,,,,,,,,
GENEXIL,Genex Infosys PLC,1775377210.0,-14.26551765687048,794358192.0,659153719.0,263720689.0,,2.1894,0.1692821521709207
GENNEXT,Generation Next Fashions Ltd.,,,,,,,,
GHAIL,Golden Harvest Agro Industries Ltd.,959605409.0,15.087267036863313,427811163.0,246844634.0,-47934880.0,323718120.0,-0.2221,76.90788105635268
GHCL,Global Heavy Chemicals Ltd.,83563258.0,-84.48691319514161,-92610595.0,-137238892.0,-279126343.0,-53961380.0,-3.8768,12.806441455625036
GLDNJMF,ICB AMCL CMSF GOLDEN JUBILEE MUTUAL FUND,,,,,,,,
GLOBALINS,Global Insurance PLC,,,,,,,,
GOLDENSON,Golden Son Limited,153779112.0,-79.59936495313914,-188767529.0,-252968735.0,-432197005.0,-191485580.0,-2.5167,-182.7752808988764
GP,Grameenphone Ltd.,157291470000.0,-0.1087552666990337,75691420000.0,56458117000.0,29855971000.0,92213566000.0,22.1106,2.0101592164208397
GPHISPAT,GPH Ispat Limited,50790925458.0,-10.036871470946574,7597502290.0,6134492246.0,-513908097.0,8253003989.999999,-1.062,-150.48968336978223
GQBALLPEN,G.Q. Ball Pen Industries Limited,18862970.0,-20.836248871957768,,,-149490.000000002,,-0.012,99.64542150518571
GRAMEENS2,Grameen Mutual Fund One - Grameen Two Units,,,,,,,,
GREENDELMF,Green Delta Mutual Fund 2010 Units,,,,,,,,
GREENDELT,Green Delta Insurance PLC,2988835783.0,26.09590196085395,,1325448940.0,545071509.0,,5.4405,0.9837587006960545
GSPFINANCE,GSP Finance Company PLC,,,,,,,,
HAKKANIPUL,Hakkani Pulp & Paper Mills PLC,1027462721.0000001,-4.204749309827738,177783936.0,110040829.0,2011124.0000000002,157083850.0,0.1058,-63.63011344104503
HAMI,Hami Industries PLC,,,,,,,,
HEIDELBCEM,Heidelberg Materials Bangladesh PLC,13843342000.0,-2.710824258540634,1205341000.0,33956000.0,-45401000.0,483785000.0,-0.8035,-117.12671853351806
HFL,Hamid Fabrics PLC,,,,,,,,
HRTEX,H.R. Textile Mills Ltd.,,,,,,,,
HWAWELLTEX,Hwa Well Textiles (BD)PLC,1563197541.0,0.056480282168628104,205235345.0,129423791.99999999,199647693.0,179685580.0,3.5651,19.887682012307902
IBNSINA,BN SINA Pharmaceutical Industry PLC,13475450445.0,14.155741832272406,5374572056.0,1101240347.0,790312753.0,1317484170.0,25.2514,24.66995151718622
IBP,Indo-Bangla Pharmaceuticals Ltd.,242099485.0,165.75660952419048,60050287.0,-3857963.0,-14390252.0,,-0.1238,68.73737373737373
ICB,Investment Corporation of Bangladesh,6100543934.0,-48.35544123166537,-5697655706.0,-13728878992.0,-15234870679.0,-12719795930.0,-17.5667,-7361.967755270774
ICB3RDNRB,ICB AMCL Third NRB Mutual Fund 2010 Units,,,,,,,,
ICBAGRANI1,ICB AMCL First Agrani Bank Mutual Fund Units,,,,,,,,
ICBAMCL2ND,ICB AMCL Second Mutual Fund Units,,,,,,,,
ICBEPMF1S1,ICB Employees Provident Mutual Fund One Scheme One Units,,,,,,,,
ICBIBANK,ICB Islamic Bank Limited,338542089.0,36.676361851596305,,-934223164.0,-936254414.0,,-1.4085,-41.40146571629356
ICBSONALI1,ICB AMCL Sonali Bank Ltd 1st Mutual Fund 2013- Units,,,,,,,,
ICICL,Islami Commercial Insurance PLC.,,,,,,,,
IDLC,IDLC Finance PLC.,22074160561.0,20.51637109701595,10276528448.0,6538287823.0,2547408539.0,7478398900.0,5.5583,18.080812372535686
IFADAUTOS,IFAD Autos PLC,10552740115.0,22.970361431580706,1220585385.0,429174923.0,-86359680.0,,-0.3218,-5.820453798092731
IFIC,IFIC Bank PLC,29699566320.0,-34.429500725101775,,-27141829007.0,-29222551922.0,,-15.2036,-342.4281224537306
IFIC1STMF,IFIC Bank 1st Mutual Fund Units,,,,,,,,
IFILISLMF1,IFIL Islamic Mutual Fund - 1 Units,,,,,,,,
ILFSL,International Leasing and Financial Services Ltd.,-718132588.0,-170.54572010846474,-2179590078.0,-6725728395.0,-9444700200.0,-2352955360.0,-42.5801,-301.43774335574017
INDEXAGRO,Index Agro Industries Ltd,4107057173.0,-7.024193202382606,821918224.0,673124278.0,243462966.0,875085460.0,4.9069,-7.64003915073031
INTECH,Intech Ltd.,,,,,,,,
INTRACO,Intraco Refueling Station PLC,1195440839.0,-14.838195406156752,210757986.0,77491343.0,-6536333.000000009,,-0.067,-105.91507018628057
IPDC,IPDC Finance PLC,11254186480.0,11.465245766676594,3471507585.0,899753159.0,484148223.0,2212304040.0,1.1801,26.593005792748325
ISLAMIBANK,Islami Bank Bangladesh PLC,142977673620.0,-8.987617785938687,,838012118.0,-1816479415.0,,-1.1282,-304.9409627611263
ISLAMICFIN,Islamic Finance & Investment PLC,749070744.0,-18.890602293932872,-95688358.0,-810086588.0,-850443782.0,-262741280.00000003,-6.0605,20.21353624981898
ISLAMIINS,Islami Insurance Bangladesh Limited,581750417.0,6.25063615639327,,177198735.0,140785985.0,,3.42,17.30406448293602
ISNLTD,Information Services Network Ltd.,,,,,,,,
ITC,IT Consultants PLC,1555478627.0,5.369943340065405,706345055.0,451956747.0,426726475.0,,3.3184,-11.594202898550725
JAMUNABANK,Jamuna Bank PLC,36883556994.0,2.740832615446611,,7325110179.0,5585595572.0,,5.9463,81.94418946208921
JAMUNAOIL,Jamuna Oil Company Limited,1634736638.0,-1.4217725761075106,,165630878.0,5369209398.0,305898100.0,48.6233,-2.852684556383372
JANATAINS,Janata Insurance PLC,428935716.0,-5.319108781285434,,79006721.0,50996873.0,,1.0519,-21.06408524688578
JHRML,JMI Hospital Requisite Manufacturing Ltd,1591932062.0,-10.451528886945784,467452606.0,283721532.0,122257305.0,417557560.0,0.9758,-54.95337457298495
JMISMDL,JMI Syringes & Medical Devices Ltd.,1674025917.65,-12.910320525683444,186166558.72,26622862.74,-92648744.55,91939380.0,-3.0825,-224.64617873028715
JUTESPINN,Jute Spinners Limited,,,,,,,,
KARNAPHULI,Karnaphuli Insurance PLC,560136007.0,16.38373292216689,,123273230.0,98832517.0,,2.2024,3.2875298972940046
KAY&QUE,Kay and Que (Bangladesh) Ltd.,455583890.0,97.01825591344114,143221836.0,119650374.0,110218090.0,,15.2744,745.0099579552998
KBPPWBIL,Khan Brothers PP Woven Bag Industries Ltd,234186740.0,125.34715096864251,97840150.0,91245543.0,66855964.0,108374200.0,0.6816,223.9543726235741
KDSALTD,KDS Accessories Ltd.,2620906631.0,-9.831833026880805,439410879.0,174094653.0,160776022.0,263873720.0,2.1511,-2.906793048973144
KEYACOSMET,Keya Cosmetic Ltd.,,,,,,,,
KOHINOOR,Kohinoor Chemical Co. (Bangladesh) Ltd.,7080666884.0,19.48256458059023,1898966660.0,909693998.0,709005597.0,,17.0183,17.23498939130913
KPCL,Khulna Power Company Ltd.,0.0,-100.0,-10358128.0,-6141769.0,353598422.0,-3149410.0,0.8898,166.96669666966696
KPPL,Khulna Printing & Packaging Ltd,,,,,,,,
KTL,Kattali Textile Ltd.,,,,,,,,
LANKABAFIN,LankaBangla Finance PLC,11039566398.0,3.3441499016703014,3940378014.0,589731051.0,208301243.0,1949689160.0,0.3866,-60.59525022933443
LEGACYFOOT,Legacy Footwear Ltd.,90162708.0,106.47792198762833,21176154.0,6816394.0,9894998.0,,0.2297,104.90633363068686
LHB,LafargeHolcim Bangladesh PLC,28837110000.0,3.729555558840894,8203062000.0,5981475000.0,4839522000.0,7499855000.0,4.1671,35.058663382381525
LIBRAINFU,Libra Infusions Ltd.,,,,,,,,
LINDEBD,Linde Bangladesh Limited,,,,,,,,
LOVELLO,Taufika Foods and Lovello Ice-cream PLC,,,,,,,,
LRBDL,Lub-rref (Bangladesh) Ltd,374890685.0,-39.668331341214966,-160697236.0,-367672047.0,-1001312004.0,-182475460.0,-6.894,-571.2755598831549
LRGLOBMF1,LR Global Bangladesh Mutual Fund One Units,,,,,,,,
MAGURAPLEX,Magura Multiplex PLC,1374723130.0,-18.642300436743888,364859540.0,312590911.0,102946986.0,330729110.0,3.4776,2.960682141165314
MAKSONSPIN,Maksons Spinning Mills PLC,,,,,,,,
MALEKSPIN,Malek Spinning Mills PLC,22330449231.0,-6.881371307753259,2353205109.0,2088549282.0,1278206664.0,2699748350.0,6.6023,-13.998957926273285
MARICO,Marico Bangladesh Limited.,20711685778.0,26.992626714197637,9733629680.0,7251218409.0,6491787684.0,7513593450.0,206.0885,9.917032277196261
MATINSPINN,Matin Spinning PLC,8663770076.0,-0.3296806166083972,1321654828.0,1021248066.0,409187778.0,1459823950.0,4.1972,3.1075736359839623
MBL1STMF,MBL 1st Mutual Fund 2010- Units,,,,,,,,
MEGCONMILK,Meghna Condensed Milk Industries Ltd.,,,,,,,,
MEGHNACEM,Meghna Cement Mills PLC,191156794.0,-75.51861544039977,-162801940.0,-224495471.0,-1887873858.0,-11775440.0,-59.7645,-83.38125147666638
MEGHNAINS,Meghna Insurance PLC,,,,,,,,
MEGHNALIFE,Meghna Life Insurance PLC,,,,,,,,
MEGHNAPET,Meghna Pet Industries Ltd.,,,,,,,,
MERCANBANK,Mercantile Bank PLC,40305691434.0,2.1252332161674548,,1140451353.0,619706587.0,,0.56,-18.59281872365168
MERCINS,Mercantile Islami Insurance PLC,493889423.0,41.42121011552631,,88443622.0,81116377.0,,1.8822,132.1410952146029
METROSPIN,Metro Spinning Ltd.,,,,,,,,
MHSML,Mozaffar Hossain Spinning Mills Ltd.,2815490009.0,-5.838659529958425,788549775.0,567878564.0,81338826.0,765667830.0,0.8054,6.225270377209182
MIDASFIN,MIDAS Financing PLC,372383190.0,-71.19243951394182,-216686105.0,-409697744.0,-563249102.0,-373509810.0,-3.9144,-0.7204610951008652
MIDLANDBNK,Midland Bank PLC,12333677038.0,39.09329148836843,,1048925868.9999999,862306922.0,,1.3088,-21.983786361468766
MIRACLEIND,Miracle Industries Limited,490539914.0,114.10377411937007,-15975630.0,-38229844.0,-108222816.0,,-3.0729,-13.024128291893494
MIRAKHTER,Mir Akhter Hossain Ltd,904473712.0,-53.99545538794087,319398511.0,180788330.0,164962329.0,,1.3659,-30.777417393067108
MITHUNKNIT,Mithun Knitting & Dyeing (CEPZ) Ltd.,,,,,,,,
MJLBD,MJL Bangladesh PLC,39329838097.0,-5.25013476282674,7152164269.0,4478368112.0,2907952813.0,6360451870.0,9.1805,-10.406175586524572
MLDYEING,M.L. Dyeing & Textile Ind. PLC,743271463.0,-19.710745044569027,-182851309.0,-204931077.0,-258296171.00000003,-59119480.0,-1.1113,-584.2265795206972
MONNOAGML,Monno Agro & General Machinery Ltd.,97996946.0,-11.706688479037783,16263319.0,145278.99999999898,-2557539.0,6197010.0,-0.5812,-128.74381800197824
MONNOCERA,Monno Ceramic Industries Limited.,390611344.0,112.96332482775102,93683091.0,69732069.0,14482433.0,142302250.0,0.3839,
MONNOFABR,Monno Fabrics Ltd.,1739260991.0,19.09022912978937,431746393.0,389316286.0,4533160.0,458377520.0,0.0394,-67.88916055419723
MONOSPOOL,Monospool Bangladesh PLC,1822388551.0,13.414790981696287,502156301.999999,451990212.0,130631942.00000001,471202580.0,3.4267,8.193356908310182
MPETROLEUM,Meghna Petroleum Limited,273810686254.0,89.33904802789628,2543736978.99999,1443130431.0,7017095425.0,1622763470.0,60.8166,5.760458819458091
MTB,Mutual Trust Bank PLC,48634610490.0,8.741247237911965,,3253903126.0,3423025132.0,,3.194,6.211758446395313
NAHEEACP,Nahee Aluminum Composite Panel PLC,324086333.0,4.902799767285287,77770157.0,-494970832.0,-507452645.0,,,
NATLIFEINS,National Life Insurance PLC,27728789081.0,11.709705231039809,,8062879391.0,7702246600.0,,70.9741,1.0129172928906607
NAVANACNG,Navana CNG Limited,4312413357.0,-0.17247265427242306,794856220.0,588899611.0,1009266.0,796000960.0,0.0134,-87.25023786869647
NAVANAPHAR,Navana Pharmaceuticals PLC,10073144115.0,26.256788141931665,4209397914.9999995,1489567124.0,583658114.0,1834771840.0,5.3968,37.44906275468622
