Symbol,Name,Revenue TTM,Revenue Growth TTM,Gross Profit TTM,Operating Income TTM,Net Income TTM,EBITDA TTM,EPS dil TTM,EPS dil growth TTM
1JANATAMF,First Janata Bank Mutual Fund Units,,,,,,,,
1STPRIMFMF,Prime Finance First Mutual Fund 2009 Units,,,,,,,,
AAMRANET,aamra networks ltd,,,,,,,,
AAMRATECH,Aamra Technologies Limited,,,,,,,,
ABB1STMF,AB Bank 1st Mutual Fund 2011 Units,,,,,,,,
NAVANACNG,Navana CNG Limited,4595716485.0,6.50307160632588,800240513.0,568990434.0,4230940.0,798760130.0,0.056,-47.71241830065359
NAVANAPHAR,Navana Pharmaceuticals PLC,9520314669.0,28.58167052703467,3968106602.0,1437671721.0,512317221.0,1779246910.0,4.7494,21.80447271235124
NBL,National Bank PLC,25352884944.0,-0.9374746039034642,,-32188446486.0,-13894059854.0,,-4.3153,35.063352093177244
NCCBANK,National Credit and Commerce Bank PLC,38971590060.0,19.445511565733938,,4169730767.0,1298889884.0,,1.1697,-48.10789228516925
NCCBLMF1,NCCBL Mutual Fund-1 2012- Dividend Units,,,,,,,,
NEWLINE,New Line Clothings Ltd.,,,,,,,,
NFML,National Feed Mill Ltd,,,,,,,,
NHFIL,National Housing Finance PLC,2084553151.0,14.137993904551383,658242820.0,246705034.0,16735499.999999998,456939240.0,0.1825,-58.209297000228986
NITOLINS,Nitol Insurance PLC,606108794.0,53.542132285842435,,115131866.0,84230239.0,,2.0273,78.61674008810571
NORTHERN,Northern Jute Manufacturing Co. Ltd.,,,,,,,,
NORTHRNINS,Northern Islami Insurance PLC,406808267.0,-44.87744866981696,,98332093.0,72596961.0,,1.7018,-7.646388451728443
NPOLYMER,National Polymer Industries PLC,5548016371.0,-21.477277543977383,741839118.0,432455211.0,-20503381.0,685722290.0,-0.2809,-113.77500980776776
NRBBANK,NRB Bank PLC,11280851157.0,31.204554544430245,,-2349577796.0,-1504276666.0,,-2.1783,-261.3077606635071
NRBCBANK,NRBC Bank PLC,20649985836.0,-3.9704149515124034,,-715413827.0,-569486061.88,,-0.6872,-132.22206592582174
NTC,National Tea Company Limited,,,,,,,,
NTLTUBES,National Tubes Limited,486883550.0,-14.9732636103345,185698543.0,118416824.0,59859977.0,,1.719,-13.86049308478653
NURANI,Nurani Dyeing & Sweater Ltd.,,,,,,,,
OAL,Olympic Accessories Ltd,,,,,,,,
OIMEX,Oimex Electrode Ltd.,3401699491.0,-2.7616415423386513,404111891.00000095,330849928.0,-42063584.0,,-0.5755,-150.98786214228758
OLYMPIC,Olympic Industries PLC.,28294833984.0,1.1515135524747895,6622107911.0,2182929638.0,2044376846.0,2690951350.0,10.225,10.811279450332709
ONEBANKPLC,One Bank PLC,34357045669.0,6.457077184794602,,164521039.0,702055974.0,,0.6587,-71.8118794933242
ORIONINFU,Orion Infusion Ltd.,665434244.0,-14.962623159244314,273409573.0,82201837.0,37466711.0,99927320.0,1.8402,-9.944210629343253
ORIONPHARM,Orion Pharma Ltd.,3117578741.0,-57.771288988007456,1219445016.0,-58679160.0,-569369029.0,522809330.00000006,-2.4332,-3457.3099415204674
PADMALIFE,Padma Islami Life Insurance Ltd.,,,,,,,,
PADMAOIL,Padma Oil PLC,3295496000.0,-98.04761587185776,2564880000.0,818030000.0,6046517000.0,1019916000.0,61.553,24.671878797699094
PARAMOUNT,Paramount Insurance PLC.,459648030.0,5.2620387798279955,,117336063.0,89201890.0,,1.426,-35.976294167826524
PDL,Pacific Denims Ltd.,,,,,,,,
PENINSULA,The Peninsula Chittagong PLC,395734930.0,2.881981312613804,112822420.0,61472563.0,58424608.0,101893230.0,0.4924,
PEOPLESINS,Peoples Insurance PLC,813213557.0,10.989492279115751,,256807554.99999997,167370943.0,,3.6228,56.451891518396955
PF1STMF,Phoenix Finance 1st Mutual Fund Units,,,,,,,,
PHARMAID,Pharma Aids Limited.,474484348.0,9.95765605342067,142108146.0,96155833.0,72462099.0,104449160.0,23.225,15.974812617660136
PHENIXINS,Phoenix Insurance PLC,508953251.0,65.02184895426652,,94536263.0,76536723.0,,1.8972,80.73735352957986
PHOENIXFIN,Phoenix Finance and Investments Ltd.,,,,,,,,
PHPMF1,PHP First Mutual Fund Units 2010-,,,,,,,,
PIONEERINS,Pioneer Insurance PLC,1893849052.0,2.9904614894630854,,584851275.0,434473933.0,,4.4424,-9.4644167278063
PLFSL,Peoples Leasing and Financial Services Ltd.,151801370.0,-84.17752424929394,-4107729293.0000005,-4227717926.9999995,-4229223895.0,-4220550379.9999995,,
POPULAR1MF,Popular Life First Mutual Fund Units 2010-,,,,,,,,
POPULARLIF,Popular Life Insurance Co. Ltd.,5415508628.0,-17.776855986939896,,428053065.0,756918735.0,,12.5259,
POWERGRID,Power Grid Co. of Bangladesh Ltd.,32452415699.0,9.563988508364929,11593418512.0,10674498443.0,1118083803.0,24305848820.0,1.2235,
PRAGATIINS,Pragati Insurance PLC,1564831757.0,5.060367510760577,,563756043.0,416109278.0,,5.2773,2.033990062063764
PRAGATILIF,Pragati Life Insurance PLC,6823322208.0,10.847887476071017,,1222435136.0,1116231379.0,,34.2978,451.41157556270105
PREMIERBAN,The Premier Bank PLC,35337166205.0,-10.100757080541042,,-7966924063.0,-7937511657.0,,-6.4353,-324.2811835639355
PREMIERCEM,Premier Cement Mills PLC,23794754713.0,-3.440447543110755,4500545989.0,3363687503.0,117669302.0,4283923219.9999995,1.1159,-76.70792544198376
PREMIERLEA,Premier Leasing & Finance Limited,343293481.0,36.14392381004986,-18957668.9999999,-2587568718.0,-3447733252.0,-265130350.00000003,-25.9286,10.512655912419842
PRIME1ICBA,Prime Bank 1st ICB AMCL Mutual Fund Units,,,,,,,,
PRIMEBANK,Prime Bank PLC,54293585703.0,28.671074192806,,12712069314.0,8655303647.47,,7.4577,37.350129841427695
PRIMEFIN,Prime Finance and Investment Ltd.,,,,,,,,
PRIMEINSUR,Prime Islami Insurance PLC,816769488.0,16.053114823109322,,114791381.0,77941185.0,,1.9067,-14.516924456399913
PRIMELIFE,Prime Life Insurance Company Limited,4106796631.0,7.288603969493401,,-236533583.0,-215750470.0,,-7.0691,-1451.1276758409786
PRIMETEX,Prime Textile Spining Mills Ltd.,,,,,,,,
PROGRESLIF,Progressive Life Insurance Co. Ltd.,,,,,,,,
PROVATIINS,Provati Insurance PLC,655434697.0,-47.7507604119898,,75874169.0,60441563.0,,1.4993,-22.34422748226032
PTL,Paramount Textile PLC,11893576120.0,-1.0571514046559565,2532923718.0,2245600549.0,1296863934.0,,6.378,13.125221709826185
PUBALIBANK,Pubali Bank PLC,104079890555.0,29.30144330445319,,14008749811.0,8138160736.0,,6.2532,-15.228089202196168
PURABIGEN,Purabi General Insurance Co. Ltd.,205709867.0,-14.165928537404168,,135262013.0,87344889.0,,1.4603,-15.8231496426101
QUASEMIND,Quasem Industries Limited.,1473597387.0,0.8663124914869942,351788367.0,159335111.0,96014829.0,,1.1706,170.5963938973648
QUEENSOUTH,Queen South Textile Mills Ltd.,4311940346.0,-11.637479478553004,456470560.0,301475625.0,24924398.0,397874710.0,0.1633,-70.48617386589554
RAHIMAFOOD,Rahima Food Corporation Ltd.,59165733.0,-52.67069181720198,13105679.0,4851045.0,5566860.0,9375930.0,0.2783,-56.283380458686786
RAHIMTEXT,Rahim Textile Mills Ltd.,952108177.0,-31.05281088606415,166141501.0,129319578.0,24730720.0,203910500.0,2.6143,104.68994675853432
RAKCERAMIC,RAK Ceramics (Baneladesh) Limited,7373301643.0,10.55229416223113,894605710.999999,-30401334.0,-395930469.0,502835920.0,-0.9251,-1347.7308294209704
RANFOUNDRY,Rangpur Foundry Limited,1528990829.0,4.322952592359796,309959671.0,94203976.0,38442107.0,99868230.0,3.8442,1.2244253100560862
RDFOOD,Rangpur Dairy and Food Products Limited,1268392593.0,2.8973259856360722,225790217.0,128098115.0,24803033.0,,0.3265,-63.462399283795875
RECKITTBEN,Reckitt Benckiser (Bangladesh) PLC,5733950005.0,16.962767255662254,2689113839.0,1089879781.0,794781450.0,1279482310.0,168.2077,7.632331477048545
REGENTTEX,Regent Textile Mills Ltd.,,,,,,,,
RELIANCE1,Reliance Insurance Mutual Fund Reliance One Units,,,,,,,,
RELIANCINS,Reliance Insurance PLC,2284362221.0,13.12228842841209,,1536595278.0,1066867350.0,,10.1451,29.487670393628413
RENATA,Renata PLC,44261681852.0,10.896511989414655,18496947963.0,4534708452.0,2536530383.0,6396933250.0,22.1152,-14.236629528082739
RENWICKJA,Renwick Janeswar and Co. (BD) Limited,,,,,,,,
REPUBLIC,Republic Insurance PLC,,,,,,,,
RINGSHINE,Ring Shine Textiles Ltd.,,,,,,,,
ROBI,Robi Axiata PLc,97630306000.0,-3.3912953069087037,39146590000.0,21444843000.0,9251097000.0,49934617000.0,1.7662,67.76215805471125
RSRMSTEEL,Ratanpur Steel Re-Rolling Mills Ltd,,,,,,,,
RUNNERAUTO,Runner Automobiles PLC,11889655703.0,32.22732350719472,3571985212.0,2177503793.0,173510234.0,2363210090.0,1.5282,16.861665519614583
RUPALIBANK,Rupali Bank PLC,56533529494.0,1.4066632096609382,,-146417171.0,-1964331943.0,,-4.0258,-383.22780357394123
RUPALIINS,Rupali Insurance Company Ltd.,668863112.0,59.79335508423438,,113950131.0,66176012.0,,0.8632,76.95776957769577
RUPALILIFE,Rupali Life Insurance Co. Ltd.,2333583740.0,1.39386896070173,,288984567.0,288984567.0,,9.6283,
SAFKOSPINN,Safko Spinning Mills Limited,,,,,,,,
SAIFPOWER,SAIF Powertec Ltd.,,,,,,,,
SAIHAMCOT,Saiham Cotton Mills Ltd.,5899988221.0,8.744479951683058,573158767.0,426931083.0,132044306.0,691863500.0,0.8875,-13.910175574740515
SAIHAMTEX,Saiham Textile Mills Ltd.,3579970254.0,4.41732355052095,313535083.15099996,210309288.151,48036792.0,339696370.0,0.5304,-16.956317519962433
SALAMCRST,S. Alam Cold Rolled Steels Limited,,,,,,,,
SALVO,Salvo Organic Industries PLC,2967161673.0,24.74437438297729,321502425.0,218090387.0,40020725.0,340822720.0,0.6155,8.058286516853942
SAMATALETH,Samata Leather Complex (Pvt.) Ltd.,78922116.0,41.00873140818814,7729525.00000001,-160532.0,-630937.0,,-0.0611,-673.4177215189872
SAMORITA,Samorita Hospital Ltd.,430304663.0,14.767254689691804,227585968.0,26369373.0,18525229.0,50759330.0,0.8497,226.30568356374803
SANDHANINS,Shandhani Life Insurance Co.Ltd,3015369717.0,-0.2573591063103788,,447538796.0,284538912.0,,2.5938,410.38961038961037
SAPORTL,Summit Alliance Port Limited,6042141595.0,6.120015912880236,1735475342.0,1381459835.0,542064816.0,1512575360.0,2.2885,-2.7370478983382216
SBACBANK,SBAC Bank PLC.,12050727482.0,-1.4354064946730998,,76587986.0,-548500754.0,,-0.6655,-165.72190400948054
SEAPEARL,Sea Pearl Beach Resort & Spa Ltd.,785564153.0,-14.25877661987815,371385005.0,209066496.0,-269358709.0,389541190.0,-2.2307,-20.656642146257038
SEMLFBSLGF,SEML FBLSL Growth Fund Units,,,,,,,,
SEMLIBBLSF,SEML IBBL Shariah Fund Units,,,,,,,,
SHAHJABANK,Shahjalal Islami Bank PLC,35024010960.0,28.041727909839064,,6394912164.0,1524391318.0,,1.3697,-61.48308540254773
SHARPIND,Sharp Industries PLC,3643906860.0,-17.958579840883907,-17759544.0,-192795023.0,-538893688.0,,-1.7759,-397.6701307408649
SHASHADNIM,Shasha Denims PLC,11139513086.0,-6.472796811732612,1014252910.0,750038328.0,136355998.0,1021011860.0,0.9668,-53.51476103471487
SHEPHERD,Shepherd Industries PLC,1477302904.0,-35.96859888577866,124910635.0,54011721.0,-177206608.0,118361840.0,-1.1504,-217.70229218447946
SHURWID,Shurwid Industries Ltd,,,,,,,,
SHYAMPSUG,Shyampur Sugar Mills Ltd.,,,,,,,,
SICL,"Sikder Insurance Co., Ltd.",316112625.0,-3.602694867039058,,83014503.0,46319599.0,,1.158,-1.4300306435138022
SILCOPHL,Silco Pharmaceuticals Ltd.,,,,,,,,
SILVAPHL,Silva Pharmaceuticals Ltd.,356987470.0,-28.36309460251875,88877680.0,-131406737.99999999,-145407112.0,-74870950.0,-1.0652,-35.50438875461136
SIMTEX,Simtex Industries PLC,2133754526.0000002,15.50259833146766,351920808.0,169902233.0,87342182.0,253439010.0,1.0973,5.7332819425708115
SINGERBD,Singer Bangladesh Limited,21010807990.0,15.19795575211676,4533624924.0,767331904.0,-1678652541.0,1483037610.0,-16.8366,-1609.2994923857868
SINOBANGLA,Sinobangla Industries Ltd.,2910456520.0,13.44812088108151,313705955.999999,172801622.0,42142223.0,243791090.0,1.3911,-6.562332079527129
SIPLC,Sena Insurance PLC,,,,,,,,
SKTRIMS,SK Trims & Industries Ltd.,,,,,,,,
SONALIANSH,Sonali Aansh Industries Limited.,,,,,,,,
SONALILIFE,Sonali Life Insurance Company Ltd,,,,,,,,
SONALIPAPR,Sonali Paper & Board Mills Ltd.,2889141101.0,3.255655650510209,430468493.0,348529948.0,249835780.0,415812160.0,7.5834,
SONARBAINS,Sonar Bangla Insurance Ltd.,515766849.0,11.548978750824613,,26713055.0,8593506.0,,0.2044,-23.759791122715406
SONARGAON,Sonargaon Textiles Limited.,,,,,,,,
SOUTHEASTB,Southeast Bank PLC,49491789471.0,16.629057509762504,,3309198519.0,822477780.0,,0.615,16.015846066779847
SPCERAMICS,Shinepukur Ceramics PLC,,,,,,,,
SPCL,Shahjibazar Power Co Ltd,13300589896.0,-2.4001906068797214,1654139624.0,1141436080.0,767913461.0,,4.1146,85.49274186277164
SQUARETEXT,Square Textiles PLC,24055258350.0,1.5105240580303916,2872274849.0,2536977279.0,1034954604.9999999,3592210040.0,5.2469,-21.313417615212728
SQURPHARMA,Square Pharmaceuticals PLC,81951717481.0,13.40238861682432,38384227712.0,21547936575.0,25947880667.0,23748214470.0,29.2716,15.9661668284373
SSSTEEL,S.S. Steel Ltd,,,,,,,,
STANCERAM,Standard Ceramic Industries Ltd.,,,,,,,,
STANDARINS,Standard Insurance PLC,,,,,,,,
STANDBANKL,Standard Islami Bank PLC,25046472568.0,20.007042431966777,,1791629578.0,869146404.0,,0.788,-45.655172413793096
STYLECRAFT,Stylecraft Limited,144226527.0,137.99541713715195,34176869.0,23928592.0,-15649577.0,40710260.0,-1.1271,69.28631768264437
SUMITPOWER,Summit Power Ltd.,34876637694.0,-26.679294433814597,6150568305.0,5609999787.0,287804868.0,,0.2695,-89.22431027588965
SUNLIFEINS,Sunlife Insurance Co. Ltd.,,,,,,,,
TAKAFULINS,Takaful Islami Insurance PLC,,,,,,,,
TALLUSPIN,Tallu Spinning Mills Limited,,,,,,,,
TAMIJTEX,Tamijuddin Textile Mills PLC,3897971623.0,-4.2372835600339585,794415611.0,745144588.0,202565055.0,,6.2986,2.755436644534002
TECHNODRUG,Techno Drugs Ltd.,3149845302.0,,1364268183.0,684897145.0,205534983.0,,1.5571,
TILIL,Trust Islami Life Insurance Ltd.,,,,,,,,
TITASGAS,Titas Gas Transmission and Distribution PLC,370286358596.0,4.672850909047718,1919040120.99997,-5510364955.0,-4509266354.0,-3397277000.0,-4.5584,69.98505310427929
TOSRIFA,Tosrifa Industries Ltd,4799059468.0,2.0984003559994138,597932486.000001,227960683.0,44746793.0,355353410.0,0.6582,23.07404637247568
TRUSTB1MF,Trust Bank 1st Mutual Fund Units,,,,,,,,
TRUSTBANK,Trust Bank PLC,55715142230.0,27.68445416934362,,7347294057.0,3737159070.0,,3.8394,-11.73590197475804
TUNGHAI,Tung Hai Knitting & Dyeing Ltd,,,,,,,,
UCB,United Commercial Bank PLC,81992738960.0,17.716062661935908,,-2566129121.0,-1674643314.0,,-1.079,-160.0645735916277
UNILEVERCL,Unilever Consumer Care Limited,3630913000.0,4.790552404612627,1166379000.0,586028000.0,722719000.0,633654000.0,37.4966,-15.559418906046272
UNIONCAP,Union Capital Limited,318063126.0,-27.47561491277144,-416645941.0,-1448102040.0,-1724847472.83,-1567611710.0,-9.9948,69.42008676975419
UNIONINS,Union Insurance Co. Ltd,,,,,,,,
UNIQUEHRL,Unique Hotel & Resorts PLC,,,,,,,,
UNITEDFIN,United Finance PLC,2810947922.0,-0.41368651788972843,1454107846.0,595352735.0,211447828.0,765140630.0,1.13,29.706152433425153
UNITEDINS,United Insurance Company Limited,477056161.0,22.220193827886906,,218588620.0,136573057.0,,3.069,36.4
UPGDCL,United Power Generation & Distribution Co. Ltd.,35346505554.0,-4.5311612871717335,12447441786.0,12425312627.0,10751157295.0,15863063120.0,18.5462,1.432931164612072
USMANIAGL,Usmania Glass Sheet Factory Limited,,,,,,,,
UTTARABANK,Uttara Bank PLC,30306765976.0,25.05231355866817,,9925541632.0,4978723363.0,,5.1313,13.869471628608835
UTTARAFIN,Uttara Finance and Investments Limited,,,,,,,,
VAMLRBBF,Vanguard AML Rupali Bank Balanced Fund Units,,,,,,,,
VFSTDL,VFS Thread Dyeing Ltd.,,,,,,,,
WALTONHIL,Walton Hi-Tech Industries PLC,72981096024.0,-5.0968405472462575,24800956401.0,14079225182.0,10954867807.0,17252162810.0,33.5386,-15.376017157635774
WATACHEM,Wata Chemicals Ltd.,943933139.0,38.75546756764347,243288778.0,205228208.0,16548687.999999998,241941620.0,1.1165,104.22535211267608
WMSHIPYARD,Western Marine Shipyard Limited,,,,,,,,
YPL,Yeakin Polymer Ltd.,,,,,,,,
ZAHEENSPIN,Zaheen Spinning PLC,233834.0,-99.94595006735219,-13983767.0,-56844513.0,53025682.0,-46455450.0,0.4658,
ZAHINTEX,Zahintex Industries Ltd.,,,,,,,,
ZEALBANGLA,Zeal Bangla Sugar Milla Limited,,,,,,,,
