Symbol,Name,Div per share Annual,Div per share Quarterly,Dividend trailing percent T12M,Dividend yield percent,DPS Growth,Cont Div Payout,Cont Div Growth
BATBC,BRITISH AMERICAN TOBACCO BANGLADESH CO LTD,30.0,,10.3591160220994,0.0,200.0,17.0,1.0
BAYLEASING,BAY LEASING & INVESTMENT LTD,,0.0,0.0,,,0.0,0.0
BBS,BANGLADESH BUILDING SYSTEMS LTD,0.05,,0.458715596330275,0.0,,1.0,0.0
BBSCABLES,BBS CABLES PLC,0.1,,0.609756097560976,0.0,-50.0,8.0,0.0
BDAUTOCA,BANGLADESH AUTOCARS LTD,,,,,,,
BDCOM,BDCOM ONLINE LTD,0.47619,,1.95962962962963,0.0,-50.0,10.0,0.0
BDFINANCE,BANGLADESH FINANCE PLC,0.0,0.0,0.0,,,0.0,0.0
BDLAMPS,BANGLADESH LAMPS PLC,0.47619,,0.285828331332533,0.0,-50.0,8.0,0.0
BDTHAI,BANGLADESH THAI ALUMINIUM,0.025,,0.2,0.0,,1.0,0.0
BDTHAIFOOD,BD THAI FOOD & BEVERAGE LTD,,,,,,,
BDWELDING,BANGLADESH WELDING ELECTRODES LTD,,,,,,,
BEACHHATCH,BEACH HATCHERY LTD,1.0,,2.06611570247934,0.0,400.0,4.0,3.0
BEACONPHAR,BEACON PHARMACEUTICALS PLC,,,1.74978127734033,,,8.0,0.0
BENGALWTL,BENGAL WINDSOR THERMOPLASTICS PLC,0.5,,2.51256281407035,0.0,0.0,4.0,0.0
BERGERPBL,BERGER PAINTS BANGLADESH LTD,48.9977,0.0,3.36150595466769,67.7429077450369,25.0,4.0,1.0
BESTHLDNG,BEST HOLDINGS PLC,1.0,,5.91715976331361,0.0,,1.0,0.0
BEXIMCO,BEXIMCO LTD,0.0,,0.0,0.0,-100.0,0.0,0.0
BGIC,BANGLADESH GENERAL INSURANCE COMPANY PLC,1.0,,3.25732899022801,,0.0,5.0,0.0
BIFC,BANGLADESH INDUSTRIAL FINANCE CO LTD,,0.0,0.0,,,0.0,0.0
BNICL,BANGLADESH NATIONAL INSURANCE COMPANY LTD,2.0,,5.05050505050505,0.0,0.0,1.0,0.0
BPML,BASHUNDHARA PAPER MILLS LTD,0.0,0.0,0.0,0.0,-100.0,0.0,0.0
BPPL,BARAKA PATENGA POWER LTD,0.2,,1.41843971631206,,-60.0,4.0,0.0
BRACBANK,BRAC BANK LTD,1.111111,,1.63398676470588,0.0,24.99983125021094,6.0,3.0
BSC,BANGLADESH SHIPPING CO LTD BSC,2.5,,2.07641196013289,0.0,0.0,8.0,0.0
BSCPLC,BANGLADESH SUBMARINE CABLES PLC,4.0,,2.63504611330698,0.0,-21.568627450980387,9.0,0.0
BSRMLTD,BANGLADESH STEEL RE-ROLLING MILLS LTD,3.5,,3.95033860045147,0.0,40.0,8.0,1.0
BSRMSTEEL,BSRM STEELS LTD,3.2,,4.74777448071217,0.0,28.000000000000007,8.0,1.0
BXPHARMA,BEXIMCO PHARMACEUTICALS LTD ,4.0,,3.23362974939369,0.0,14.285714285714285,9.0,1.0
CAPITECGBF,CAPITEC GRAMEEN BANK GROWTH FUND,,,,,,,
CAPMBDBLMF,CAPM BDBL MUTUAL FUND 01,,,,,,,
CAPMIBBLMF,CAPM IBBL ISLAMIC MUTUAL FUND,,,,,,,
CENTRALINS,CENTRAL INSURANCE CO LTD,1.2,,3.1496062992126,0.0,0.0,9.0,0.0
CENTRALPHL,CENTRAL PHARMACEUTICALS LTD,0.0,,0.0,,,0.0,0.0
CITYBANK,CITY BANK PLC,1.111111,,4.51671138211382,0.0,-8.333329444442628,11.0,0.0
CITYGENINS,CITY INSURANCE PLC,1.0,,1.77304964539007,0.0,-16.666666666666664,4.0,0.0
CLICL,CHARTERED LIFE INSURANCE PLC,,,0.547045951859956,0.0,,2.0,1.0
CNATEX,C & A TEXTILES LTD,,,0.0,,,0.0,0.0
CONFIDCEM,CONFIDENCE CEMENT LTD,1.0,,1.69204737732657,0.0,109.99998800000093,9.0,2.0
CONTININS,CONTINENTAL INSURANCE PLC,0.5,,2.11864406779661,0.0,5.000105000105,6.0,1.0
COPPERTECH,COPPERTECH INDUSTRIES LTD,0.4,,1.86046511627907,0.0,100.0,6.0,1.0
CROWNCEMNT,CROWN CEMENT PLC,2.1,,4.11764705882353,0.0,5.000000000000004,14.0,2.0
CRYSTALINS,CRYSTAL INSURANCE COMPANY LTD,,,2.73972602739726,,,4.0,0.0
CVOPRL,CVO PETROCHEMICAL REFINERY PLC,1.0,,0.618429189857761,0.0,100.0,2.0,1.0
DACCADYE,THE DACCA DYEING & MANUFACTURING CO LTD,0.0,,0.0,,,0.0,0.0
DAFODILCOM,DAFFODIL COMPUTERS PLC.,0.5,,0.853242320819113,0.0,0.0,9.0,0.0
DBH,DBH FINANCE PLC,1.441753,,3.78412860892388,0.0,-1.9609136469036237,13.0,0.0
DBH1STMF,DBH FIRST MUTUAL FUND,,,,,,,
DELTALIFE,DELTA LIFE INSURANCE CO LTD,3.0,,4.09836065573771,0.0,-50.0,2.0,0.0
DELTASPINN,DELTA SPINNERS LTD,,,,,,,
DESCO,DHAKA ELECTRIC SUPPLY CO LTD,0.0,0.0,0.0,0.0,-100.0,0.0,0.0
DESHBANDHU,DESHBANDHU POLYMER LTD,0.1,,0.485436893203883,,-60.0,7.0,0.0
DGIC,DESH GENERAL INSURANCE COMPANY LTD,,,0.448430493273543,,,4.0,0.0
DHAKABANK,DHAKA BANK PLC,0.5,,4.13223140495868,0.0,-47.499947499947496,7.0,0.0
DHAKAINS,DHAKA INSURANCE LTD,1.0,1.0,2.79329608938548,17.075336384126768,-41.17647058823529,6.0,0.0
DOMINAGE,DOMINAGE STEEL BUILDING SYSTEMS LTD,0.025,,0.154320987654321,0.0,-50.0,4.0,0.0
DOREENPWR,DOREEN POWER GENERATIONS AND SYSTEMS LTD,1.0,,3.80228136882129,0.0,-9.090909090909099,9.0,0.0
DSHGARME,DESH GARMENTS LTD ,0.3,,0.237906423473434,0.0,0.0,2.0,0.0
DSSL,DRAGON SWEATER AND SPINNING LTD,0.1,,0.934579439252337,0.0,0.0,4.0,0.0
DULAMIACOT,DULAMIA COTTON SPINNING MILLS LTD,,,,,,,
DUTCHBANGL,DUTCH-BANGLA BANK PLC,0.826446,,1.91306944444444,0.0,-38.96109200386804,6.0,0.0
EASTERNINS,EASTERN INSURANCE CO LTD,,,,,,,
EASTLAND,EASTLAND INSURANCE PLC,1.0,,5.3475935828877,0.0,0.0,8.0,0.0
EASTRNLUB,EASTERN LUBRICANTS BLENDERS PLC,6.61157,,0.259124828532236,0.0,33.333338711111544,4.0,2.0
EBL,EASTERN BANK PLC,1.4893623,,5.88680750988142,0.0,57.50002617311883,13.0,3.0
EBL1STMF,EBL FIRST MUTUAL FUND,,,,,,,
EBLNRBMF,EBL NRB MUTUAL FUND,,,,,,,
ECABLES,EASTERN CABLES LTD,0.2,,0.148698884758364,,-33.33333333333333,3.0,0.0
EGEN,EGENERATION PLC,1.0,,4.65116279069767,,0.0,4.0,0.0
EHL,EASTERN HOUSING LTD,1.9,,2.12053571428571,,-24.000000000000004,16.0,0.0
EIL,EXPRESS INSURANCE LTD,0.5,,1.53374233128834,0.0,-28.571428571428566,5.0,0.0
EMERALDOIL,EMERALD OIL INDUSTRIES LTD,,,0.0,,,2.0,1.0
ENVOYTEX,ENVOY TEXTILES LTD,2.0,,4.27350427350427,0.0,33.33333333333333,9.0,1.0
EPGL,ENERGYPAC POWER GENERATION PLC,0.0,0.0,0.0,0.0,-100.0,0.0,0.0
ESQUIRENIT,ESQUIRE KNIT COMPOSITE PLC,1.0,,4.32900432900433,0.0,0.0,6.0,0.0
ETL,EVINCE TEXTILES LTD,0.25,,2.80898876404494,0.0,11.111111111111107,4.0,2.0
EXIM1STMF,EXIM BANK 1ST MUTUAL FUND,,,,,,,
EXIMBANK,EXPORT IMPORT BANK OF BANGLADESH PLC,0.0,0.0,18.5185185185185,0.0,-100.0,0.0,0.0
FAMILYTEX,FAMILYTEX (BD) LTD,,,0.0,,,0.0,0.0
FARCHEM,FAR CHEMICALS INDUSTRIES LTD,0.1,,0.45045045045045,0.0,,1.0,0.0
FAREASTFIN,FAREAST FINANCE & INVESTMENT LTD,0.0,0.0,0.0,0.0,,0.0,0.0
FAREASTLIF,FAREAST ISLAMI LIFE INSURANCE CO LTD,,,0.0,,,0.0,0.0
FASFIN,FAS FINANCE & INVESTMENT LTD,,,0.0,,,0.0,0.0
FBFIF,FIRST BANGLADESH FIXED INCOME FUND,,,,,,,
FEDERALINS,FEDERAL INSURANCE PLC,,,4.83091787439614,,,4.0,0.0
FEKDIL,FAR EAST KNITTING & DYEING INDUSTRIES PLC.,1.4,,7.69230769230769,,39.99999999999999,6.0,1.0
FINEFOODS,FINE FOODS LTD,,,,,,,
FIRSTFIN,FIRST FINANCE LTD,,,,,,,
FIRSTSBANK,FIRST SECURITY ISLAMI BANK PLC,0.0,0.0,13.6054285714286,0.0,-100.0,0.0,0.0
FORTUNE,FORTUNE SHOES LTD.,0.1,,0.598802395209581,0.0,-80.0,6.0,0.0
FUWANGCER,FU-WANG CERAMIC INDUSTRY LTD,0.2,,1.49253731343284,0.0,0.0,6.0,0.0
FUWANGFOOD,FU-WANG FOODS LTD,0.0,0.0,0.0,,-100.0,0.0,0.0
GBBPOWER,GBB POWER LTD,0.0,0.0,0.0,0.0,-100.0,0.0,0.0
GEMINISEA,GEMINI SEA FOOD PLC,0.75,,0.407166123778502,0.0,-64.72663139329806,4.0,0.0
GENEXIL,GENEX INFOSYS PLC,0.3,,1.27118644067797,0.0,-47.99999700000044,6.0,0.0
GENNEXT,GENERATION NEXT FASHIONS LTD,,,0.0,,,2.0,0.0
GHAIL,GOLDEN HARVEST AGRO INDUSTRIES LTD,0.1,,0.72992700729927,0.0,0.0,4.0,0.0
GHCL,GLOBAL HEAVY CHEMICALS LTD ,0.0,0.0,0.0,0.0,,0.0,0.0
GIB,GLOBAL ISLAMI BANK PLC,0.0,,17.0067857142857,0.0,-100.0,0.0,0.0
GLDNJMF,ICB AMCL CMSF GOLDEN JUBILEE MUTUAL FUND,,,,,,,
GLOBALINS,GLOBAL INSURANCE COMPANY LTD,1.0,1.0,3.63636363636364,63.22711178553364,0.0,6.0,0.0
GOLDENSON,GOLDEN SON LTD,0.15,,1.29310344827586,0.0,49.999999999999986,2.0,1.0
GP,GRAMEENPHONE LTD,33.0,11.0,10.8196721311475,128.39619396996446,164.0,16.0,1.0
GPHISPAT,GPH ISPAT LTD,1.0,,5.20833333333333,0.0,110.00021000021,6.0,1.0
GQBALLPEN,GQ BALL PEN INDUSTRIES LTD,0.3,,0.092965602726991,,-40.0,1.0,0.0
GRAMEENS2,GRAMEEN MUTUAL FUND ONE - GRAMEEN TWO,,,,,,,
GREENDELMF,GREEN DELTA MUTUAL FUND,,,,,,,
GREENDELT,GREEN DELTA INSURANCE PLC,2.5,,5.02008032128514,0.0,0.0,13.0,0.0
GSPFINANCE,GSP FINANCE COMPANY (BANGLADESH) LTD,,,0.0,,,0.0,0.0
HAKKANIPUL,HAKKANI PULP & PAPER MILLS PLC,0.2,,0.249687890137328,0.0,0.0,7.0,0.0
HAMI,HAMI INDUSTRIES PLC,,,,,,,
HEIDELBCEM,HEIDELBERG MATERIALS BANGLADESH PLC,2.5,,1.0048231511254,0.0,0.0,5.0,0.0
HFL,HAMID FABRICS PLC,,,0.0,,,10.0,0.0
HRTEX,H.R.TEXTILE MILLS LTD,0.0,0.0,0.0,,-100.0,0.0,0.0
HWAWELLTEX,HWA WELL TEXTILES (BD)PLC,2.0,,3.83141762452107,0.0,-20.0,11.0,0.0
IBNSINA,THE IBN SINA PHARMACEUTICAL INDUSTRY PLC,6.3,,2.02117420596728,0.0,4.9999999999999964,9.0,1.0
IBP,INDO-BANGLA PHARMACEUTICALS LTD,0.01,,0.072463768115942,0.0,,1.0,0.0
ICB,INVESTMENT CORPORATION OF BANGLADESH I.C.B.,0.2,,0.37593984962406,0.0,-17.999179991799917,5.0,0.0
ICB3RDNRB,ICB AMCL THIRD NRB MUTUAL FUND,,,,,,,
ICBAGRANI1,ICB AMCL FIRST AGRANI BANK MUTUAL FUND,,,,,,,
ICBAMCL2ND,ICB AMCL SECOND MUTUAL FUND,,,,,,,
ICBEPMF1S1,ICB EMPLOYEES PROVIDENT MUTUAL FUND ONE,,,,,,,
ICBIBANK,ICB ISLAMIC BANK LTD,0.0,0.0,0.0,0.0,,0.0,0.0
ICBSONALI1,ICB AMCL SONALI BANK LTD 1ST MUTUAL FUND,,,,,,,
ICICL,ISLAMI COMMERCIAL INSURANCE PLC.,,,,,,,
IDLC,IDLC FINANCE PLC,1.42857103401358,,3.653634358091,0.0,7.238102298748843e-05,12.0,1.0
IFADAUTOS,IFAD AUTOS PLC,0.101,,0.427966101694915,0.0,-89.9,10.0,0.0
IFIC,IFIC BANK PLC,0.0,0.0,0.0,0.0,,0.0,0.0
IFIC1STMF,IFIC BANK 1ST MUTUAL FUND,,,,,,,
IFILISLMF1,IFIL ISLAMIC MUTUAL FUND - 1,,,,,,,
ILFSL,INTERNATIONAL LEASING & FINANCIAL SERVICES LTD,0.0,0.0,0.0,0.0,,0.0,0.0
INDEXAGRO,INDEX AGRO INDUSTRIES LTD,2.5,,3.1328320802005,0.0,25.0,4.0,2.0
INTECH,INTECH LTD,,,0.0881057268722467,,,0.0,0.0
INTRACO,INTRACO REFUELING STATION LTD,0.1,,0.440528634361234,0.0,-90.0,4.0,0.0
IPDC,IPDC FINANCE PLC,0.47619,,2.54647058823529,0.0,4.999996692496802,7.0,1.0
ISLAMIBANK,ISLAMI BANK BANGLADESH PLC,,,2.2075055187638,,,13.0,0.0
ISLAMICFIN,ISLAMIC FINANCE & INVESTMENT PLC,0.0,0.0,0.0,0.0,,0.0,0.0
ISLAMIINS,ISLAMI INSURANCE BANGLADESH LTD,2.0,,5.22193211488251,0.0,33.33333333333333,4.0,2.0
ISNLTD,INFORMATION SERVICES NETWORK LTD,,,,,,,
ITC,IT CONSULTANTS PLC,1.1,,2.66990291262136,0.0,10.000000000000009,6.0,5.0
JAMUNABANK,JAMUNA BANK PLC,1.542903,,7.24367605633803,0.0,1.8779135332946777,7.0,2.0
JAMUNAOIL,JAMUNA OIL COMPANY LTD,15.0,,7.89473684210526,0.0,15.384615384615385,14.0,2.0
JANATAINS,JANATA INSURANCE PLC,0.576923,,4.33479508196721,0.0,-45.454433718764484,5.0,0.0
JHRML,JMI HOSPITAL REQUISITE MANUFACTURING LTD,1.0,,1.74520069808028,0.0,100.0,3.0,1.0
JMISMDL,JMI SYRINGES & MEDICAL DEVICES LTD,1.0,,0.600961538461538,0.0,0.0,2.0,0.0
JUTESPINN,JUTE SPINNERS LTD ,,,,,,,
KARNAPHULI,KARNAPHULI INSURANCE PLC,1.0,,3.25732899022801,0.0,0.0,7.0,0.0
KAY&QUE,KAY & QUE (BANGLADESH) LTD,0.29412,,0.0870435039952649,0.0,0.0,3.0,0.0
KBPPWBIL,KHAN BROTHERS PP WOVEN BAG INDUSTRIES LTD,0.1,,0.0853242320819113,0.0,,1.0,0.0
KDSALTD,KDS ACCESSORIES LTD,0.47619,,1.13378571428571,0.0,-50.0,8.0,0.0
KEYACOSMET,KEYA COSMETICS LTD,,,0.0,,,0.0,0.0
KOHINOOR,KOHINOOR CHEMICALS COMPANY (BANGLADESH) LTD.,4.545455,,0.814889745428469,0.0,37.500002268749796,10.0,2.0
KPCL,KHULNA POWER CO LTD,1.0,,9.61538461538462,0.0,0.0,9.0,0.0
KPPL,KHULNA PRINTING & PACKAGING LTD,,,0.0,,,0.0,0.0
KTL,KATTALI TEXTILE LTD,,,0.198412698412698,,,0.0,0.0
LANKABAFIN,LANKABANGLA FINANCE PLC,,,5.64971751412429,,,11.0,0.0
LEGACYFOOT,LEGACY FOOTWEAR LTD,0.1,,0.137551581843191,0.0,100.0,2.0,1.0
LHB,LAFARGEHOLCIM BANGLADESH PLC ,3.8,,6.72566371681416,0.0,-24.000000000000004,11.0,0.0
LIBRAINFU,LIBRA INFUSIONS LTD,,,,,,0.0,0.0
LINDEBD,LINDE BANGLADESH LTD,450.0,,46.801872074883,,192.2077922077922,17.0,2.0
LOVELLO,TAUFIKA FOODS AND LOVELLO ICE-CREAM PLC,0.909091,,1.00898002219756,0.0,0.00011000011000327312,4.0,1.0
LRBDL,LUB-RREF (BANGLADESH) LTD,0.1,,0.709219858156028,0.0,-50.0,4.0,0.0
LRGLOBMF1,LR GLOBAL BANGLADESH MUTUAL FUND ONE,,,,,,,
MAGURAPLEX,MAGURA MULTIPLEX PLC,,,,,,,
MAKSONSPIN,MAKSONS SPINNING MILLS PLC,0.0,0.0,0.0,,,0.0,0.0
MALEKSPIN,MALEK SPINNING MILLS PLC,1.0,,3.21543408360129,0.0,,1.0,0.0
MARICO,MARICO BANGLADESH LTD,384.0,195.0,13.099989765633,204.80589840987423,1820.0,16.0,1.0
MATINSPINN,MATIN SPINNING MILLS PLC,5.0,,9.54198473282443,0.0,-37.5,11.0,0.0
MBL1STMF,MBL 1ST MUTUAL FUND,,,,,,,
MEGCONMILK,MEGHNA CONDENSED MILK INDUSTRIES LTD,,,,,,,
MEGHNACEM,MEGHNA CEMENT MILLS PLC,0.0,0.0,0.0,0.0,-100.0,0.0,0.0
MEGHNAINS,MEGHNA INSURANCE COMPANY LTD,,,,,,,
MEGHNALIFE,MEGHNA LIFE INSURANCE PLC,,,2.61324041811847,,,6.0,0.0
MEGHNAPET,MEGHNA PET INDUSTRIES LTD,,,,,,,
MERCANBANK,MERCANTILE BANK PLC,0.0,0.0,10.8695652173913,0.0,-100.0,0.0,0.0
MERCINS,MERCANTILE INSURANCE COMPANY PLC,1.0,,4.09836065573771,0.0,0.0,7.0,0.0
METROSPIN,METRO SPINNING LTD,0.0,0.0,0.0,0.0,,0.0,0.0
MHSML,MOZAFFAR HOSSAIN SPINNING MILLS LTD,0.3,,1.93548387096774,0.0,-25.000000000000007,5.0,0.0
MIDASFIN,MIDAS FINANCING PLC,0.0,0.0,0.0,0.0,,0.0,0.0
MIDLANDBNK,MIDLAND BANK PLC,0.291262,,1.4860306122449,0.0,-40.00041199736321,3.0,0.0
MIRACLEIND,MIRACLE INDUSTRIES LTD,0.0,0.0,0.0,0.0,,0.0,0.0
MIRAKHTER,MIR AKHTER HOSSAIN LTD,1.0,,3.50877192982456,0.0,-20.0,4.0,0.0
MITHUNKNIT,MITHUN KNITTING AND DYEING LTD,,,,,,,
MJLBD,MJL BANGLADESH PLC,5.2,,5.1948051948052,0.0,4.0000000000000036,9.0,1.0
MLDYEING,M.L. DYEING LTD,0.0,0.0,0.0,0.0,-100.0,0.0,0.0
MONNOAGML,MONNO AGRO & GENERAL MACHINERY LTD,0.0,0.0,0.0,0.0,-100.0,0.0,0.0
MONNOCERA,MONNO CERAMIC INDUSTRIES LTD,0.1,,0.111731843575419,0.0,-90.0,6.0,0.0
MONNOFABR,MONNO FABRICS LTD,0.1,,0.684931506849315,0.0,0.0,3.0,0.0
MONOSPOOL,MONOSPOOL BANGLADESH PLC,1.2,,1.01095197978096,0.0,-11.999976533327084,4.0,0.0
MPETROLEUM,MEGHNA PETROLEUM LTD,17.0,,8.03023145961266,0.0,6.25,15.0,2.0
MTB,MUTUAL TRUST BANK PLC,0.0,0.0,6.993,0.0,-100.0,0.0,0.0
NAHEEACP,NAHEE ALUMINUM COMPOSITE PANEL PLC,0.4,,1.87793427230047,0.0,60.00000000000001,7.0,1.0
NATLIFEINS,NATIONAL LIFE INSURANCE PLC,,,3.67149758454106,,,8.0,0.0
NAVANACNG,NAVANA CNG LTD,1.0,,4.54545454545455,0.0,0.0,9.0,0.0
NAVANAPHAR,NAVANA PHARMACEUTICALS LTD,1.4,,2.43478260869565,0.0,7.692307692307682,3.0,2.0
NBL,NATIONAL BANK LTD,0.0,0.0,0.0,0.0,,0.0,0.0
NCCBANK,NATIONAL CREDIT AND COMMERCE BANK PLC,1.3,,10.4,0.0,8.333333333333341,10.0,2.0
NCCBLMF1,NCCBL MUTUAL FUND-1,,,,,,,
NEWLINE,NEW LINE CLOTHINGS LTD,,,0.0,,,0.0,0.0
NFML,NATIONAL FEED MILL LTD,0.0,,0.0,,,0.0,0.0
NHFIL,NATIONAL HOUSING FINANCE PLC,1.0,,4.0,0.0,0.0,12.0,0.0
NITOLINS,NITOL INSURANCE CO LTD,0.45351,,1.73758620689655,0.0,-54.648999999999994,7.0,0.0
NORTHERN,NORTHERN JUTE MANUFACTURING CO LTD,,,,,,,
NORTHRNINS,NORTHERN ISLAMI INSURANCE PLC,,,3.47222222222222,0.0,,6.0,0.0
NPOLYMER,NATIONAL POLYMER INDUSTRIES PLC,1.05,,3.36538461538462,0.0,0.0,3.0,0.0
NRBBANK,NRB BANK PLC,0.0,0.0,11.1111111111111,0.0,-100.0,0.0,0.0
NRBCBANK,NRBC BANK PLC,0.0,0.0,15.7142857142857,0.0,-100.0,0.0,0.0
NTC,NATIONAL TEA CO LTD,0.0,,0.0,,,0.0,0.0
NTLTUBES,NATIONAL TUBES LTD,0.4,,0.462962962962963,0.0,,1.0,0.0
NURANI,NURANI DYEING & SWEATER LTD ,,,0.0,,,0.0,0.0
OAL,OLYMPIC ACCESSORIES LTD,0.0,0.0,0.0,0.0,,0.0,0.0
OIMEX,OIMEX ELECTRODE LTD,0.3,,1.27659574468085,,,1.0,0.0
OLYMPIC,OLYMPIC INDUSTRIES PLC.,1.0,,0.597014925373134,0.0,-83.33333333333334,15.0,0.0
ONEBANKPLC,ONE BANK PLC,0.0,0.0,4.22705125,0.0,-100.0,0.0,0.0
ORIONINFU,ORION INFUSIONS LTD,1.2,,0.2389486260454,0.0,19.999999999999996,6.0,1.0
ORIONPHARM,ORION PHARMA LTD,1.0,,3.13479623824451,0.0,0.0,9.0,0.0
PADMALIFE,PADMA ISLAMI LIFE INSURANCE LIMITED,,,0.0,,,0.0,0.0
PADMAOIL,PADMA OIL PLC,14.0,,6.99300699300699,0.0,3.7037037037037033,13.0,2.0
PARAMOUNT,PARAMOUNT INSURANCE PLC.,1.0,,2.55102040816326,0.0,0.0,4.0,0.0
PDL,PACIFIC DENIMS LTD,,,0.0,,,3.0,0.0
PENINSULA,THE PENINSULA CHITTAGONG PLC,0.0,0.0,0.0,0.0,,0.0,0.0
PEOPLESINS,PEOPLES INSURANCE CO LTD,1.05,,3.20121951219512,0.0,5.000000000000004,5.0,1.0
PF1STMF,PHOENIX FINANCE 1ST MUTUAL FUND,,,,,,,
PHARMAID,PHARMA AIDS LTD ,2.5,,0.38971161340608,0.0,150.0,3.0,1.0
PHENIXINS,PHOENIX INSURANCE CO LTD,1.0,,3.74531835205993,0.0,-16.666666666666664,5.0,0.0
PHOENIXFIN,PHOENIX FINANCE AND INVESTMENTS LTD,,0.0,0.0,,,0.0,0.0
PHPMF1,PHP FIRST MUTUAL FUND,,,,,,,
