Symbol,Name,Div per share Annual,Div per share Quarterly,Dividend trailing percent T12M,Dividend yield percent,DPS Growth,Cont Div Payout,Cont Div Growth
BDCOM,BDCOM Online Ltd.,0.525,,2.07509881422925,0.0,10.250110250110254,11.0,1.0
BDFINANCE,Bangladesh Finance PLC,0.0,0.0,0.0,,,0.0,0.0
BDLAMPS,Bangladesh Lamps PLC,1.0,,0.753579502637528,0.0,110.00021000021,9.0,1.0
BDTHAI,Bangladesh Thai Aluminium Ltd.,,,0.225225225225225,0.0,,1.0,0.0
BDTHAIFOOD,BD Thai Food & Beverage Ltd.,,,,,,,
BDWELDING,Bangladesh Welding Electrodes Ltd.,,,,,,,
BEACHHATCH,Beach Hatchery Ltd,1.0,,2.04081632653061,,400.0,4.0,3.0
BEACONPHAR,Beacon Pharmaceuticals PLC,,,2.04280155642023,,,0.0,0.0
BENGALWTL,Bengal Windsor Thermoplastics PLC,0.5,,2.89017341040462,91.49130832570907,0.0,4.0,0.0
BERGERPBL,Berger Paints Bangladesh Ltd.,52.5,,3.74518476244828,0.0,7.147886533449525,5.0,2.0
BESTHLDNG,Best Holdings PLC,1.0,,7.2463768115942,0.0,,1.0,0.0
BEXIMCO,Bangladesh Export Import Company Ltd.,0.0,,0.0,,-100.0,0.0,0.0
BGIC,Bangladesh General Insurance Company PLC,1.0,,3.15457413249211,0.0,0.0,5.0,0.0
BIFC,Bangladesh Industrial Finance Company Ltd.,0.0,0.0,0.0,0.0,,0.0,0.0
BNICL,Bangladesh National Insurance Company Ltd,2.0,,4.43458980044346,0.0,0.0,7.0,0.0
BPML,Bashundhara Paper Mill Ltd.,0.0,0.0,0.0,0.0,,0.0,0.0
BPPL,Baraka Patenga Power Ltd.,0.2,0.2,1.38888888888889,,0.0,5.0,0.0
BRACBANK,BRAC Bank PLC,1.111111,,1.71732766615147,0.0,24.99983125021094,6.0,3.0
BSC,Bangladesh Shipping Corporation,2.5,,2.39005736137667,0.0,0.0,9.0,0.0
BSCPLC,Bangladesh Submarine Cables PLC,4.0,,3.1496062992126,0.0,0.0,10.0,0.0
BSRMLTD,Bangladesh Steel Re-Rolling Mills Ltd.,5.0,,6.52741514360313,0.0,42.857142857142854,9.0,2.0
BSRMSTEEL,BSRM Steels Limited,5.0,,7.92393026941363,0.0,56.249999999999986,9.0,2.0
BXPHARMA,Beximco Pharmaceuticals Plc,4.0,,3.63967242948135,,14.285714285714285,9.0,1.0
CAPITECGBF,CAPITEC GRAMEEN BDT10 (MUTUAL FUND) Units,,,,,,,
CAPMBDBLMF,CAPM BDBL Mutual Fund 01 Units,,,,,,,
CAPMIBBLMF,CAPM IBBL Islamic Mutual Fund Units,,,,,,,
CENTRALINS,Central Insurance Company Limited,1.2,,3.02267002518892,0.0,0.0,9.0,0.0
CENTRALPHL,Central Pharmaceuticals Ltd.,0.0,,0.0,,,0.0,0.0
CITYBANK,City Bank PLC,1.111111,,4.61041908713693,0.0,-8.333329444442628,11.0,0.0
CITYGENINS,City Insurance PLC,1.0,,1.26103404791929,0.0,-16.666666666666664,4.0,0.0
CLICL,Chartered Life Insurance PLC,0.0,0.0,0.499001996007984,0.0,-100.0,0.0,0.0
CNATEX,C & A Textiles Ltd,,,0.0,,,0.0,0.0
CONFIDCEM,Confidence Cement PLC,1.0,,2.01207243460765,9.823375704827207,109.99998800000093,9.0,2.0
CONTININS,Continental Insurance PLC,0.5,,2.01612903225806,0.0,5.000105000105,6.0,1.0
COPPERTECH,Coppertech Industries Ltd,0.4,,2.07253886010363,48.03650774588687,100.0,6.0,1.0
CROWNCEMNT,Crown Cement PLC,2.1,,4.47761194029851,0.0,0.0,15.0,0.0
CRYSTALINS,Crystal Insurance Company Ltd,1.2,,2.29445506692161,0.0,88.57132253067365,5.0,1.0
CVOPRL,CVO Petrochemical Refinery PLC,1.100000053211,,0.665456805807622,0.0,19.900161670209165,3.0,2.0
DACCADYE,Dacca Dyeing and Manufacturing Company Limited,0.0,,0.0,,,0.0,0.0
DAFODILCOM,Daffodil Computers PLC.,0.5,0.0,1.34408602150538,524.1090146750524,0.0,9.0,0.0
DBH,DBH Finance PLC,1.441753,,4.20336151603499,0.0,-1.9609136469036237,13.0,0.0
DBH1STMF,DBH First Mutual Fund Units,,,,,,,
DELTALIFE,Delta Life Insurance Company Ltd.,3.0,,4.43786982248521,0.0,-50.0,2.0,0.0
DELTASPINN,Delta Spinners Limited,,,,,,,
DESCO,Dhaka Electric Supply Co. Ltd.,0.0,0.0,0.0,0.0,,0.0,0.0
DESHBANDHU,Deshbandhu Polymer Limited,0.0,0.0,0.595238095238095,0.0,-100.0,0.0,0.0
DGIC,Desh General Insurance Company Ltd,,,0.483091787439614,,,4.0,0.0
DHAKABANK,Dhaka Bank PLC,0.5,,4.50450450450451,0.0,-47.499947499947496,7.0,0.0
DHAKAINS,Dhaka Insurance Limited,1.0,,2.78551532033426,0.0,-41.17647058823529,6.0,0.0
DOMINAGE,Dominage Steel Building Systems Ltd,0.025,0.0,0.126353790613718,19.201228878648234,-50.0,4.0,0.0
DOREENPWR,Doreen Power Generations & Systems Ltd.,1.0,,3.57142857142857,0.0,0.0,10.0,0.0
DSHGARME,Desh Garments Limited.,0.3,0.0,0.267618198037467,50.66711704104036,0.0,2.0,0.0
DSSL,Dragon Sweater & Spinning Ltd.,0.1,,0.574712643678161,,0.0,4.0,0.0
DULAMIACOT,Dulamia Cotton Spinning Mills Limited,,,,,,,
DUTCHBANGL,Dutch-Bangla Bank PLC,0.826446,,2.13001546391753,0.0,-38.96109200386804,6.0,0.0
EASTERNINS,Eastern Insurance Co. Ltd.,,,,,,,
EASTLAND,Eastland Insurance PLC,1.0,,5.31914893617021,0.0,0.0,8.0,0.0
EASTRNLUB,Eastern Lubricants Blenders PLC,6.61157,,0.258193853243254,15.864366679783853,33.333338711111544,8.0,2.0
EBL,Eastern Bank PLC,1.4893623,,6.44745584415584,0.0,57.50002617311883,13.0,3.0
EBL1STMF,EBL First Mutual Fund Units,,,,,,,
EBLNRBMF,EBL NRB Mutual Fund,,,,,,,
ECABLES,Eastern Cables Ltd.,0.2,,0.174064403829417,,-33.33333333333333,3.0,0.0
EGEN,eGeneration PLC,1.0,,4.95049504950495,,0.0,4.0,0.0
EHL,Eastern Housing Ltd.,2.5,,3.47222222222222,0.0,31.578947368421055,17.0,1.0
EIL,Express Insurance Ltd.,0.5,,1.73010380622837,0.0,-28.571428571428566,5.0,0.0
EMERALDOIL,Emerald Oil Industries Ltd.,,,0.0,,,0.0,0.0
ENVOYTEX,Envoy Textiles Ltd.,3.0,,6.25,0.0,50.0,10.0,2.0
EPGL,Energypac Power Generation PLC,0.2,,0.0,0.0,,1.0,0.0
ESQUIRENIT,Esquire Knit Composite PLC,1.0,,4.54545454545455,39.3251799126981,0.0,6.0,0.0
ETL,Evince Textiles Ltd.,0.25,,2.45098039215686,0.0,0.0,5.0,0.0
EXIM1STMF,EXIM Bank 1st Mutual Fund 2013- Units,,,,,,,
FAMILYTEX,Familytex (BD) Ltd.,,,0.0,,,0.0,0.0
FARCHEM,FAR Chemicals Industries Ltd,0.0,0.0,0.657894736842105,0.0,-100.0,0.0,0.0
FAREASTFIN,Fareast Finance & Investment Ltd.,0.0,0.0,0.0,0.0,,0.0,0.0
FAREASTLIF,Fareast Islami Life Insurance Company Limited,,,0.0,,,0.0,0.0
FASFIN,FAS Finance & Investment Limited,,0.0,0.0,,,0.0,0.0
FBFIF,First Bangladesh Fixed Income Fund Units,,,,,,,
FEDERALINS,Federal Insurance PLC,,,5.23560209424084,,,4.0,0.0
FEKDIL,Far East Knitting & Dyeing Industries PLC.,1.2,,8.39160839160839,0.0,-14.285714285714283,7.0,0.0
FINEFOODS,Fine Foods Limited,,,,,,,
FIRSTFIN,First Finance Ltd.,,,,,,,
FORTUNE,Fortune Shoes Ltd.,0.1,,0.675675675675676,,-80.0,6.0,0.0
FUWANGCER,Fu-Wang Ceramic Industry Ltd.,0.2,0.0,0.862068965517241,130.97576948264572,0.0,6.0,0.0
FUWANGFOOD,Fu-Wang Foods Limited,0.0,0.0,0.0,,-100.0,0.0,0.0
GBBPOWER,GBB POWER Ltd.,0.0,0.0,0.0,,,0.0,0.0
GEMINISEA,Gemini Sea Food PLC,0.75,,0.534568781183179,0.0,-64.72663139329806,4.0,0.0
GENEXIL,Genex Infosys PLC,0.3,0.0,1.2396694214876,13.725579905751017,-47.99999700000044,6.0,0.0
GENNEXT,Generation Next Fashions Ltd.,,,0.0,,,0.0,0.0
GHAIL,Golden Harvest Agro Industries Ltd.,0.1,,0.892857142857143,0.0,0.0,5.0,0.0
GHCL,Global Heavy Chemicals Ltd.,0.0,0.0,0.0,0.0,,0.0,0.0
GLDNJMF,ICB AMCL CMSF GOLDEN JUBILEE MUTUAL FUND,,,,,,,
GLOBALINS,Global Insurance PLC,1.0,,3.86100386100386,0.0,0.0,6.0,0.0
GOLDENSON,Golden Son Limited,0.15,,1.38888888888889,0.0,49.999999999999986,2.0,1.0
GP,Grameenphone Ltd.,33.0,0.0,10.8780108780109,128.58369650573803,164.0,16.0,1.0
GPHISPAT,GPH Ispat Limited,1.0,0.0,5.91715976331361,93.46667912889053,110.00021000021,6.0,1.0
GQBALLPEN,G.Q. Ball Pen Industries Limited,0.3,0.0,0.227169468423444,-8.864462370357238,-40.0,1.0,0.0
GRAMEENS2,Grameen Mutual Fund One - Grameen Two Units,,,,,,,
GREENDELMF,Green Delta Mutual Fund 2010 Units,,,,,,,
GREENDELT,Green Delta Insurance PLC,2.5,,4.71698113207547,0.0,0.0,13.0,0.0
GSPFINANCE,GSP Finance Company PLC,0.0,0.0,0.0,,,0.0,0.0
HAKKANIPUL,Hakkani Pulp & Paper Mills PLC,0.5,,0.738552437223043,0.0,149.99999999999997,8.0,1.0
HAMI,Hami Industries PLC,,,,,,,
HEIDELBCEM,Heidelberg Materials Bangladesh PLC,2.5,,1.1568718186025,0.0,0.0,5.0,0.0
HFL,Hamid Fabrics PLC,,,0.0,,,0.0,0.0
HRTEX,H.R. Textile Mills Ltd.,0.0,0.0,0.0,0.0,-100.0,0.0,0.0
HWAWELLTEX,Hwa Well Textiles (BD)PLC,2.0,,4.97512437810945,0.0,0.0,12.0,0.0
IBNSINA,BN SINA Pharmaceutical Industry PLC,6.4,,2.02339551059121,0.0,1.5873015873015959,10.0,2.0
IBP,Indo-Bangla Pharmaceuticals Ltd.,0.01,0.0,0.0847457627118644,-2.525252525252525,,1.0,0.0
ICB,Investment Corporation of Bangladesh,,,0.540540540540541,0.0,,5.0,0.0
ICB3RDNRB,ICB AMCL Third NRB Mutual Fund 2010 Units,,,,,,,
ICBAGRANI1,ICB AMCL First Agrani Bank Mutual Fund Units,,,,,,,
ICBAMCL2ND,ICB AMCL Second Mutual Fund Units,,,,,,,
ICBEPMF1S1,ICB Employees Provident Mutual Fund One Scheme One Units,,,,,,,
ICBIBANK,ICB Islamic Bank Limited,0.0,0.0,0.0,0.0,,0.0,0.0
ICBSONALI1,ICB AMCL Sonali Bank Ltd 1st Mutual Fund 2013- Units,,,,,,,
ICICL,Islami Commercial Insurance PLC.,,,,,,,
IDLC,IDLC Finance PLC.,1.42857103401358,,4.02414375778473,0.0,7.238102298748843e-05,12.0,1.0
IFADAUTOS,IFAD Autos PLC,0.101,,0.900900900900901,-33.212758960868136,-89.9,10.0,0.0
IFIC,IFIC Bank PLC,0.0,0.0,0.0,0.0,,0.0,0.0
IFIC1STMF,IFIC Bank 1st Mutual Fund Units,,,,,,,
IFILISLMF1,IFIL Islamic Mutual Fund - 1 Units,,,,,,,
ILFSL,International Leasing and Financial Services Ltd.,0.0,0.0,0.0,0.0,,0.0,0.0
INDEXAGRO,Index Agro Industries Ltd,1.142857,,1.73950837138508,0.0,-51.999957999958,5.0,0.0
INTECH,Intech Ltd.,,,0.0613496932515337,,,0.0,0.0
INTRACO,Intraco Refueling Station PLC,0.1,0.0,0.469483568075117,8.828462964597863,-90.0,5.0,0.0
IPDC,IPDC Finance PLC,0.47619,,2.50626315789474,0.0,4.999996692496802,7.0,1.0
ISLAMIBANK,Islami Bank Bangladesh PLC,0.0,0.0,0.0,0.0,-100.0,0.0,0.0
ISLAMICFIN,Islamic Finance & Investment PLC,0.0,0.0,0.0,0.0,,0.0,0.0
ISLAMIINS,Islami Insurance Bangladesh Limited,2.0,,5.37634408602151,0.0,33.33333333333333,4.0,2.0
ISNLTD,Information Services Network Ltd.,,,,,,,
ITC,IT Consultants PLC,1.2,,3.1413612565445,0.0,9.09090909090908,7.0,6.0
JAMUNABANK,Jamuna Bank PLC,1.542903,,7.312336492891,0.0,1.8779135332946777,7.0,2.0
JAMUNAOIL,Jamuna Oil Company Limited,18.0,18.0,8.18777292576419,30.66439522998296,20.0,15.0,3.0
JANATAINS,Janata Insurance PLC,0.576923,,2.36443852459016,0.0,-45.454433718764484,5.0,0.0
JHRML,JMI Hospital Requisite Manufacturing Ltd,1.0,,1.15740740740741,46.163789123811284,100.0,3.0,1.0
JMISMDL,JMI Syringes & Medical Devices Ltd.,1.0,,0.841042893187553,0.0,0.0,3.0,0.0
JUTESPINN,Jute Spinners Limited,,,,,,,
KARNAPHULI,Karnaphuli Insurance PLC,1.0,,3.46020761245675,0.0,0.0,7.0,0.0
KAY&QUE,Kay and Que (Bangladesh) Ltd.,0.27747,0.0,0.0913049499871762,15.350188094711218,0.0,3.0,0.0
KBPPWBIL,Khan Brothers PP Woven Bag Industries Ltd,0.1,0.0,1.91938579654511,47.52851711026616,,1.0,0.0
KDSALTD,KDS Accessories Ltd.,1.0,,2.44498777506112,0.0,110.00021000021,9.0,1.0
KEYACOSMET,Keya Cosmetic Ltd.,,,0.0,,,0.0,0.0
KOHINOOR,Kohinoor Chemical Co. (Bangladesh) Ltd.,4.1322323,,1.07223572854291,27.346217936839878,37.5000024956245,10.0,2.0
KPCL,Khulna Power Company Ltd.,1.0,,24.2718446601942,300.03000300030004,0.0,9.0,0.0
KPPL,Khulna Printing & Packaging Ltd,,,0.0,,,0.0,0.0
KTL,Kattali Textile Ltd.,,,0.204918032786885,,,0.0,0.0
LANKABAFIN,LankaBangla Finance PLC,0.0,0.0,7.8740157480315,0.0,-100.0,0.0,0.0
LEGACYFOOT,Legacy Footwear Ltd.,0.1,,0.0904159132007233,89.20606601248885,100.0,2.0,1.0
LHB,LafargeHolcim Bangladesh PLC,3.8,1.8,7.61316872427984,105.65994631332458,-24.000000000000004,11.0,0.0
LIBRAINFU,Libra Infusions Ltd.,,,,,,0.0,0.0
LINDEBD,Linde Bangladesh Limited,450.0,,59.9760095961615,,192.2077922077922,17.0,2.0
LOVELLO,Taufika Foods and Lovello Ice-cream PLC,0.997732,,1.41522269503546,,15.238028138105628,5.0,2.0
LRBDL,Lub-rref (Bangladesh) Ltd,0.1,0.0,0.980392156862745,-9.737098344693283,-50.0,4.0,0.0
LRGLOBMF1,LR Global Bangladesh Mutual Fund One Units,,,,,,,
MAGURAPLEX,Magura Multiplex PLC,,,,,,,
MAKSONSPIN,Maksons Spinning Mills PLC,0.0,0.0,0.0,,,0.0,0.0
MALEKSPIN,Malek Spinning Mills PLC,1.0,,3.59712230215827,0.0,0.0,2.0,0.0
MARICO,Marico Bangladesh Limited.,384.0,50.0,12.8578270640681,177.41997799788925,1820.0,16.0,1.0
MATINSPINN,Matin Spinning PLC,3.5,,7.72626931567329,0.0,-30.0,12.0,0.0
MBL1STMF,MBL 1st Mutual Fund 2010- Units,,,,,,,
MEGCONMILK,Meghna Condensed Milk Industries Ltd.,,,,,,,
MEGHNACEM,Meghna Cement Mills PLC,0.0,0.0,0.0,0.0,,0.0,0.0
MEGHNAINS,Meghna Insurance PLC,,,,,,,
MEGHNALIFE,Meghna Life Insurance PLC,1.5,,3.04259634888438,,0.0,7.0,0.0
MEGHNAPET,Meghna Pet Industries Ltd.,,,,,,,
MERCANBANK,Mercantile Bank PLC,0.0,0.0,0.0,0.0,-100.0,0.0,0.0
MERCINS,Mercantile Islami Insurance PLC,1.0,,4.0650406504065,0.0,0.0,7.0,0.0
METROSPIN,Metro Spinning Ltd.,0.0,0.0,0.0,0.0,,0.0,0.0
MHSML,Mozaffar Hossain Spinning Mills Ltd.,0.3,0.0,2.12765957446809,36.21876131836291,-25.000000000000007,5.0,0.0
MIDASFIN,MIDAS Financing PLC,0.0,0.0,0.0,0.0,,0.0,0.0
MIDLANDBNK,Midland Bank PLC,0.291262,,1.69338372093023,0.0,-40.00041199736321,3.0,0.0
MIRACLEIND,Miracle Industries Limited,0.0,0.0,0.0,0.0,,0.0,0.0
MIRAKHTER,Mir Akhter Hossain Ltd,1.0,,3.75,50.67909993918508,-20.0,4.0,0.0
MITHUNKNIT,Mithun Knitting & Dyeing (CEPZ) Ltd.,,,,,,,
MJLBD,MJL Bangladesh PLC,5.2,,5.94285714285714,0.0,0.0,10.0,0.0
MLDYEING,M.L. Dyeing & Textile Ind. PLC,0.0,,0.568181818181818,0.0,-100.0,0.0,0.0
MONNOAGML,Monno Agro & General Machinery Ltd.,0.0,,0.146713615023474,0.0,-100.0,0.0,0.0
MONNOCERA,Monno Ceramic Industries Limited.,0.1,,0.24906600249066,11.77024482109228,-90.0,6.0,0.0
MONNOFABR,Monno Fabrics Ltd.,0.1,,0.114155251141553,107.75862068965519,0.0,3.0,0.0
MONOSPOOL,Monospool Bangladesh PLC,1.04348,0.0,0.391784455958549,32.167452757483275,-11.999805021226297,4.0,0.0
MPETROLEUM,Meghna Petroleum Limited,17.0,,8.93326326852338,27.89162299713536,6.25,15.0,2.0
MTB,Mutual Trust Bank PLC,0.0,0.0,0.0,0.0,-100.0,0.0,0.0
NAHEEACP,Nahee Aluminum Composite Panel PLC,0.4,,0.578034682080925,148.03849000740195,60.00000000000001,7.0,1.0
NATLIFEINS,National Life Insurance PLC,3.5,,4.06976744186047,0.0,-7.894736842105258,9.0,0.0
NAVANACNG,Navana CNG Limited,1.0,,4.67289719626168,0.0,0.0,10.0,0.0
NAVANAPHAR,Navana Pharmaceuticals PLC,1.4,0.0,2.81124497991968,35.58990263619493,7.692307692307682,3.0,2.0
NBL,National Bank PLC,0.0,0.0,0.0,0.0,,0.0,0.0
NCCBANK,National Credit and Commerce Bank PLC,1.3,,11.1111111111111,0.0,8.333333333333341,10.0,2.0
NCCBLMF1,NCCBL Mutual Fund-1 2012- Dividend Units,,,,,,,
NEWLINE,New Line Clothings Ltd.,,,0.0,,,0.0,0.0
NFML,National Feed Mill Ltd,0.0,,0.0,,,0.0,0.0
NHFIL,National Housing Finance PLC,0.0,0.0,3.90167381974249,0.0,-100.0,0.0,0.0
NITOLINS,Nitol Insurance PLC,0.45351,,1.64912727272727,0.0,-54.648999999999994,7.0,0.0
NORTHERN,Northern Jute Manufacturing Co. Ltd.,,,,,,,
NORTHRNINS,Northern Islami Insurance PLC,1.0,,3.43642611683849,0.0,0.0,7.0,0.0
NPOLYMER,National Polymer Industries PLC,0.5,,1.86567164179104,0.0,-52.38095238095239,4.0,0.0
NRBBANK,NRB Bank PLC,0.0,0.0,16.6666666666667,0.0,-100.0,0.0,0.0
NRBCBANK,NRBC Bank PLC,0.0,0.0,0.0,0.0,-100.0,0.0,0.0
NTC,National Tea Company Limited,0.0,,0.0,,,0.0,0.0
NTLTUBES,National Tubes Limited,0.4,0.0,0.16,20.922690658018624,,1.0,0.0
NURANI,Nurani Dyeing & Sweater Ltd.,,,0.0,,,0.0,0.0
OAL,Olympic Accessories Ltd,0.0,,0.0,,,0.0,0.0
OIMEX,Oimex Electrode Ltd.,0.3,,1.84049079754601,,,1.0,0.0
OLYMPIC,Olympic Industries PLC.,3.0,,2.17233888486604,0.0,200.0,16.0,1.0
ONEBANKPLC,One Bank PLC,0.0,0.0,0.0,0.0,-100.0,0.0,0.0
ORIONINFU,Orion Infusion Ltd.,2.0,,0.326619488296135,0.0,66.66666666666667,7.0,2.0
ORIONPHARM,Orion Pharma Ltd.,,,3.47222222222222,0.0,,9.0,0.0
PADMALIFE,Padma Islami Life Insurance Ltd.,0.0,0.0,0.0,,,0.0,0.0
PADMAOIL,Padma Oil PLC,16.0,16.0,9.45067926757236,28.46124290247755,14.285714285714285,14.0,3.0
PARAMOUNT,Paramount Insurance PLC.,1.0,,2.34741784037559,0.0,0.0,4.0,0.0
PDL,Pacific Denims Ltd.,,,0.0,,,0.0,0.0
PENINSULA,The Peninsula Chittagong PLC,0.0,,0.294117647058824,0.0,,0.0,0.0
PEOPLESINS,Peoples Insurance PLC,1.05,,2.86885245901639,0.0,5.000000000000004,5.0,1.0
PF1STMF,Phoenix Finance 1st Mutual Fund Units,,,,,,,
PHARMAID,Pharma Aids Limited.,3.0,,0.488949735967143,0.0,20.0,4.0,2.0
PHENIXINS,Phoenix Insurance Co. Ltd.,1.0,,3.73134328358209,0.0,-16.666666666666664,5.0,0.0
PHOENIXFIN,Phoenix Finance and Investments Ltd.,0.0,0.0,0.0,,,0.0,0.0
PHPMF1,PHP First Mutual Fund Units 2010-,,,,,,,
PIONEERINS,Pioneer Insurance PLC,2.5,,5.25210084033613,0.0,37.49997112500606,11.0,1.0
PLFSL,Peoples Leasing and Financial Services Ltd.,0.0,0.0,0.0,0.0,,0.0,0.0
POPULAR1MF,Popular Life First Mutual Fund Units 2010-,,,,,,,
POPULARLIF,Popular Life Insurance Co. Ltd.,2.0,,4.71698113207547,0.0,-45.94594594594595,10.0,0.0
POWERGRID,Power Grid Co. of Bangladesh Ltd.,0.0,0.0,0.0,0.0,,0.0,0.0
PRAGATIINS,Pragati Insurance Limited,1.86915903310326,,2.59605421264342,0.0,7.000098066677876,5.0,1.0
PRAGATILIF,Pragati Life Insurance PLC,1.5,,0.971502590673575,0.0,7.1428571428571495,7.0,3.0
PREMIERBAN,The Premier Bank PLC,0.0,0.0,0.0,0.0,-100.0,0.0,0.0
PREMIERCEM,Premier Cement Mills PLC,1.0,,2.46305418719212,0.0,-53.48837209302325,13.0,0.0
PREMIERLEA,Premier Leasing & Finance Limited,0.0,0.0,0.0,0.0,,0.0,0.0
PRIME1ICBA,Prime Bank 1st ICB AMCL Mutual Fund Units,,,,,,,
PRIMEBANK,Prime Bank PLC,1.707317,,5.76796283783784,0.0,-0.00017571398448886234,16.0,0.0
PRIMEFIN,Prime Finance and Investment Ltd.,,,0.0,,,0.0,0.0
PRIMEINSUR,Prime Insurance Company Limited,1.0,,3.16455696202532,0.0,-16.666666666666664,5.0,0.0
PRIMELIFE,Prime Life Insurance Company Limited,0.0,0.0,0.29585798816568,0.0,-100.0,0.0,0.0
PRIMETEX,Prime Textile Spining Mills Ltd.,,,0.0,,,0.0,0.0
