Symbol,Name,Revenue per share TTM,EPS basic TTM,EPS dil TTM,Operating cash flow per share TTM,FCF per share TTM,EBIT per share TTM,EBITDA per share TTM,Book per share FQ,Total debt per share FQ,Cash per share FQ
CITYBANK,City Bank PLC,62.6039458049698,8.4664,8.4664,10.1011018431392,,,,38.0936,46.03300405839695,
PUBALIBANK,Pubali Bank PLC,79.973184240079,6.2532,6.2532,40.2944923631057,,,,58.09389,61.03739543880317,
EBL,Eastern Bank PLC,42.1487492496209,4.8996,4.8996,9.75722885400433,,,,29.53392,65.73509412618112,
UNILEVERCL,Unilever Consumer Care Limited,188.380880713912,37.4966,37.4966,26.5759338410832,23.52851084017603,30.4046036804,32.87556011060936,107.41096,4.926555637403098,145.10822120917587
DUTCHBANGL,Dutch-Bangla Bank PLC,75.4711445778073,5.0883,5.0883,47.6429337081809,,,,55.00208,56.88529843968664,
PRIMEBANK,Prime Bank PLC,46.7809987724327,7.4577,7.4577,14.0427394376461,,,,38.82156,85.15785407777781,
ICB,Investment Corporation of Bangladesh,7.57024754801006,-14.8951,-14.8951,33.3305886660074,,-11.597958928440521,-11.408169076272017,34.40709,57.63922571565104,12.374424178477874
OLYMPIC,Olympic Industries PLC.,141.517413396011,10.225,10.225,14.2078337227507,6.377387488294798,10.917984408495704,13.458869376715443,65.33711,3.5644824088896843,34.3008979503867
BANKASIA,Bank Asia PLC,45.5773049050341,3.3724,3.3724,12.8293420867099,,,,29.28163,23.7869861756445,
MJLBD,MJL Bangladesh PLC,,10.9894,,,,,,,,
POWERGRID,Power Grid Co. of Bangladesh Ltd.,35.5134246275426,1.2235,1.2235,19.0485550695464,-99.39329575560228,11.681349065100333,26.5984491904593,1.08893,620.8729755723657,34.57266906486164
BSRMSTEEL,BSRM Steels Limited,326.406179690253,14.2354,14.2354,14.9906121996795,-21.025515111616496,23.268713760381964,29.217542349099958,90.4794,128.75482544736371,12.404639264268758
BSCPLC,Bangladesh Submarine Cables PLC,21.8305966990829,13.9222,12.5051,16.2416554987365,16.18075085657534,12.621094759132387,14.928695235645533,90.14827,21.99255058625888,33.197865492277074
BSRMLTD,Bangladesh Steel Re-Rolling Mills Ltd.,348.334031722718,20.6223,20.6223,25.377774172472,20.627094711835564,23.242487106486184,,168.51378,101.09395524604136,8.655217429044722
UTTARABANK,Uttara Bank PLC,31.235430560118,5.1313,5.1313,10.7483915118324,,,,29.66673,2.1668233194643802,
BEACONPHAR,Beacon Pharmaceuticals PLC,,,,,,,,,,
JAMUNABANK,Jamuna Bank PLC,38.4251956668658,3.0127,3.0127,-37.8779729871995,,,,29.61679,19.9234383573029,
MPETROLEUM,Meghna Petroleum Limited,1188.69226377856,62.9464,61.5627,100.037209769995,96.86746558198926,13.087868940315898,,292.79474,1.4853039201536236,508.5168876252695
KOHINOOR,Kohinoor Chemical Co. (Bangladesh) Ltd.,,,,,,,,64.33673,7.391276449827351,34.97329995443014
SHAHJABANK,Shahjalal Islami Bank PLC,31.4690089152409,1.3697,1.3697,22.5497481095938,,,,23.39378,34.6519894257083,
ALARABANK,Al-Arafah Islami Bank PLC,43.571746203057,0.4191,0.4191,36.4118140754565,,,,20.85816,62.17500200941361,
ACI,Advanced Chemical Industries PLC,1703.82240599098,1.3173,1.3173,-27.1072808771291,-60.24078126423172,128.09673706621732,151.49178442936517,90.70399,906.6471900901722,79.5619136533382
JAMUNAOIL,Jamuna Oil Company Limited,15.2632944380147,54.4169,54.4169,-71.6859168609169,-75.37700448994156,1.6739135120254,2.968186346158374,291.67382,0.0,505.6775334753307
NBL,National Bank PLC,7.87420360957952,-4.3153,-4.3153,,,,,-3.37891,27.77928555849006,
TRUSTBANK,Trust Bank PLC,56.0469692643279,3.8394,3.8394,9.00501186281902,,,,28.2998,33.86341162822289,
IDLC,IDLC Finance PLC.,46.4872360177154,5.7548,5.7548,9.6903023386165,,14.975137050398175,15.585165758270552,48.57066,58.215459346359715,25.61073168533652
PADMAOIL,Padma Oil PLC,33.5478340980987,61.553,61.553,13.1567628922126,-2.648872193845739,8.327467163446,10.382647335028288,305.39292,1.8676357935617196,509.41997449933956
BSC,Bangladesh Shipping Corporation,38.9113377359064,19.3349,19.3349,5.48447841886035,,16.279675345415715,18.921434773282257,109.97922,95.47474806444473,91.22806730178193
TITASGAS,Titas Gas Transmission and Distribution PLC,374.32085199907,-4.5584,-4.5584,6.56898470227959,6.012395787896841,-5.570403712612768,-3.434292383707007,85.98166,4.712885959347576,35.2406886034443
ACMELAB,ACME Laboratories Ltd.,183.634070269757,12.1121,12.1121,20.3531888637946,7.982286578983061,32.24778368982858,,128.12134,116.39726888300048,13.647694961807963
RECKITTBEN,Reckitt Benckiser (Bangladesh) PLC,1213.53439259259,168.2077,168.2077,117.69988042328,88.55682328042329,230.6623873015873,270.7899068783069,132.02497,39.923809523809524,255.6772486772487
UCB,United Commercial Bank PLC,52.8857156937046,-1.079,-1.079,14.4347244096541,,,,26.02344,43.12036715047024,
SUMITPOWER,Summit Power Ltd.,32.6319871698286,0.4272,0.4272,6.78415765260074,5.689581496923356,5.161345769632984,,41.22385,24.677170032837456,2.9771427294181705
DHAKABANK,Dhaka Bank PLC,40.1657428723149,0.8711,0.8711,-4.91360082299721,,,,22.93731,43.52594603640893,
NCCBANK,National Credit and Commerce Bank PLC,35.0961631070903,1.1697,1.1697,-9.39411893716061,,,,22.74832,29.36521690770489,
MTB,Mutual Trust Bank PLC,44.9033919941766,2.9577,2.9577,-8.20214013955302,,,,28.86048,55.26989571540412,
BESTHLDNG,Best Holdings PLC,,,,,,,,,,
HEIDELBCEM,Heidelberg Materials Bangladesh PLC,257.495171102433,4.9706,4.9706,7.38349676250602,7.383496762506022,7.464235009533909,15.370070356603954,74.48091,17.489210418171734,26.924630262365675
SOUTHEASTB,Southeast Bank PLC,37.00607382753,0.615,0.615,11.0393716399061,,,,25.17027,18.116837042033346,
LINDEBD,Linde Bangladesh Limited,,,,,,,,,,
IFIC,IFIC Bank PLC,17.128165731438,-10.3896,-10.3896,-9.40011710252519,,,,8.90574,5.586736723217036,
BATASHOE,Bata Shoe Co. (Bangladesh) Ltd.,681.124850804094,13.1198,13.1198,106.238320979532,92.67313450292397,46.472319444444445,98.45699122807018,219.0397,148.98590453216374,45.923863669590645
SAPORTL,Summit Alliance Port Limited,25.5085700306327,2.2885,2.2885,4.20702974046761,2.3035084527116916,5.832214376158907,6.385754767663556,34.07908,15.679127579896347,3.420237244153128
UNIQUEHRL,Unique Hotel & Resorts PLC,,,,,,,,94.42622,31.138373474864135,8.050162088994567
NATLIFEINS,National Life Insurance PLC,255.513111956554,70.9741,70.9741,52.608050695278,48.39337221461153,,,4.58613,0.0,
IBNSINA,BN SINA Pharmaceutical Industry PLC,429.486537334478,26.1268,26.1268,30.7485923129219,-32.0231489128967,35.78466418127447,42.3630255859859,134.27075,91.2740681483619,12.623024017025935
RAKCERAMIC,RAK Ceramics (Baneladesh) Limited,17.2286001891526,-0.9251,-0.9251,0.486711627540258,-0.029809796768292172,-0.07103633964110848,1.1749362017013483,15.30106,4.545943188027668,0.7070521168789865
MERCANBANK,Mercantile Bank PLC,38.000945986118,-0.5836,-0.5836,18.2083135498124,,,,26.28653,19.90510554754905,
SQUARETEXT,Square Textiles PLC,121.951911007239,5.2469,5.2469,0.783390338247521,-2.4068087522559973,12.861604850647902,18.211273092288035,54.49548,79.52221252002514,8.081454560663516
PTL,Paramount Textile PLC,68.0958555576943,6.6545,6.6545,14.0000508941407,3.2957578885108574,12.884738963137178,,43.96786,135.22345189721534,4.627810518099338
RUPALIBANK,Rupali Bank PLC,115.863525989012,-4.0258,-4.0258,53.5394465538968,,,,32.16513,10.9075494249389,
DELTALIFE,Delta Life Insurance Company Ltd.,109.88280779798,14.6367,14.6367,-17.741158569697,-18.002774787878785,,,28.46998,0.2006018181818182,
SPCL,Shahjibazar Power Co Ltd,71.2665370134019,4.1146,4.1146,9.64148506146297,9.36479432433181,6.115984123998617,,42.27928,10.804420316129802,2.933593463946028
DESCO,Dhaka Electric Supply Co. Ltd.,21.1296429871721,-0.72,-0.72,20.7290344640963,11.404617313441642,3.168329202385803,9.337664135076015,24.41071,103.82935785032609,51.63470918430214
LANKABAFIN,LankaBangla Finance PLC,20.4877043455736,0.3866,0.3866,1.49890644717203,,2.7949186745657615,3.6183173899915486,18.86989,41.98045464532338,21.5286946385059
ONEBANKPLC,One Bank PLC,32.2352600261436,0.6587,0.6587,-0.744653747197819,,,,23.59062,20.833269890431513,
SINGERBD,Singer Bangladesh Limited,210.734302167006,-16.8366,-16.8366,21.8050916063192,-13.200802869824027,7.696189249898784,14.874577692562774,13.39484,222.57760752005876,6.278399447365781
ENVOYTEX,Envoy Textiles Ltd.,109.389631697524,9.1655,9.1655,12.3482380310577,6.484419476374864,17.880003553467244,22.00782107385048,59.667,67.09692372243853,1.5955379304279833
IPDC,IPDC Finance PLC,26.923748672269,1.1599,1.1599,8.01706428956795,,5.07428293360107,5.546590785685561,17.06698,40.20941054866317,21.003966940161067
GPHISPAT,GPH Ispat Limited,104.965203559264,-1.062,-1.062,-6.22889812128646,-22.751937152403904,12.677623452371142,17.05576805254528,51.67657,144.7303844316595,6.907632706913625
SONALIPAPR,Sonali Paper & Board Mills Ltd.,87.6953897182192,7.5834,7.5834,13.9722357025251,12.17889149699191,10.579085176263069,12.621332135060209,152.51829,36.05723770645959,35.976013887065996
DBH,DBH Finance PLC,45.8352923216949,4.9849,4.9849,8.83260952268395,,9.055425278708604,9.504641181066855,48.52287,61.43208327204963,92.51240604887195
ORIONINFU,Orion Infusion Ltd.,31.0190932014916,1.7501,1.7501,1.60283893326837,1.444632451463082,3.9813249272093576,4.891830257331128,16.58762,15.241928785015146,0.6666087910662993
PRAGATILIF,Pragati Life Insurance PLC,209.656224520121,34.2978,34.2978,23.1043176511451,18.659338027673932,,,12.35849,0.0,
RELIANCINS,Reliance Insurance PLC,21.7225048367939,10.1451,10.1451,10.3388127967905,9.463923951261554,,,76.62489,0.0,
CROWNCEMNT,Crown Cement PLC,235.984035205387,3.7905,3.7905,15.0304717037037,2.0584383164983167,15.807773265993266,24.151962356902356,61.36154,98.61628808754209,3.513886707070707
EHL,Eastern Housing Ltd.,33.9924342188394,8.7299,8.7299,,,7.128242320198458,7.882334072557576,92.15562,0.2731495656769667,54.01531087532741
PREMIERBAN,The Premier Bank PLC,28.6494845634807,-6.4353,-6.4353,4.61382085610126,,,,16.14711,20.198085352690704,
ORIONPHARM,Orion Pharma Ltd.,13.3229860726496,-2.4332,-2.4332,2.24322452136752,-0.3192802564102564,-0.25076564102564103,2.234227905982906,85.74161,114.30223517948718,1.8148857735042734
ACIFORMULA,ACI Formulations PLC,112.087752571429,7.3482,7.3482,-1.52366560846561,-4.563448465608466,14.352369735449734,,77.3596,93.26171428571429,3.882730158730159
LOVELLO,Taufika Foods and Lovello Ice-cream PLC,,,,,,,,12.52043,23.215554533224847,1.7228617257925383
FINEFOODS,Fine Foods Limited,,,,,,,,,,
STANDBANKL,Standard Islami Bank PLC,23.0074036420652,0.788,0.788,11.429721900927,,,,17.59794,35.90550958976071,
KEYACOSMET,Keya Cosmetic Ltd.,,,,,,,,,,
ABBANK,AB Bank PLC,-10.2841392464164,-56.0773,-56.0773,-18.2724103856503,,,,-27.36164,31.74007062868245,
CITYGENINS,City Insurance PLC,11.8127010217774,3.3166,3.3166,3.35541298652724,3.31304573846815,,,23.77008,0.0,
IFADAUTOS,IFAD Autos PLC,37.6007702903538,0.0339,0.0339,6.28805634449818,6.268254594058835,1.8454226003810248,2.2229873099594806,35.65547,109.27153900097284,10.60210627087558
CONFIDCEM,Confidence Cement PLC,51.4181628772486,11.8304,11.8304,1.10247608829711,1.082647150925194,4.3201273822286534,7.140559852500395,96.07519,72.77373925250126,3.450415802018671
PRAGATIINS,Pragati Insurance PLC,19.8459086386873,5.2773,5.2773,1.89988410265149,1.6683157240402255,,,56.43926,2.282841934274292e-05,
GREENDELT,Green Delta Insurance PLC,29.1069005795234,5.3099,5.3099,4.51584733626399,,,,69.97741,0.0,
NRBCBANK,NRBC Bank PLC,24.9200476060365,-0.6872,-0.6872,-8.80749397247594,,,,16.90538,18.028641438902927,
JHRML,JMI Hospital Requisite Manufacturing Ltd,12.566095464017,1.2945,1.2945,1.75335809054727,0.26236147394626336,2.688858982368845,3.787603839669411,34.63664,9.17756759854333,4.286432938752433
MALEKSPIN,Malek Spinning Mills PLC,115.343229498967,6.6023,6.6023,9.89285123450413,-3.9077407024793387,10.787961208677686,13.944981146694214,63.64125,49.13459271694215,8.820196978305784
KBPPWBIL,Khan Brothers PP Woven Bag Industries Ltd,1.44345422659941,0.4091,0.4091,0.491528165354449,,0.5671975914080725,0.7539117325769077,18.91345,0.1290697173284587,0.8637121965395613
NRBBANK,NRB Bank PLC,16.3351581914637,-2.1783,-2.1783,8.52901476598466,,,,10.69857,7.764836210401814,
ITC,IT Consultants PLC,12.3576491501879,3.4722,3.4722,3.7901203213272,-1.3110894102015025,3.8639792857856956,,23.83483,10.092269143751464,3.636500492749726
PIONEERINS,Pioneer Insurance PLC,19.3642285766403,4.4424,4.4424,4.07375352014316,3.927858511665782,,,46.71272,0.0,
DOREENPWR,Doreen Power Generations & Systems Ltd.,79.3574049237412,4.2367,4.2367,14.0468804909544,9.17283746106653,15.51628269873391,21.200286876740712,55.14584,81.22180806518918,1.9918713895023028
BPML,Bashundhara Paper Mill Ltd.,17.6279066125011,-27.4875,-27.4875,-17.6219774252289,-17.199891391659502,-9.638618451871862,-2.320259200796891,44.3198,168.50470683421057,0.31733502342039965
NTC,National Tea Company Limited,,,,,,,,,,
SHARPIND,Sharp Industries PLC,11.4224313366034,0.0098,0.0098,-1.40252050447934,-1.9676166099738657,1.0438520629955483,,10.12093,11.462210760248826,1.5498067538558449
CVOPRL,CVO Petrochemical Refinery PLC,41.1880860973634,5.7366,5.7366,7.92049768812758,7.804723715924227,7.344078406924897,8.346066760922279,30.78195,8.31714376755833,6.000344877085299
GQBALLPEN,G.Q. Ball Pen Industries Limited,,,,,,,,139.66353,3.232862903225806,36.278113799283155
MATINSPINN,Matin Spinning PLC,88.868294963586,4.1972,4.1972,3.84136018053134,1.121144937942353,10.47541358088009,14.97408913734742,68.26031,59.2217976612986,4.662657544363524
SEAPEARL,Sea Pearl Beach Resort & Spa Ltd.,6.50570727122153,-2.2307,-2.2307,2.03137460041408,1.5909937060041408,1.731399585921325,3.226013995859213,14.10892,49.95255563561077,1.4277296811594202
KPCL,Khulna Power Company Ltd.,0.0,0.7203,0.7203,1.23988432955315,1.2396991243211892,-0.21232534414768361,-0.06593080296413623,19.38873,0.010905982058536615,2.2263705275863535
PREMIERCEM,Premier Cement Mills PLC,225.649641659554,1.1159,1.1159,5.39004637268848,-8.23623537221432,31.8984115694642,40.6251609293504,63.69709,249.50195060218113,13.797987292555712
ADNTEL,ADN Telecom Ltd.,29.5853428742269,2.2909,2.2909,5.86673413798803,2.64332600493234,3.5563426934736686,6.287158632540111,33.08246,8.042501549766714,4.329716746974471
TAMIJTEX,Tamijuddin Textile Mills PLC,117.816404123713,6.1169,6.1169,8.41829600863529,8.284637248108378,24.5916869261152,,94.28231,144.38965527969899,6.242100312767336
DOMINAGE,Dominage Steel Building Systems Ltd,,,,,,,,17.04813,0.7290604385964913,0.13746666666666668
EASTRNLUB,Eastern Lubricants Blenders PLC,,,,,,,,150.05854,0.0,144.17340157008124
RUNNERAUTO,Runner Automobiles PLC,104.717833572421,1.5282,1.5282,-2.19832113339649,-4.869471737925649,19.17830803351195,20.813911443949078,65.95516,110.40432352029241,20.98509728718175
APEXFOOT,Apex Footwear Ltd.,960.43542095205,7.8265,7.8265,17.1816541313749,-13.724834816954074,94.62749082254221,,351.34206,1096.1764208967911,5.257644743720642
JMISMDL,JMI Syringes & Medical Devices Ltd.,56.6156802282406,-0.719,-0.719,-0.228564581447964,-0.5150858397657705,1.2018196034069737,3.3846286931062015,85.31969,0.6678352076124567,4.538060474780409
QUASEMIND,Quasem Industries Limited.,16.7455950293654,1.1706,1.1706,0.795210990421799,0.6458875865592208,1.8106446506744391,,24.59986,12.169420205811498,0.19241702361962695
BBSCABLES,BBS Cables PLC,7.6394181946268,-4.7061,-4.7061,-2.27170642061119,-2.467334442817652,-1.756123089021207,,27.15481,15.064307103979763,2.2753176522082708
MIRAKHTER,Mir Akhter Hossain Ltd,9.98662113684774,1.5811,1.5811,3.93583585544367,2.679388548363962,1.8104521754614933,,51.56062,172.50044089441033,2.026731089235778
EPGL,Energypac Power Generation PLC,14.5131620355011,-6.7362,-6.7362,0.0660490197010555,,0.8758841667885969,3.1535026206119694,29.85804,75.62993091155967,1.35932727389297
CRYSTALINS,Crystal Insurance Company Ltd,18.3680859090909,3.34,3.34,3.57690756818182,3.3582904545454544,,,27.64717,0.39941206818181824,
GENEXIL,Genex Infosys PLC,15.3320038441504,2.3708,2.3708,5.42416665083022,-2.1455983805930594,5.65311732075165,,22.90014,31.15501385425246,0.9566811781626837
INDEXAGRO,Index Agro Industries Ltd,87.1294886758152,5.0777,5.0777,12.4905665435036,7.450927598818219,13.635804912701023,17.64504815964727,82.51519,52.6236494189786,2.72867310563532
KAY&QUE,Kay and Que (Bangladesh) Ltd.,61.4334725811302,13.1262,13.1262,5.1141676541949,,14.927400051107893,,107.54874,14.769899939211067,1.2752571875300744
NHFIL,National Housing Finance PLC,17.8119437466248,0.1825,0.1825,2.37263037548961,,3.7919260846680203,3.9044224104341407,18.97509,16.32914873982323,21.62995665258495
MONNOCERA,Monno Ceramic Industries Limited.,10.3543649047377,0.3839,0.3839,-5.96478928962452,-15.985977691789621,1.8484647449018095,3.7721623959421184,80.38622,33.44926146707971,0.6800229146627095
FEKDIL,Far East Knitting & Dyeing Industries PLC.,45.9185860637173,0.0733,0.0733,0.777239760139712,-2.647812453023034,0.579825827678855,1.41324529283114,19.26434,5.630033739276189,1.1675516281528708
KDSALTD,KDS Accessories Ltd.,36.2300776922009,2.1368,2.1368,0.11040078561999,-0.25405932895708416,2.4175620073025317,3.630328214404213,27.70306,5.8977074965294705,0.8599285679107314
AMANFEED,Aman Feed PLC,68.0377638993238,0.1589,0.1589,0.707743948250902,0.6744895029716638,4.024997251287313,4.302107346392773,28.06697,42.829121709943614,1.3112877947994355
SAIHAMCOT,Saiham Cotton Mills Ltd.,39.5737028600235,0.9956,0.9956,1.53146938665771,0.5590184506805579,2.9601426987061,4.754188674172408,38.56097,23.944259351369517,0.9104963065031088
AFTABAUTO,Aftab Automobiles Ltd.,7.71455013096547,-1.4858,-1.4858,-1.63246001385475,-1.6997443602133857,0.5552037782558993,1.203374826063519,46.0567,216.44490838243917,2.528386741597742
ECABLES,Eastern Cables Ltd.,,,,,,,,337.35743,20.03991276515152,0.8540041287878788
ANWARGALV,Anwar Galvanizing Ltd.,20.2837913991745,-12.3191,-12.3191,-3.39476858200995,-3.728722199034047,-3.516843890578313,-2.4709362722689296,4.39993,21.703833726216647,15.244613258387362
DAFODILCOM,Daffodil Computers PLC.,10.9492340379204,0.1256,0.1256,2.52754960294126,2.3729964392317062,1.4367345242738145,1.7128546488235699,13.02379,4.484913446719766,1.30594992869688
POPULARLIF,Popular Life Insurance Co. Ltd.,89.6186626153238,12.5259,12.5259,24.0658001993038,23.69911590184198,,,52.72205,0.3834660541330612,
SPCERAMICS,Shinepukur Ceramics PLC,,,,,,,,,,
SONALILIFE,Sonali Life Insurance Company Ltd,,,,,,,,,,
AL-HAJTEX,Alhaj Textile Mills Limited,,,,,,,,,,
ESQUIRENIT,Esquire Knit Composite PLC,83.9447998293617,-0.601,-0.601,2.08897509828936,2.0126798134676256,5.245532602923324,8.473866720553184,64.00445,49.446280330986944,2.553243805536973
SHASHADNIM,Shasha Denims PLC,78.9835233168631,0.9668,0.9668,10.6756393602168,2.603625700716931,5.3180663704725974,7.239375135027667,41.92869,34.9758750661445,2.5712320500502317
MONNOFABR,Monno Fabrics Ltd.,15.1240086173913,0.0394,0.0394,1.6479046173913,0.7257198260869565,3.3853590434782608,3.9858914782608696,25.41985,36.459879469565216,0.1479758956521739
BPPL,Baraka Patenga Power Ltd.,71.9508253533179,2.928,2.928,3.71651199365385,3.6728467738996757,19.58411863319811,23.681092191259925,28.90174,54.40268234625865,7.365980793672492
BDFINANCE,Bangladesh Finance PLC,,,,,,,,-29.47937,24.467717334194692,8.630433002583928
RUPALILIFE,Rupali Life Insurance Co. Ltd.,77.7492300653597,9.6283,9.6283,9.85586136525348,,,,29.47527,0.10509912696095279,
PENINSULA,The Peninsula Chittagong PLC,,,,,,,,27.89119,20.316311563133077,0.9364499337641194
UNITEDFIN,United Finance PLC,15.022599581666,1.13,1.13,1.28412515657382,,3.6631089114183246,4.089154842817355,17.06789,34.7732795258846,14.120457795990216
SAIFPOWER,SAIF Powertec Ltd.,,,,,,,,,,
FORTUNE,Fortune Shoes Ltd.,,,,,,,,14.39055,3.4131619009411587,0.8909972030547842
RAHIMAFOOD,Rahima Food Corporation Ltd.,3.52519449805502,0.2994,0.2994,1.60275267247328,1.6027524724752755,0.30789942100579,0.5182923170768292,9.52257,0.0,2.3712333376666237
GHAIL,Golden Harvest Agro Industries Ltd.,4.23181873840242,-0.2749,-0.2749,-0.996251811911882,-0.7888106309325935,0.9564749604055355,1.3050793865078785,12.15879,12.330049241044959,1.4454520002330824
ICBIBANK,ICB Islamic Bank Limited,0.509313852231292,-1.4085,-1.4085,-0.270923842147078,,,,-21.47706,10.993289066398596,
ARGONDENIM,Argon Denims Ltd.,38.9920604502287,1.3242,1.3242,0.963717282899362,0.3602919018425456,1.5550328872909847,2.4034337993139623,24.40514,22.72002457854606,10.331522781645601
LEGACYFOOT,Legacy Footwear Ltd.,1.85072927146206,-0.0775,-0.0775,-1.65047298072098,-1.8905918712125678,-0.0375868326772668,,10.90357,0.03446545239807447,2.205266506623262
BNICL,Bangladesh National Insurance Company Ltd,23.0281638644068,4.6043,4.6043,6.36865066666667,6.307919322033898,,,29.9569,0.0,
HWAWELLTEX,Hwa Well Textiles (BD)PLC,27.9142418035714,3.5651,3.5651,0.179304,-1.0900469642857142,2.311139107142857,3.2086710714285713,40.2118,0.0,25.154765857142856
MEGHNALIFE,Meghna Life Insurance PLC,,,,,,,,10.03449,0.0,
EASTERNINS,Eastern Insurance PLC,,,,,,,,,,
SANDHANINS,Shandhani Life Insurance Co.Ltd,27.4877601893179,2.5938,2.5938,2.25828494143587,2.0782046572996036,,,16.37669,0.0774776017491485,
ACMEPL,ACME Pesticides Ltd,,,,,,,,,,
AMBEEPHA,Ambee Pharmaceuticals PLC,80.7900095833333,2.0089,2.0089,6.20607125,-3.7084083333333338,2.952475,,11.83292,0.1379166666666667,54.85458333333334
FARCHEM,FAR Chemicals Industries Ltd,18.2116113675213,-2.0265,-2.0265,-6.32650540685774,-7.276747727538795,-0.312424057707132,1.0820689476021115,30.72367,22.255624433379257,1.6364229545396458
NTLTUBES,National Tubes Limited,,,,,,,,,,
CENTRALINS,Central Insurance PLC,9.4888695931869,1.7855,1.7855,1.06237523831813,0.8972542819457692,,,50.32781,1.8862676614804041,
PARAMOUNT,Paramount Insurance PLC.,1.02610420724316,1.809,1.809,0.404378127354146,0.3126358940027148,,,28.75057,0.0,
CLICL,Chartered Life Insurance PLC,25.8627504533333,55.6772,55.6772,3.25860837333333,3.1819021333333333,,,10.0,0.7883227466666667,
SALVO,Salvo Organic Industries PLC,45.6326395115018,0.6155,0.6155,5.65699844668315,2.120172537036359,3.354060629170452,5.241588438072785,16.53404,13.638644621125398,1.2027469198377867
WMSHIPYARD,Western Marine Shipyard Limited,,,,,,,,16.16375,,
NPOLYMER,National Polymer Industries PLC,76.017231293445,-0.2809,-0.2809,8.10913389554496,7.004879776664556,5.925369632011371,9.395558058276821,29.6642,72.77508198135507,2.495738964503675
MLDYEING,M.L. Dyeing & Textile Ind. PLC,3.34052629285145,-0.0272,-0.0272,-0.340961831373358,-0.36139057743207975,0.13904066309722468,0.7917246132011014,13.31448,0.9072633063420258,0.21470366072377764
SHEPHERD,Shepherd Industries PLC,9.58998200497586,-1.1504,-1.1504,2.19564237605102,2.1955592582765595,0.3506196470983143,0.7683515090929736,12.51127,9.67359355251191,0.3716787335987887
INTRACO,Intraco Refueling Station PLC,14.1764231098817,0.472,0.472,0.0960468528567502,-2.6020815037766187,1.2601428676414284,,13.62086,4.068874311366046,0.33423234136984953
RAHIMTEXT,Rahim Textile Mills Ltd.,100.649057373276,2.6143,2.6143,38.4090056717545,17.805071269301518,13.67060397267012,21.55574346413088,27.34916,105.73074288007325,0.8463795245570068
WATACHEM,Wata Chemicals Ltd.,63.6819446470252,1.1165,1.1165,7.15519525633056,5.86011121652059,13.845611483747337,16.322462064393754,60.85322,97.68912772359106,2.197810940010732
MHSML,Mozaffar Hossain Spinning Mills Ltd.,27.5716437595203,0.7213,0.7213,-0.89179116839883,-0.9752077398661817,5.123358092779433,7.170056918783603,19.8795,43.18254205468965,9.546701202397694
ATLASBANG,Atlas Bangladesh Limited,,,,,,,,,,
SAIHAMTEX,Saiham Textile Mills Ltd.,39.5303823768116,0.5304,0.5304,-6.398665352657,-7.159001021394065,2.322255790200138,3.75096060731539,43.49926,26.95285621532091,0.9598094796411318
SUNLIFEINS,Sunlife Insurance Co. Ltd.,,,,,,,,11.12494,2.8100734633476034,
