Symbol,Name,Revenue per share TTM,EPS basic TTM,EPS dil TTM,Operating cash flow per share TTM,FCF per share TTM,EBIT per share TTM,EBITDA per share TTM,Book per share FQ,Total debt per share FQ,Cash per share FQ
BXPHARMA,Beximco Pharmaceuticals Plc,,,,,,,,134.60403,7.091148341420535,11.728969308428672
PUBALIBANK,Pubali Bank PLC,34.51455046918484,7.2295,7.2295,12.9416606124005,10.3416584100058,,,48.14112,65.27972444741373,45.77306125841172
CITYBANK,City Bank PLC,30.097183306309084,8.4197,8.4197,10.2768360889241,7.5107828328062,,,37.65748,41.954442460388286,24.508768125894623
ISLAMIBANK,Islami Bank Bangladesh PLC,22.562898154015883,-1.1282,-1.1282,30.2728148645393,29.364474533712,,,42.56228,134.37029879542135,81.24603433415678
RENATA,Renata PLC,391.761361256179,23.8049,23.8049,41.8075507293129,9.413748485139106,40.71447771083812,57.715539639223344,320.0243,137.3619972623521,9.064526535131694
DUTCHBANGL,Dutch-Bangla Bank PLC,55.290105641419984,11.202,11.202,35.2252228342181,32.6702573142289,,,61.74988,45.76341146425557,58.82705363054091
ICB,Investment Corporation of Bangladesh,7.03428181009017,-17.5667,-17.5667,13.8262985316101,13.423384782991018,-14.858901803840803,-14.666664170680157,29.29673,70.37642577555333,15.713465759162101
EBL,Eastern Bank PLC,18.605533908370052,5.342,5.342,8.02033958447142,5.79616636897607,,,31.57703,71.21373296063577,20.2768909998842
UNILEVERCL,Unilever Consumer Care Limited,180.980543737678,40.3419,40.3419,32.4081145584726,29.26050638165404,34.125972813116114,36.614558472553696,122.58265,4.830081975718584,156.13349590121408
PRIMEBANK,Prime Bank PLC,21.534509025532405,7.4545,7.4545,11.0314658430543,8.3161424571087,,,39.70629,79.22703339635362,25.022416692367976
POWERGRID,Power Grid Co. of Bangladesh Ltd.,35.7574721936002,4.2798,4.2798,20.9911995956704,-92.13798996860596,11.210299714154846,26.524526523347642,2.12354,639.069621543309,42.3096047029476
OLYMPIC,Olympic Industries PLC.,144.328157730158,9.4996,9.4996,12.6959911890276,2.038370364832382,10.594368471173738,13.209204686676108,66.76136,4.759805263694427,31.594300430382514
BSRMSTEEL,BSRM Steels Limited,347.058181001589,16.1364,16.1364,25.2352402550854,21.14262644882,26.67743204261177,32.6536518842141,97.35831,108.43884754590009,18.861223854077313
MJLBD,MJL Bangladesh PLC,124.166018666078,9.1805,9.1805,24.8386607641188,-23.489552854542584,14.138403950924047,20.08022467998287,54.776,100.20427254282417,9.127438092132556
BSRMLTD,Bangladesh Steel Re-Rolling Mills Ltd.,362.17617806953,21.8098,21.8098,39.4680411643163,33.679089826949095,25.282204047572094,,177.47699,90.29361706319065,9.721660417974768
BSCPLC,Bangladesh Submarine Cables PLC,23.079409560437,15.2378,13.6672,16.6946506317274,16.317755934207728,13.75069494957019,16.044780133705714,94.02271,21.98170163435432,35.202669352960164
BEXIMCO,Bangladesh Export Import Company Ltd.,,,,,,,,,,
UTTARABANK,Uttara Bank PLC,16.563179628007276,4.9292,4.9292,9.56927626386843,8.15010391882385,,,26.66678,1.9530637573622995,17.439804743937
BANKASIA,Bank Asia PLC,20.758394553800656,2.9202,2.9202,17.8161593482713,16.5116684811145,,,26.78051,34.19716949879877,5.65696725705689
BEACONPHAR,Beacon Pharmaceuticals PLC,,,,,,,,,,
MPETROLEUM,Meghna Petroleum Limited,2285.13974414477,64.8434,60.8224,110.049198423793,106.55176247919273,12.043922560854993,13.54308464499937,300.02128,1.4853039201536236,535.8003445001646
JAMUNABANK,Jamuna Bank PLC,20.993514444854092,5.9463,5.9463,-65.9926706598563,,,,28.88438,33.552327715222056,23.083439195340233
KOHINOOR,Kohinoor Chemical Company (Bangladesh) PLC,173.639839111258,17.387,17.0183,12.4123391699663,11.158831411537157,22.308508843625017,,65.27498,8.137360729196665,42.92085310164231
JAMUNAOIL,Jamuna Oil Company Limited,14.8040983440284,48.6233,48.6233,-96.8080172805697,-99.11790054027816,1.4999454831622663,2.770198850618431,281.27559,0.0,492.963394823255
SHAHJABANK,Shahjalal Islami Bank PLC,20.996614080717908,3.3899,3.3899,8.72680735375197,7.4708650183351,,,24.08702,36.61162794107162,33.20197843792955
IDLC,IDLC Finance PLC.,48.1645139905196,5.5583,5.5583,12.600353485144,10.70781396702252,15.695226248875773,16.317424504110743,48.93758,69.27417362227017,28.570431398810616
NCCBANK,National Credit and Commerce Bank PLC,17.277645493130546,4.9462,4.9462,11.3229497412878,9.8164285046072,,,27.31881,30.770811040391074,17.381055067435206
PADMAOIL,Padma Oil PLC,32.8652918705829,60.2296,60.2296,-2.57181031784206,-21.50267604235858,6.962219829944698,9.002130144987287,302.86857,1.8676357935617196,487.5240894711795
TITASGAS,Titas Gas Transmission and Distribution PLC,370.180651888585,-4.4352,-4.4352,-6.72728128358502,-7.338662161005219,-6.597254503979907,-4.180709624876849,83.7185,4.568903295867518,30.662083963854617
ACMELAB,ACME Laboratories Ltd.,189.248436581559,12.5983,12.5983,27.0502209434045,14.969429924239739,31.694628729353308,,131.42523,112.26960453058743,12.241042623948674
ACI,Advanced Chemical Industries PLC,1703.82240599098,1.3173,1.3173,-27.1072808771291,-60.24078126423172,128.09673706621732,151.49178442936517,90.70399,906.6471900901722,79.5619136533382
BSC,Bangladesh Shipping Corporation,40.9713961460921,18.8322,18.8322,9.17645138454745,,18.219243919298805,21.48749329990014,115.45155,91.79922467650711,65.14585420504035
BESTHLDNG,Best Holdings PLC,,,,,,,,,,
ALARABANK,Al-Arafah Islami Bank PLC,13.255533433451042,0.84,0.84,-4.08746636175544,-4.92878484400452,,,21.17369,60.03777661722223,22.137375858673042
SUMITPOWER,Summit Power Ltd.,31.2707537827763,0.3947,0.3947,5.97425398913292,5.043713147256246,5.373938183544335,,40.70679,28.12078123054742,3.6477090209804537
MTB,Mutual Trust Bank PLC,18.004694953103993,2.8518,2.8518,2.20602457902237,1.24761015609533,,,24.91934,43.36194309580354,20.93202328442781
RECKITTBEN,Reckitt Benckiser (Bangladesh) PLC,1213.53439259259,168.2077,168.2077,117.69988042328,88.55682328042329,230.6623873015873,270.7899068783069,132.02497,39.923809523809524,255.6772486772487
TRUSTBANK,Trust Bank PLC,21.51161715511718,3.6565,3.6565,8.57620226418206,7.96046359796441,,,27.80413,34.304989793479464,25.526056293368907
UCB,United Commercial Bank PLC,21.549109855937658,0.1958,0.1958,-26.4930961125687,,,,25.97184,41.19976124332139,32.479367252779625
SOUTHEASTB,Southeast Bank PLC,14.110638144733716,2.8864,2.8864,14.0234952635673,13.3632901899001,,,24.75474,15.223008795063992,16.992479465928504
IPDC,IPDC Finance PLC,26.197821184336,1.127,1.127,2.76959400647579,2.7031835324318125,4.696869310572945,5.156024773300464,17.15252,33.26924291156884,20.860096741720433
HEIDELBCEM,Heidelberg Materials Bangladesh PLC,244.999378800423,-0.8035,-0.8035,17.9842763945223,17.984276394522258,0.6009530723539995,8.562023857603359,73.0438,5.051007387496509,29.925484367539188
DHAKABANK,Dhaka Bank PLC,18.504117931960458,2.4142,2.4142,-0.916327975878805,-1.76620439497968,,,24.36663,48.27714930693261,17.029508696587353
RELIANCINS,Reliance Insurance PLC,23.3282912338097,9.0275,9.0275,4.97250984102133,3.853530631534838,,,82.63379,0.0,
SAPORTL,Summit Alliance Port Limited,26.0045252333309,2.1273,2.1273,2.42450689959197,0.5725918324258111,5.129620753657738,5.63997038964331,34.85544,15.55131160604336,1.8876021852977884
NBL,National Bank PLC,-8.666898314698166,-10.385,-10.385,,,,,-10.87537,33.79910185810463,3.287822476896788
BATASHOE,Bata Shoe Co. (Bangladesh) Ltd.,685.599831432748,1.0621,1.0621,80.6753127923976,68.82043055555556,28.885781432748537,84.60461695906432,215.85428,166.92421381578947,87.3606562134503
RAKCERAMIC,RAK Ceramics (Baneladesh) Limited,,-0.9958,,,,,,,,
UNIQUEHRL,Unique Hotel & Resorts PLC,,,,,,,,95.4382,29.78484304347826,7.501216243206522
PTL,Paramount Textile PLC,60.3547448898816,6.4031,6.4031,5.88557404911561,-9.859022057808666,11.275586378829745,,46.7463,138.85741497314777,4.399339228128386
NATLIFEINS,National Life Insurance PLC,272.069527260104,79.4555,79.4555,79.0295819148381,75.3304785322708,,,3.81223,0.0,
LINDEBD,Linde Bangladesh Limited,,,,,,,,210.25392,,
SPCL,Shahjibazar Power Co Ltd,73.2610991569923,5.0652,5.0652,7.52993500903322,7.820705299636001,6.8389436819415,9.418956687132598,41.61824,12.063016360426237,2.974950987541346
DELTALIFE,Delta Life Insurance Company Ltd.,111.419566109091,16.0583,16.0583,-19.5865244444444,-19.94918602020202,,,22.69003,0.22531811717171715,
IBNSINA,BN SINA Pharmaceutical Industry PLC,431.302372320602,25.2514,25.2514,26.7238646460605,-55.01782523520717,35.246879307578475,42.16809303222062,138.96433,114.35356861736955,12.089762017706844
SQUARETEXT,Square Textiles PLC,119.984355428589,3.6803,3.6803,10.6486140875631,8.369707430089429,10.965203090462962,16.313635755277513,54.20166,74.03805592338735,4.709651461075173
IFIC,IFIC Bank PLC,-7.928276264644379,-15.2036,-15.2036,-12.3960943676438,-12.5368572002779,,,0.48199,6.086634206766851,21.65071483533385
DESCO,Dhaka Electric Supply Co. Ltd.,21.1296429871721,-0.72,-0.72,20.7290344640963,11.404617313441642,3.168329202385803,9.337664135076015,24.41071,103.82935785032609,51.63470918430214
ENVOYTEX,Envoy Textiles Ltd.,105.362030514521,8.262,8.262,18.3452712817731,13.064820843015807,17.05145171245267,21.153729685629216,61.20659,59.185676056055804,0.9618034107383354
CROWNCEMNT,Crown Cement PLC,230.327735757576,2.6654,2.6654,20.4514586262626,7.024511313131313,13.406429023569023,21.705323905723905,62.27632,93.49523470707071,3.3466185454545454
LANKABAFIN,LankaBangla Finance PLC,20.4877043455736,0.3866,0.3866,1.49890644717203,1.3108500390477764,2.7949186745657615,3.6183173899915486,18.86989,41.98045464532338,21.5286946385059
ONEBANKPLC,One Bank PLC,10.472425789094347,0.0101,0.0101,-1.35597210812392,-1.74432042790279,,,22.84883,17.59567188452755,19.596049035724107
GPHISPAT,GPH Ispat Limited,91.3718592540597,-1.3541,-1.3541,-5.81251699582802,-14.751493053732343,11.627808308453513,16.082130259894647,51.44018,144.86382539393946,6.379105738634718
DBH,DBH Finance PLC,44.1302882681719,4.888,4.888,8.06315316679803,7.7209168067109495,8.730122872918324,9.192348714440259,50.51474,27.75199930768767,69.00157200761515
RUPALIBANK,Rupali Bank PLC,13.729187955704427,-8.1175,-8.1175,9.68030505640165,8.45767436907431,,,27.05255,14.433086960579235,76.63109113355769
EHL,Eastern Housing Ltd.,33.7487083341114,8.9346,8.9346,-3.17979719846835,-3.2396031318305303,7.2459070263669725,7.96710301605055,94.14867,0.2316878306471896,46.30552444431689
MERCANBANK,Mercantile Bank PLC,11.77212366367052,0.56,0.56,-18.22719042376,-18.4299047267392,,,24.62723,16.228816997008433,20.16355654867759
SINGERBD,Singer Bangladesh Limited,213.973598223954,-22.5585,-22.5585,14.5731908854992,-14.551855685391825,5.325544093338647,11.154560013627696,1.68948,221.52316702359064,7.588188362301181
DOMINAGE,Dominage Steel Building Systems Ltd,0.976610428849903,-0.2264,-0.2264,0.660115682261209,0.14495867446393762,-0.06013908382066278,,16.97161,0.5870327290448343,0.08062801169590644
DAFODILCOM,Daffodil Computers PLC.,10.6606822788356,0.0494,0.0494,1.17874459386353,0.9982959698360295,1.3743418400873115,1.6582003436349968,13.15482,3.986118621512285,0.9972493532751532
SONALIPAPR,Sonali Paper & Board Mills Ltd.,83.5399109879112,7.2046,7.2046,5.96067838495868,4.224086686043497,9.6914101689145,11.680594143217515,153.1846,48.91759491553061,34.49048759412148
CITYGENINS,City Insurance PLC,11.959820554263,3.6018,3.6018,4.59000922775099,4.556520026179573,,,24.52417,0.0,
PIONEERINS,Pioneer Insurance PLC,20.47909661934,4.6735,4.6735,3.51389538807882,3.3418059886773053,,,47.11089,0.0,
FINEFOODS,Fine Foods Limited,,,,,,,,,,
ACIFORMULA,ACI Formulations PLC,118.039794899471,7.4633,7.4633,-9.22394074074074,-14.42321566137566,13.810084021164021,14.886779047619047,81.26612,89.54501587301588,2.8525714285714283
LOVELLO,Taufika Foods and Lovello Ice-cream PLC,16.0750262184874,3.176,3.116,5.68143934810288,2.5910786860198627,4.899637280366692,,13.45073,22.087822602495542,1.2888736541889485
IFADAUTOS,IFAD Autos PLC,39.3386253928652,-0.3219,-0.3219,2.9667409098837,2.9472731154327882,1.5998831793360133,1.9672202281516782,35.7913,110.22707898935347,11.253061976792576
SHARPIND,Sharp Industries PLC,11.5018091734535,-2.5357,-2.5357,0.999553488026672,0.46452974231924016,-1.3851501028783426,,7.92439,9.790383028776379,1.3198220118483341
PRAGATIINS,Pragati Insurance PLC,20.2964307742674,5.7143,5.7143,3.79535544142917,3.7911972205225317,,,57.87328,-0.0008839550110964884,
ORIONPHARM,Orion Pharma Ltd.,16.0652313290598,-3.1063,-3.1063,2.93124023076923,1.1320956410256409,-0.5695178205128205,1.8922000427350427,85.46132,115.55170398717948,1.4309368846153845
GREENDELT,Green Delta Insurance PLC,29.4099101437042,5.144,5.144,7.99881907243482,,,,70.42776,0.0,
JHRML,JMI Hospital Requisite Manufacturing Ltd,12.7055608196139,0.9758,0.9758,1.35076224646456,,2.2644440936254626,3.3326189608897847,34.47727,9.123552581717323,4.140958889371664
ORIONINFU,Orion Infusion Ltd.,31.8055022750759,1.7442,1.7442,3.27652280773447,3.2406423258427406,3.629584042248042,4.4625447451246965,16.21178,14.520239187495333,0.8823611378523125
MALEKSPIN,Malek Spinning Mills PLC,117.893793181818,5.6728,5.6728,14.5468051756198,2.0423424586776857,10.098836260330579,13.334942613636365,64.14757,43.87787012396694,5.031179535123967
NRBCBANK,NRBC Bank PLC,8.01327842658269,-0.6872,-0.6872,-8.80749397247594,-9.31552306888765,,,16.94525,16.36857386563135,16.505508325067133
PRAGATILIF,Pragati Life Insurance PLC,209.656224520121,34.2978,34.2978,23.1043176511451,18.659338027673932,,,12.35849,0.0,
ITC,IT Consultants PLC,12.0961692418162,3.3184,3.3184,3.19310732220308,-1.0312536957784777,3.514638673322764,,24.75319,11.18652875097136,3.358267085904682
CONFIDCEM,Confidence Cement PLC,50.1055452867636,10.4201,10.4201,3.06161565770038,3.044042006733849,3.3775428302918633,,94.81617,70.00668668588361,3.252978008270709
GQBALLPEN,G.Q. Ball Pen Industries Limited,,-0.012,-0.012,,,,,,,
KEYACOSMET,Keya Cosmetic Ltd.,,,,,,,,,,
DOREENPWR,Doreen Power Generations & Systems Ltd.,75.065130215206,4.31,4.31,5.4399483740242,-0.06261439274082169,15.097518949720216,20.979326172037673,56.25733,82.16408250511635,0.29157736000175927
BNICL,Bangladesh National Insurance Company Ltd,23.773413740113,5.3664,5.3664,6.48050533333333,6.091708700564972,,,32.87359,0.0,
PREMIERBAN,The Premier Bank PLC,-1.0169951045009007,-9.1466,-9.1466,-0.761003694399207,-0.869073660718113,,,12.72841,62.399269931513885,19.064077645589965
MATINSPINN,Matin Spinning PLC,88.868294963586,4.1972,4.1972,3.84136018053134,1.121144937942353,10.47541358088009,14.97408913734742,68.26031,59.2217976612986,4.662657544363524
STANDBANKL,Standard Islami Bank PLC,5.0245210643151195,0.5909,0.5909,0.230125221242284,0.168604021062087,,,17.43288,30.683003752892297,12.068974606401104
PREMIERCEM,Premier Cement Mills PLC,213.32255922238,2.6067,2.6067,5.73715224276909,-8.457965670934092,29.414720056899,38.48602389758179,65.49826,247.2723512280702,17.00130520625889
MIRAKHTER,Mir Akhter Hossain Ltd,7.48912914065761,1.3659,1.3659,0.0715255390410789,-0.8551373445601388,1.496944723246776,,51.63257,178.83047586531288,2.4915038473424542
BBSCABLES,BBS Cables PLC,7.79664897085263,-5.0658,-5.0658,-1.76107078706482,-2.0745091085004126,-1.9658581457888054,,25.35515,15.564486569011244,2.386052453593225
CVOPRL,CVO Petrochemical Refinery PLC,41.557300225926,6.2318,6.2318,9.09394826447272,8.978055423819052,8.07887935926007,9.043290680439284,31.90222,7.110814336433726,4.469078824021668
BPML,Bashundhara Paper Mill Ltd.,21.2789659359577,-31.0559,-31.0559,-20.6405363081143,-21.60622674162648,-12.195021387733359,-3.9425856420627756,34.39598,172.0819092638745,0.30855527574571406
RUNNERAUTO,Runner Automobiles PLC,104.018897906333,1.3372,1.3372,6.00563815733129,3.8402378116625964,19.184841505806084,20.726653068631396,66.1985,103.56557960594868,16.798466745602774
NTC,National Tea Company Limited,,,,,,,,,,
ADNTEL,ADN Telecom Ltd.,31.7124375572936,2.3596,2.3596,6.04819346805386,2.71869606577501,3.681738688682825,6.625658958270309,33.67874,7.872345718051565,4.285032794050505
ABBANK,AB Bank PLC,-38.73519030309733,-49.7845,-49.7845,-23.3675101225808,-23.9160786014611,,,-45.31342,68.84939931360478,15.566812166272953
AMANFEED,Aman Feed PLC,69.6017527242797,0.1466,0.1466,0.949933748388949,0.9096792099588914,4.001398178519726,4.274268537012943,28.17935,43.32405514528473,1.1432567740497088
SEAPEARL,Sea Pearl Beach Resort & Spa Ltd.,6.59230866252588,-2.2287,-2.2287,2.06140983850932,1.7682535817805383,1.8456612008281572,3.3224935817805386,13.66162,51.08322865424431,1.3946220869565218
EASTRNLUB,Eastern Lubricants Blenders PLC,340.850760057109,42.1078,42.1078,-45.416561686403,-45.63240110859158,32.18316956412195,,162.90921,0.0,188.0973377005123
TAMIJTEX,Tamijuddin Textile Mills PLC,111.57948979777,6.2835,6.2835,-65.7634288746704,-65.15650384624689,23.215625377972376,,98.56703,210.98170008950387,4.18273301240959
GENEXIL,Genex Infosys PLC,14.7395342504756,2.1894,2.1894,5.96761842822759,-0.7194188866102398,5.4724251148117276,,23.82136,30.7073251402754,1.840475976338767
KPCL,Khulna Power Company Ltd.,0.0,0.8898,0.8898,1.29056281497902,1.2903776147796044,-0.015454369217081248,-0.007924774935558944,19.60968,0.010419719875469956,3.444976891418088
JMISMDL,JMI Syringes & Medical Devices Ltd.,55.6968963817541,-3.0825,-3.0825,2.89126093525419,2.533300838434921,0.8857752195900984,3.0589359861591694,82.93222,0.8472318671812615,6.592644326257652
KBPPWBIL,Khan Brothers PP Woven Bag Industries Ltd,2.38771445441352,0.6816,0.6816,0.98351483454654,,0.9303186626141468,1.1049585635185901,12.01959,0.04510805004374139,0.7161226150395764
NRBBANK,NRB Bank PLC,5.648003358591067,-2.1783,-2.1783,8.52901476598466,8.36980013530514,,,13.05675,9.058507717779884,14.343175975459722
QUASEMIND,Quasem Industries Limited.,17.6557159356416,1.1981,1.1981,1.16259183608035,0.8877349328327616,1.8621112374943272,,27.27553,13.207048945930019,0.22400344153463045
KDSALTD,KDS Accessories Ltd.,35.0662933897789,2.1511,2.1511,-2.07644286782176,-2.402136569976091,2.329290941647007,3.530485662452572,28.22755,7.454625750716012,1.2185305565066489
SONALILIFE,Sonali Life Insurance PLC,,,,,,,,,,
APEXFOOT,Apex Footwear Ltd.,999.173410269329,7.8762,7.8762,-33.9308975311003,-60.84256761013026,94.57672769910579,,351.88537,1089.2911430116228,5.064367782988958
SAIFPOWER,SAIF Powertec Ltd.,,,,,,,,,,
EPGL,Energypac Power Generation PLC,13.0174739104118,-12.0309,-12.0309,-5.79713482548591,,0.2486291565451859,2.254443309372723,25.21106,81.04714835596806,1.1973926492702984
POPULARLIF,Popular Life Insurance Co. Ltd.,89.6186626153238,12.5259,12.5259,24.0658001993038,23.69911590184198,,,52.72205,0.3834660541330612,
FEKDIL,Far East Knitting & Dyeing Industries PLC.,43.2621116701665,-0.7323,-0.7323,-0.235239438677431,-3.808617921983393,0.03558910833788572,0.9201604736704048,19.23473,6.187743686207757,2.0348140385418545
MONNOCERA,Monno Ceramic Industries Limited.,9.62139953388686,-0.7742,-0.7742,-3.38876112720609,-12.96406400147682,2.13681695019157,4.195547927348824,80.18088,35.248310579088816,0.9242371174009592
ANWARGALV,Anwar Galvanizing Ltd.,21.7811282177673,-5.2252,-5.2252,0.0243869231472542,-0.16684853255101187,-5.260665490004333,-4.246197711073743,5.37423,21.713736505816392,16.90249401399539
NHFIL,National Housing Finance PLC,17.8119437466248,0.1825,0.1825,2.37263037548961,2.3567370068836344,3.7919260846680203,3.9044224104341407,18.97509,16.32914873982323,21.62995665258495
INDEXAGRO,Index Agro Industries Ltd,82.7763175999451,4.9069,4.9069,11.794944350077,8.072187361052553,13.566587178725488,17.6370449479628,83.66069,49.44324805072748,1.1522680707688764
BPPL,Baraka Patenga Power Ltd.,67.717210780665,3.4882,3.4882,-12.2491269714503,-12.318098030394873,19.49709272186336,23.842989361664742,30.34493,58.103533284058834,4.499686009151869
GHAIL,Golden Harvest Agro Industries Ltd.,4.44595990520114,-0.2221,-0.2221,0.240229792933086,0.0362748623883322,1.14365896388378,1.499822498506875,12.0406,12.584252306969228,1.238266386377563
SPCERAMICS,Shinepukur Ceramics PLC,,,,,,,,,,
SHASHADNIM,Shasha Denims PLC,76.5086015114874,0.6655,0.6655,13.1470499109057,5.352547305150866,5.330249650603169,7.2346656961337015,41.72783,28.303596878270223,2.013599160667663
ESQUIRENIT,Esquire Knit Composite PLC,85.8848671923024,-1.0063,-1.0063,-1.63583811369473,-19.41586349817047,4.693831276463521,7.095107674675169,63.62416,51.73945149958783,1.9452955377798806
AFTABAUTO,Aftab Automobiles Ltd.,7.94696983973518,-1.5311,-1.5311,1.33872932581976,1.271531255461237,0.7941900039883464,1.4110644469688023,45.68606,219.2786059253686,2.429683254994706
ECABLES,Eastern Cables Ltd.,10.4147038636364,-4.7113,-4.7113,2.86475215909091,2.7963261363636365,-2.215137121212121,-1.8692617424242424,336.79852,21.218430681818184,1.3885948106060608
CRYSTALINS,Crystal Insurance Company Ltd,18.25051275,3.5332,3.5332,3.75333036363636,3.5365459090909095,,,27.61286,0.355367,
ACMEPL,ACME Pesticides Ltd,,,,,,,,,,
APEXSPINN,Apex Spinning and Knitting Mills Ltd.,591.545346666667,3.1412,3.1412,5.11942297619047,-11.358340476190476,17.287996428571425,23.839559523809523,68.71631,13.498452380952381,25.236309523809524
KAY&QUE,Kay and Que (Bangladesh) Ltd.,65.1481049253337,15.2744,15.2744,2.25194074859192,,17.109900130829914,,111.61108,14.769899939211067,1.820696809074268
FORTUNE,Fortune Shoes Ltd.,8.71693841303394,-1.0633,-1.0633,-1.88371065371376,-1.9017049480938852,0.744083418136791,,13.79076,4.0975638533516925,0.9336770777497543
SAIHAMCOT,Saiham Cotton Mills Ltd.,37.0881080961183,0.9049,0.9049,4.49729568811964,3.505348680893967,2.923607729793312,4.69095876323307,38.40764,19.474075886405643,0.4828548680893967
LEGACYFOOT,Legacy Footwear Ltd.,2.09291434211436,0.2297,0.2297,-1.26562825702333,-1.3401891087228919,0.15822639657678578,,11.06481,0.03208374284296325,1.9150040923881582
PEOPLESINS,Peoples Insurance PLC,16.7732464718615,4.8551,4.8551,5.39120376623377,4.665224458874459,,,39.24383,0.0,
GOLDENSON,Golden Son Limited,0.895471473635917,-2.5167,-2.5167,-1.54709223628388,-3.1973998078795565,-1.4730628070711,-1.1150400875161006,14.7414,28.625815906865583,0.2512111004258481
UNITEDFIN,United Finance PLC,15.5461354023369,1.068,1.068,2.46733277604923,2.13218834954281,4.128522906286732,4.553170443437412,17.93924,38.08969946088765,14.421780412084756
FARCHEM,FAR Chemicals Industries Ltd,17.9069931675426,-3.5707,-3.5707,-6.44049244802978,-7.0529185508411185,-1.9314987675193533,-0.506788906636277,29.26089,22.14033608279773,1.6052888916098884
RUPALILIFE,Rupali Life Insurance Co. Ltd.,77.7492300653597,9.6283,9.6283,9.85586136525348,,,,29.47527,0.10509912696095279,
BDTHAI,Bangladesh Thai Aluminium Ltd.,0.497559996947766,-2.8068,-2.8068,-1.52904621982739,-1.676256238982119,-1.0836489069675075,-0.4296324209891978,26.30696,16.791216647981514,0.05768184370603854
SANDHANINS,Shandhani Life Insurance Co.Ltd,27.4877601893179,2.5938,2.5938,2.25828494143587,2.0782046572996036,,,16.37669,0.0774776017491485,
PENINSULA,The Peninsula Chittagong PLC,3.09327050194326,0.372,0.372,1.55667846440622,-2.5003042974109015,0.4357031621312785,,27.76207,21.080776316543467,0.9231598222923345
ARGONDENIM,Argon Denims Ltd.,37.8216504887377,1.1419,1.1419,3.3481017298136,2.9507165620194935,1.283936927122733,2.123317084772238,23.63279,20.81738141284246,8.725556587413656
PARAMOUNT,Paramount Insurance PLC.,10.8624836425536,1.4576,1.4576,4.03006310149134,2.8925980166809926,,,29.48125,0.08985638891226419,
BBS,Bangladesh Building Systems PLC,2.31265176749538,-0.6471,-0.6471,-0.901834498188247,-0.902920831521893,0.20333409617752213,0.4650848473433637,10.8623,7.580068169632366,0.09267957248785279
MAGURAPLEX,Magura Multiplex PLC,38.2723557426453,2.4338,2.4338,3.35038950622459,1.2827059803783205,8.841464646365695,9.442690628076297,75.72629,87.42633550130664,2.6894707083765916
MEGHNALIFE,Meghna Life Insurance PLC,,,,,,,,10.03449,0.0,
SUNLIFEINS,Sunlife Insurance Co. Ltd.,,,,,,,,11.0738,3.173184969305682,
MONNOFABR,Monno Fabrics Ltd.,15.1634527130435,-0.0296,-0.0296,2.35729070434783,1.430478956521739,3.3642554782608696,3.9725930434782613,25.3899,38.0205360173913,0.13085368695652175
SHEPHERD,Shepherd Industries PLC,6.99125505457045,-1.6358,-1.6358,1.65818313801965,1.6581831120534647,-0.2310693604779903,0.17392303425213768,12.1464,9.155559913403536,0.2215235138814246
EASTERNINS,Eastern Insurance PLC,,,,,,,,,,
HWAWELLTEX,Hwa Well Textiles (BD)PLC,25.4962585178571,3.338,3.338,1.92423816071429,1.1452946428571429,1.9555208928571428,3.0078675,39.84747,0.0,25.524002660714284
