Symbol,Name,Operating CF TTM,Investing CF TTM,Financing CF TTM,FCF TTM,CAPEX TTM
OLYMPIC,Olympic Industries PLC.,2613046980.0,-1939831830.0,-621551703.0,1524960680.0,1088086300.0
POWERGRID,Power Grid Co. of Bangladesh Ltd.,18081384906.0,-117596730258.0,96803696666.0,-87165388850.0,105246773758.0
BEACONPHAR,Beacon Pharmaceuticals PLC,,,,,
BSRMSTEEL,BSRM Steels Limited,6910247210.0,-627164112.0,-9887886489.0,-7363286240.0,14283713129.0
BSCPLC,Bangladesh Submarine Cables PLC,3096198300.0,-3243790516.0,-300423441.0,,0.0
BANKASIA,Bank Asia PLC,16453599742.999998,-63616196282.0,47756861402.0,16257879540.0,195720201.0
BSRMLTD,Bangladesh Steel Re-Rolling Mills Ltd.,10945163419.0,-2970268269.0,-7890974645.0,9707527150.0,1239799153.0
UTTARABANK,Uttara Bank PLC,10428829708.0,-51042470304.0,33890154086.000004,10095351000.0,333478705.0
MPETROLEUM,Meghna Petroleum Limited,11569083495.0,-3115534056.0,-1930232983.0,10949647910.0,619435585.0
JAMUNAOIL,Jamuna Oil Company Limited,15028489762.0,-6303788813.0,-1444302010.0,14289745360.0,738744397.0
JAMUNABANK,Jamuna Bank PLC,-35580205375.0,-21969495779.0,64030137256.0,,0.0
KOHINOOR,Kohinoor Chemical Co. (Bangladesh) Ltd.,1143343559.0,-519344482.0,-382625988.0,1108076490.0,35267071.0
SHAHJABANK,Shahjalal Islami Bank PLC,25097155969.0,-37586946270.0,28402939414.0,24839961940.0,257194025.0
ALARABANK,Al-Arafah Islami Bank PLC,41935184526.0,-46389968540.0,36164470945.0,40816777860.0,1118406662.0
ACI,Advanced Chemical Industries PLC,-1748223078.0,-3996257008.0,6121156355.0,-4801772140.0,3053549065.0
TRUSTBANK,Trust Bank PLC,8951697537.0,-88178121533.0,85940891611.0,9002543560.0,-43948059.0
BSC,Bangladesh Shipping Corporation,836575135.0,2183953682.0,-4007271861.0,,0.0
PADMAOIL,Padma Oil PLC,2137321000.0,-3805271000.0,-1371154000.0,689690000.0,1447631000.0
RECKITTBEN,Reckitt Benckiser (Bangladesh) PLC,556131935.0,-137700030.0,-2492224432.0,418430990.0,137700940.0
UCB,United Commercial Bank PLC,22379248819.0,-58123560251.0,97630232304.0,,0.0
IDLC,IDLC Finance PLC.,4229656199.0,-26464810829.0,21365409855.0,2845823290.0,1383832907.0
TITASGAS,Titas Gas Transmission and Distribution PLC,10533637256.0,-3076448104.0,-784286181.0,9964370220.0,569267032.0
ACMELAB,ACME Laboratories Ltd.,3317206816.0,-3490209267.0,318304490.0,-171651080.0,3488857894.0
BESTHLDNG,Best Holdings PLC,1344951229.0,-2516278841.0,35037390.0,-797680740.0,2142631972.0000002
SUMITPOWER,Summit Power Ltd.,7244647543.0,3258975794.0,-14887220616.0,6075774580.0,1168872966.0
NCCBANK,National Credit and Commerce Bank PLC,-10431446625.0,-26588213943.0,41711171322.0,-10785553020.0,354106391.0
MTB,Mutual Trust Bank PLC,-8870054527.0,-34639452271.0,51371425308.0,-9646731900.0,776677375.0
HEIDELBCEM,Heidelberg Materials Bangladesh PLC,417194000.0,-310820000.0,-1472589000.0,417194000.0,310794000.0
SOUTHEASTB,Southeast Bank PLC,14764015757.0,-47347267005.0,31151881135.0,14563010710.0,201005047.0
DHAKABANK,Dhaka Bank PLC,-5138740252.0,-48643141587.0,58971397911.0,-5472773830.0,334033574.0
MIDLANDBNK,Midland Bank PLC,1403151507.0,-12339298597.0,12320070262.0,825008660.0,578142845.0
LINDEBD,Linde Bangladesh Limited,,,,,
BATASHOE,Bata Shoe Co. (Bangladesh) Ltd.,1453340231.0,-185052094.0,-1099240150.0,1267768480.0,188141982.0
UNIQUEHRL,Unique Hotel & Resorts PLC,,,,,
NBL,National Bank PLC,,,,,
SAPORTL,Summit Alliance Port Limited,692568542.0,-81249253.0,-259741360.0,614111620.0,78456917.0
IBNSINA,BN SINA Pharmaceutical Industry PLC,597184665.0,-927778882.0,359341144.0,-442833760.0,1040018429.0
SQUARETEXT,Square Textiles PLC,-181406291.0,-819093165.0,1428452590.0,-1005109460.0,823703165.0
RAKCERAMIC,RAK Ceramics (Baneladesh) Limited,301053038.0,-264996572.0,-250840977.0,32557730.0,270376071.0
NATLIFEINS,National Life Insurance PLC,5709129878.0,-8943920470.0,-1178442.0,5251744620.0,457385257.0
PTL,Paramount Textile PLC,2507645520.0,-2821063399.0,422574973.0,590325890.0,1917319632.0
IFIC,IFIC Bank PLC,-18067839563.0,-17099315029.000002,47392867050.0,-18600084900.0,532245338.99999994
SINGERBD,Singer Bangladesh Limited,2174029516.0,-3506101939.0,-2767003183.0,-1316157510.0,3537472753.0
MERCANBANK,Mercantile Bank PLC,20148872487.0,-40689549345.0,17781986627.0,19897923480.0,250949006.0
DELTALIFE,Delta Life Insurance Company Ltd.,-2195468373.0,3473195654.0,-858296810.0,-2227843380.0,32375006.0
RUPALIBANK,Rupali Bank PLC,26123612716.0,-69598555034.0,43771793868.0,25721269960.0,402342760.0
SPCL,Shahjibazar Power Co Ltd,578617118.0,-387069797.0,-534438361.0,519727390.0,58889730.0
GPHISPAT,GPH Ispat Limited,-824895933.0,-8104524812.0,9609952463.0,-9353234770.0,8527633884.000001
DESCO,Dhaka Electric Supply Co. Ltd.,7923120789.0,-11246797832.0,4072115587.0,4238520370.0,3684600420.0
ENVOYTEX,Envoy Textiles Ltd.,1335629163.0,-1038822271.0,-37109961.0,298105500.0,1037523662.0
IPDC,IPDC Finance PLC,3280008926.0,-11358892693.0,8278669022.0,3250934870.0,29074058.0
ONEBANKPLC,One Bank PLC,-793668262.0,-19832344615.0,21049370651.0,-1339596130.0,545927864.0
SONALIPAPR,Sonali Paper & Board Mills Ltd.,,,,,
ORIONINFU,Orion Infusion Ltd.,32633415.999999996,-4156684.0000000005,-38973892.0,29412370.0,3221046.0
DBH,DBH Finance PLC,1791853599.0,-613542253.0,3640012052.0,1711416020.0,80437576.0
CROWNCEMNT,Crown Cement PLC,2110292647.0000002,-1158720178.0,-665365534.0,337664750.0,1772627900.0
RELIANCINS,Reliance Insurance PLC,1087240792.0,-919510076.0,-315752508.0,995236530.0,92004261.0
EHL,Eastern Housing Ltd.,,,,,
LANKABAFIN,LankaBangla Finance PLC,807668686.0,-3940902214.0,3204234239.0,706336630.0,101332056.0
ORIONPHARM,Orion Pharma Ltd.,638875143.0,49634748.9999999,-749292504.0,601188180.0,37686961.9999999
LOVELLO,Taufika Foods and Lovello Ice-cream PLC,,,,,
ACIFORMULA,ACI Formulations PLC,-71993200.0,-136100692.0,78082998.0,-215622940.0,143629737.0
IFADAUTOS,IFAD Autos PLC,-696349628.0,-464360355.0,719147064.0,-730883340.0,34533714.0
PRAGATIINS,Pragati Insurance Limited,149804125.0,-153846905.0,-135321107.0,131545170.00000001,18258959.0
CITYGENINS,City Insurance PLC,228725491.0,-9688009.0,-68166122.0,225837480.0,2888009.0
MALEKSPIN,Malek Spinning Mills PLC,2464860818.0,-2160566383.0,17246540.0,-158597610.0,2623458425.0
NAVANAPHAR,Navana Pharmaceuticals PLC,1467647429.0,-1078772592.0,-519174222.0,361502940.0,1106144485.0
JHRML,JMI Hospital Requisite Manufacturing Ltd,100496187.0,-527844162.0,273565016.0,-193663260.0,312050024.0
FINEFOODS,Fine Foods Limited,,,,,
GREENDELT,Green Delta Insurance PLC,452434589.0,80501271.0,93194886.0,,
STANDBANKL,Standard Bank PLC,12442699772.0,-9702349196.0,12572397843.0,12339313570.0,103386200.0
NTC,National Tea Company Limited,,,,,
DOREENPWR,Doreen Power Generations & Systems Ltd.,3961603957.0,-2380141451.0,-1569754722.0,3135493520.0,826110435.0
PREMIERBAN,The Premier Bank PLC,5690830286.0,-28653222353.0,-6067017818.0,5322843420.0,367986869.0
PRAGATILIF,Pragati Life Insurance PLC,751936672.0,-759351380.0,-48578086.0,607273530.0,144663143.0
KBPPWBIL,Khan Brothers PP Woven Bag Industries Ltd,9663500.0,0.0,-9597859.0,9663500.0,0.0
SBACBANK,SBAC Bank PLC.,9559460036.441,-16534212583.0,5466837196.559,,0.0
ITC,IT Consultants PLC,485398551.0,-793089980.0,488875770.0,-221151430.0,706549980.0
PIONEERINS,Pioneer Insurance PLC,362938509.0,-50630583.0,-422324314.0,352037140.0,10901367.0
KEYACOSMET,Keya Cosmetic Ltd.,,,,,
CVOPRL,CVO Petrochemical Refinery PLC,351876086.0,-424749.0,-337908345.0,351670540.0,205551.0
MATINSPINN,Matin Spinning PLC,1393115929.0,-260073578.0,-989101982.0,1130471180.0,262644752.99999997
PREMIERCEM,Premier Cement Mills PLC,814519062.0,-1912847563.0,996433775.0,-857458120.0,1671977180.0
BPML,Bashundhara Paper Mill Ltd.,-2453731179.0,24388676.0,2023971039.0,-2636456100.0,182724926.0
NRBCBANK,NRBC Bank PLC,-7298325776.0,-13770730261.0,20385519021.0,-7719303850.0,420978078.0
CONFIDCEM,Confidence Cement PLC,-216954649.0,-26105740.0,254017408.0,-219863910.0,2909259.0
NRBBANK,NRB Bank PLC,5890028426.0,-11576950305.0,3621249539.0,5780076840.0,109951584.0
KPCL,Khulna Power Company Ltd.,825781545.0,711810801.0,-815653109.0,825707940.0,73600.0
RUNNERAUTO,Runner Automobiles PLC,166334556.0,-264688966.0,49637527.0,-126932700.0,293267255.0
TAMIJTEX,Tamijuddin Textile Mills PLC,278403491.0,-4420265.0,-352949419.0,273983230.0,4420265.0
SEAPEARL,Sea Pearl Beach Resort & Spa Ltd.,393213359.0,-18883840.0,-408690189.0,-145352120.0,538565480.0
GQBALLPEN,G.Q. Ball Pen Industries Limited,-19350038.0,16468333.000000002,1938941.0,-20055070.0,705032.0
TECHNODRUG,Techno Drugs Ltd.,,,,,
SHARPIND,Sharp Industries PLC,-425597805.0,-200206126.0,640532106.0,-597077410.0,171479605.0
ABBANK,AB Bank PLC,-16366502034.0,-11009925352.0,21505457650.0,-16957379620.0,590877590.0
MONOSPOOL,Monospool Bangladesh PLC,-172651688.0,-209020965.0,350417050.0,-381860420.0,209208732.0
ADNTEL,ADN Telecom Ltd.,367481401.0,-320456833.0,-122918088.0,154537930.0,212943471.0
JMISMDL,JMI Syringes & Medical Devices Ltd.,3119118.3,-9637399.09,-7874191.78,-6527350.0,9646471.09
AFTABAUTO,Aftab Automobiles Ltd.,-170261929.0,-6920141.0,161214391.0,-177182070.0,6920141.0
APEXFOOT,Apex Footwear Ltd.,178956416.0,-725484348.0,554941058.0,-550636380.0,729592792.0
INDEXAGRO,Index Agro Industries Ltd,784943381.0,-41906513.0,-810558558.0,605315480.0,120948854.0
QUASEMIND,Quasem Industries Limited.,82219031.0,-18908030.0,-68356370.0,63311000.0,18908030.0
MIRAKHTER,Mir Akhter Hossain Ltd,1496637795.0,-1379013639.0,-54225850.0,1111447860.0,385189932.0
AL-HAJTEX,Alhaj Textile Mills Limited,,,,,
BBSCABLES,BBS Cables PLC,-480942437.0,-41416363.0,225186751.0,-522358800.0,41416363.0
MONNOCERA,Monno Ceramic Industries Limited.,-179783261.0,57513761.0,72841646.0,-312495740.0,132712481.0
GENEXIL,Genex Infosys PLC,404116815.0,-1055156766.0000001,616359681.0,-446889380.0,996366358.0
FEKDIL,Far East Knitting & Dyeing Industries PLC.,,,,,
RAHIMAFOOD,Rahima Food Corporation Ltd.,3016023.0,-18060.0,-16651957.0,2997960.0,18060.0
ECABLES,Eastern Cables Ltd.,,,,,
KDSALTD,KDS Accessories Ltd.,233221059.0,-25616163.0,-181861912.0,206123990.0,27097066.0
AMANFEED,Aman Feed PLC,173675275.0,-3535740.0,-198171355.0,170139540.0,3535740.0
EPGL,Energypac Power Generation PLC,12560094.0000001,-398945075.0,386522767.0,,0.0
SAIHAMCOT,Saiham Cotton Mills Ltd.,227844358.0,-126774071.0,17129905.0,83167970.0,144676391.0
DOMINAGE,Dominage Steel Building Systems Ltd,37024355.0,-127998325.0,-3002556.0,-90973970.0,127998325.0
SONALILIFE,Sonali Life Insurance Company Ltd,,,,,
NHFIL,National Housing Finance PLC,277671780.0,845485999.0,245637133.0,275811760.0,1860024.0
ESQUIRENIT,Esquire Knit Composite PLC,-443216277.0,-150451935.0,379915083.0,-658872910.0,215656636.0
KAY&QUE,Kay and Que (Bangladesh) Ltd.,-3452605.0,23283363.0,-12411323.0,,1030000.0
ANWARGALV,Anwar Galvanizing Ltd.,-96138979.0,-218471648.0,295029099.0,-107266400.0,11127418.0
EASTRNLUB,Eastern Lubricants Blenders PLC,90360000.0,-55557000.0,-12632000.0,90360000.0,0.0
BPPL,Baraka Patenga Power Ltd.,,,,,
MONNOFABR,Monno Fabrics Ltd.,22965526.0,-6296291.0,-23475186.0,16669239.999999998,6296291.0
POPULARLIF,Popular Life Insurance Co. Ltd.,1454256790.0,236541746.0,-236616469.0,1432098660.0,22158131.0
ARGONDENIM,Argon Denims Ltd.,150470296.0,-43351674.0,-183969583.0,63681870.0,86788422.0
BDFINANCE,Bangladesh Finance PLC,,,,,
FORTUNE,Fortune Shoes Ltd.,,,,,
GHAIL,Golden Harvest Agro Industries Ltd.,-179986424.0,-364483418.0,609945605.0,-216035140.0,36127467.0
RUPALILIFE,Rupali Life Insurance Co. Ltd.,295816149.0,-81998141.0,-36455498.0,,
CRYSTALINS,Crystal Insurance Company Ltd,183914424.0,-87884407.0,-52653777.0,158035670.0,25878757.0
LEGACYFOOT,Legacy Footwear Ltd.,9906652.0,-74855589.0,-4348586.0,-36254050.0,46236754.0
HWAWELLTEX,Hwa Well Textiles (BD)PLC,10041024.0,-166816779.0,-111855218.0,-61042630.0,71083658.0
FARCHEM,FAR Chemicals Industries Ltd,-92618699.0,-141880966.0,242055530.0,,0.0
SHASHADNIM,Shasha Denims PLC,959630943.0,-1348131835.0,434518006.0,-391851890.0,1351482835.0
INTRACO,Intraco Refueling Station PLC,-46785070.0,-619671119.0,613690737.0,-645798480.0,599013407.0
ACMEPL,ACME Pesticides Ltd,,,,,
RAHIMTEXT,Rahim Textile Mills Ltd.,449284036.0,-113798929.0,-360503951.0,221035110.0,228248929.0
NTLTUBES,National Tubes Limited,105319371.0,-9256157.0,-94676306.0,96063210.0,9256157.0
SPCERAMICS,Shinepukur Ceramics PLC,,,,,
UNITEDFIN,United Finance PLC,240278583.0,777420138.0,-995836322.0,190685680.0,49592905.0
SANDHANINS,Shandhani Life Insurance Co.Ltd,142778033.0,368605648.0,-130195589.00000001,122204680.0,20573351.0
EASTERNINS,Eastern Insurance PLC,,,,,
WATACHEM,Wata Chemicals Ltd.,269654037.0,-120797893.0,-144207279.0,149275380.0,120378658.0
SHEPHERD,Shepherd Industries PLC,67596337.99999991,-59911.0,-67318341.0,67536430.0,59911.0
CENTRALINS,Central Insurance Company Limited,56459744.0,-59062403.0,-135246691.0,47684420.0,8775319.0
AMBEEPHA,Ambee Pharmaceuticals PLC,-50273194.0,-124093280.0,179013209.0,-76269470.0,25996280.0
MEGHNALIFE,Meghna Life Insurance PLC,,,,,
SONALIANSH,Sonali Aansh Industries Limited.,,,,,
AIL,Alif Industries Ltd.,-37808225.0,0.0,11051134.0,-37808220.0,0.0
SALVO,Salvo Organic Industries PLC,414482202.0,-230386755.0,-203527431.0,114955030.0,299527170.0
CLICL,Chartered Life Insurance PLC,122197814.0,-164404166.0,1702335.0,119321330.0,2876484.0
BEACHHATCH,Beach Hatchery Ltd,,,,,
PENINSULA,The Peninsula Chittagong PLC,110003282.0,-788107202.0,698042225.0,-725101920.0,835105204.0
MLDYEING,M.L. Dyeing & Textile Ind. PLC,-242954668.0,-45861868.0,219664107.0,-288816540.0,45861868.0
BNICL,Bangladesh National Insurance Company Ltd,281812792.0,-51085726.0,-88500000.0,279125430.0,2687359.0
NPOLYMER,National Polymer Industries PLC,591834336.0,-106165946.0,-571255130.0,511241820.0,80592511.0
WMSHIPYARD,Western Marine Shipyard Limited,,,,,
SUNLIFEINS,Sunlife Insurance Co. Ltd.,,,,,
SAIFPOWER,SAIF Powertec Ltd.,,,,,
EIL,Express Insurance Ltd.,120735190.0,-59753588.0,-32572705.999999996,104566500.0,16168686.000000002
ETL,Evince Textiles Ltd.,533929356.0,-64400385.0,-414186844.0,463028970.0,70900385.0
UNITEDINS,United Insurance Company Limited,200796967.0,-177631044.0,-67696067.0,198447380.0,2349587.0
DSSL,Dragon Sweater & Spinning Ltd.,,,,,
ATLASBANG,Atlas Bangladesh Limited,,,,,
UNIONINS,Union Insurance Co. Ltd,,,,,
ACFL,Aman Cotton Fibrous PLC,668482454.0,-435464117.0,-259931131.0,666560250.0,1922201.0
QUEENSOUTH,Queen South Textile Mills Ltd.,,,,,
DAFODILCOM,Daffodil Computers PLC.,52964361.0,-18426421.0,-36472198.0,51393290.0,1571074.0
PARAMOUNT,Paramount Insurance PLC.,164440228.0,-125948251.0,-41413933.0,127133280.0,37306944.0
GOLDENSON,Golden Son Limited,-347390659.0,-348733072.0,651824789.0,-708123730.0,360733072.0
STANDARINS,Standard Insurance PLC,42675510.0,-50157649.0,-43461269.0,42517180.0,158333.0
SIMTEX,Simtex Industries PLC,154617384.0,-78836558.0,-65907920.00000001,100410730.0,54206657.0
DACCADYE,Dacca Dyeing and Manufacturing Company Limited,,,,,
BGIC,Bangladesh General Insurance Company PLC,87617169.0,-50521911.0,-40317313.0,76925680.0,10691488.0
PEOPLESINS,Peoples Insurance PLC,212021405.0,-115659418.0,-48510000.0,131361989.99999999,80659418.0
AMCLPRAN,Agricultural Marketing Co. Ltd.,-248842583.0,537.0,238294160.0,-248842500.0,-79.0
AAMRANET,aamra networks ltd,64119090.999999896,-480717543.0,418101345.0,-551598450.0,615717543.0
RUPALIINS,Rupali Insurance Company Ltd.,14406723.0,-76481806.0,-77935042.0,-23604720.0,38011445.0
MONNOAGML,Monno Agro & General Machinery Ltd.,3939397.0,-10832727.0,8365740.000000001,-6893330.0,10832727.0
RDFOOD,Rangpur Dairy and Food Products Limited,78950145.0,-167930774.0,106908703.0,-88103410.0,168877421.0
GEMINISEA,Gemini Sea Food PLC,20311641.0,-95000.0,-40006465.0,20216640.0,95000.0
NAVANACNG,Navana CNG Limited,-322103950.0,-423229740.0,750645588.0,-485689920.0,163585971.0
BARKAPOWER,Baraka Power Ltd.,1073468761.0000001,11720288.0,-1134678028.0,,0.0
ICBIBANK,ICB Islamic Bank Limited,-180083701.0,1546080100.0,-767068345.0,-181585770.0,1502065.0
BENGALWTL,Bengal Windsor Thermoplastics PLC,86540014.0,-3201943.0,-50422586.0,83338070.0,3201943.0
PHARMAID,Pharma Aids Limited.,85057013.0,-71060003.0,-7130693.0,13864010.0,71193003.0
FUWANGCER,Fu-Wang Ceramic Industry Ltd.,-521086093.0,-791785430.0,1297534745.0,-1315128060.0,794041970.0
EASTLAND,Eastland Insurance PLC,79192053.0,8433625.0,-120565617.0,,0.0
SAMORITA,Samorita Hospital Ltd.,62390097.0,-20626384.0,-28628216.0,41709710.0,20680384.0
RINGSHINE,Ring Shine Textiles Ltd.,-859309443.0,-28777394.0,1422778502.0,-886463380.0,27153941.0
AOL,Associated Oxygen Ltd,,,,,
BDCOM,BDCOM Online Ltd.,123104486.0,-171406191.0,5688812.0,40163270.0,82941213.0
ISLAMIINS,Islami Insurance Bangladesh Limited,104201907.0,32187485.000000004,-82330430.0,101183350.0,3018553.0
GHCL,Global Heavy Chemicals Ltd.,-133079832.00000001,0.0,122544114.0,-133079829.99999999,0.0
FAREASTLIF,Fareast Islami Life Insurance Company Limited,,,,,
EGEN,eGeneration PLC,,,,,
BBS,Bangladesh Building Systems PLC,167006431.0,60101175.0,-225741918.0,166566430.0,440000.0
AGNISYSL,Agni Systems PLC,109522163.0,-90682760.0,-12456496.0,27089400.0,88682760.0
REPUBLIC,Republic Insurance PLC,34211967.0,-39999308.0,-56835848.0,26525260.0,7686704.0
SAIHAMTEX,Saiham Textile Mills Ltd.,394526161.0,-92436482.0,-299263821.0,295468920.0,99057244.0
SALAMCRST,S. Alam Cold Rolled Steels Limited,,,,,
LRBDL,Lub-rref (Bangladesh) Ltd,-388987336.0,-76202886.0,390183740.0,-465190220.0,76202887.0
TAKAFULINS,Takaful Islami Insurance PLC,,,,,
RANFOUNDRY,Rangpur Foundry Limited,-38176774.0,0.0,-12481321.0,-38176770.0,0.0
BDTHAI,Bangladesh Thai Aluminium Ltd.,-168929627.0,-19423532.0,187219808.0,-189198930.0,20269300.0
DHAKAINS,Dhaka Insurance Limited,76106457.0,8861918.0,-41736940.0,73978470.0,2127991.0
LIBRAINFU,Libra Infusions Ltd.,,,,,
ACTIVEFINE,Active Fine Chemicals Ltd.,,,,,
BDLAMPS,Bangladesh Lamps PLC,148225213.0,-15591276.0,-17906006.0,132633940.0,15591276.0
SILCOPHL,Silco Pharmaceuticals Ltd.,,,,,
APEXSPINN,Apex Spinning and Knitting Mills Ltd.,75633153.0,-159706791.0,74477092.0,-77047060.0,152680217.0
SSSTEEL,S.S. Steel Ltd,-7347861298.0,2307253221.0,4775919943.0,-5759745560.0,-1588115733.0
KTL,Kattali Textile Ltd.,,,,,
MHSML,Mozaffar Hossain Spinning Mills Ltd.,-136032494.0,-61709955.0,128621321.99999999,-196759010.0,60726517.0
SINOBANGLA,Sinobangla Industries Ltd.,24824145.0,-26336712.0,-151821121.0,14778130.0,10046019.0
EMERALDOIL,Emerald Oil Industries Ltd.,,,,,
FEDERALINS,Federal Insurance PLC,,,,,
IBP,Indo-Bangla Pharmaceuticals Ltd.,10043693.0,0.0,-15296021.0,10043690.0,0.0
NFML,National Feed Mill Ltd,,,,,
YPL,Yeakin Polymer Ltd.,,,,,
UTTARAFIN,Uttara Finance and Investments Limited,,,,,
SILVAPHL,Silva Pharmaceuticals Ltd.,24269484.0,16339203.000000002,-32672086.0,20384530.0,3884955.0
HAKKANIPUL,Hakkani Pulp & Paper Mills PLC,-19213297.0,-47037279.0,97165961.0,-65966110.0,46752817.0
ASIAPACINS,Asia Pacific General Insurance PLC,154420246.0,-14480653.0,-40487354.0,113082640.0,41337609.0
KARNAPHULI,Karnaphuli Insurance PLC,88973457.0,-41335067.0,-44876113.0,69710680.0,19262778.0
ASIAINS,Asia Insurance PLC,168662505.0,35070524.0,-239849205.0,167897540.0,764961.0
VFSTDL,VFS Thread Dyeing Ltd.,,,,,
APEXFOODS,Apex Foods Limited,-129730862.0,-43122989.0,140576081.0,-142252770.0,12521909.0
FUWANGFOOD,Fu-Wang Foods Limited,,,,,
COPPERTECH,Coppertech Industries Ltd,-1004726.9999999999,-19746963.0,33578686.0,-13397470.0,12392742.0
ADVENT,Advent Pharma Ltd.,108753251.0,-94180477.0,-16771846.0,14572770.0,94180477.0
PRIMEINSUR,Prime Insurance Company Limited,-259736275.99999997,232929950.0,-42798484.0,-282208500.0,22472229.0
NAHEEACP,Nahee Aluminum Composite Panel PLC,554394.0000000091,-18600555.0,-26846230.0,-18046160.0,18600555.0
KPPL,Khulna Printing & Packaging Ltd,,,,,
ISLAMICFIN,Islamic Finance & Investment PLC,-154420625.0,950449051.0,-835892545.0,-151208230.0,-3212394.0
JANATAINS,Janata Insurance PLC,33161605.0,-1490830.0,-28590729.0,31670780.0,1490830.0
TOSRIFA,Tosrifa Industries Ltd,319292135.0,-99157188.0,-339687842.0,220134950.0,99157188.0
NORTHRNINS,Northern Islami Insurance PLC,14913619.0,9210991.0,-36875339.0,10163360.0,4750263.0
NITOLINS,Nitol Insurance PLC,15226409.0,4482233.0,-18341637.0,-275060670.0,290287074.0
PURABIGEN,Purabi General Insurance Co. Ltd.,,,,,
OIMEX,Oimex Electrode Ltd.,,,,,
MAKSONSPIN,Maksons Spinning Mills PLC,,,,,
GENNEXT,Generation Next Fashions Ltd.,,,,,
ARAMIT,Aramit Limited,,,,,
PROVATIINS,Provati Insurance PLC,-64259536.0,152845209.0,-157281700.0,-59200820.0,-4773015.0
RENWICKJA,Renwick Janeswar and Co. (BD) Limited,,,,,
PHENIXINS,Phoenix Insurance PLC,19092496.0,-28975922.0,-39455920.0,11808390.0,7284110.0
ALIF,Alif Manufacturing Company Ltd.,395453024.0,-5832583.0,-1131340681.0,387628810.0,7824211.0
DESHBANDHU,Deshbandhu Polymer Limited,34363627.0,-131477635.99999999,98141660.0,,0.0
SONARBAINS,Sonar Bangla Insurance Ltd.,31188617.0,-16826928.0,-65384957.0,30123520.0,1065095.0
CONTININS,Continental Insurance PLC,-36516532.0,-26336453.0,-14776406.0,-55520240.0,19003709.0
CENTRALPHL,Central Pharmaceuticals Ltd.,,,,,
GLOBALINS,Global Insurance PLC,1863786.0,-5832012.0,-44694965.0,1016770.0,847013.0
MIRACLEIND,Miracle Industries Limited,,,,,
MERCINS,Mercantile Islami Insurance PLC,98324454.0,-30298111.0,-49126624.0,,0.0
PRIMELIFE,Prime Life Insurance Company Limited,32317231.0,-21694552.0,7422331.0,25333940.0,6983291.0
BANGAS,Bangas Limited,,,,,
DSHGARME,Desh Garments Limited.,-89462431.0,-5429296.0,45735910.0,-94962450.0,5500015.0
INTECH,Intech Ltd.,,,,,
OAL,Olympic Accessories Ltd,,,,,
MEGHNACEM,Meghna Cement Mills PLC,-1326053166.0,-75028257.0,1301921426.0,-1401081420.0,75028257.0
ZEALBANGLA,Zeal Bangla Sugar Milla Limited,,,,,
