Symbol,Name,Operating CF TTM,Investing CF TTM,Financing CF TTM,FCF TTM,CAPEX TTM
GPHISPAT,GPH Ispat Limited,-3014060750.0,-7777997834.0,11184111219.0,-11009285980.0,7994520284.0
SONALIPAPR,Sonali Paper & Board Mills Ltd.,460317932.0,-619898421.0,129374142.0,401235870.0,59082057.0
LANKABAFIN,LankaBangla Finance PLC,807668686.0,-3940902214.0,3204234239.0,706336630.0,101332056.0
IPDC,IPDC Finance PLC,3280008926.0,-11358892693.0,8278669022.0,3250934870.0,29074058.0
PRAGATILIF,Pragati Life Insurance PLC,751936672.0,-759351380.0,-48578086.0,607273530.0,144663143.0
DBH,DBH Finance PLC,1791853599.0,-613542253.0,3640012052.0,1711416020.0,80437576.0
ORIONINFU,Orion Infusion Ltd.,32633415.999999996,-4156684.0000000005,-38973892.0,29412370.0,3221046.0
RELIANCINS,Reliance Insurance PLC,1087240792.0,-919510076.0,-315752508.0,995236530.0,92004261.0
CROWNCEMNT,Crown Cement PLC,2232025048.0,-1585311842.0,-597585673.0,305678090.0,1926346953.0
EHL,Eastern Housing Ltd.,,,,,
ORIONPHARM,Orion Pharma Ltd.,524914538.0,-520021824.00000006,70772088.0,-74711580.0,599626123.0
ACIFORMULA,ACI Formulations PLC,-71993200.0,-136100692.0,78082998.0,-215622940.0,143629737.0
PREMIERBAN,The Premier Bank PLC,5690830286.0,-28653222353.0,-6067017818.0,5322843420.0,367986869.0
LOVELLO,Taufika Foods and Lovello Ice-cream PLC,,,,,
FINEFOODS,Fine Foods Limited,,,,,
STANDBANKL,Standard Bank PLC,12442699772.0,-9702349196.0,12572397843.0,12339313570.0,103386200.0
KEYACOSMET,Keya Cosmetic Ltd.,,,,,
CONFIDCEM,Confidence Cement PLC,95092741.0,-40034955.0,-15490567.0,93382420.0,1710323.0
IFADAUTOS,IFAD Autos PLC,1686795707.0,-55654905.0,-1330991103.0,1681483810.0,5311894.0
PRAGATIINS,Pragati Insurance PLC,149804125.0,-153846905.0,-135321107.0,131545170.00000001,18258959.0
ABBANK,AB Bank PLC,-16366502034.0,-11009925352.0,21505457650.0,-16957379620.0,590877590.0
CITYGENINS,City Insurance PLC,228725491.0,-9688009.0,-68166122.0,225837480.0,2888009.0
GREENDELT,Green Delta Insurance PLC,452434589.0,80501271.0,93194886.0,,
JHRML,JMI Hospital Requisite Manufacturing Ltd,219685459.0,-487044429.0,205542672.0,32872349.999999996,275100696.0
MALEKSPIN,Malek Spinning Mills PLC,1915255999.0,-2381142071.0,-600119705.0,-756538600.0,2671794604.0
NRBCBANK,NRBC Bank PLC,-7298325776.0,-13770730261.0,20385519021.0,-7719303850.0,420978078.0
KBPPWBIL,Khan Brothers PP Woven Bag Industries Ltd,48209022.0,-13015000.0,-11054385.0,,0.0
DOREENPWR,Doreen Power Generations & Systems Ltd.,2544155557.0,-2465906330.0,-106331329.0,1661374240.0,882781313.0
PIONEERINS,Pioneer Insurance PLC,398418879.0,1353690.0,-244503550.0,384150140.0,14268743.0
ITC,IT Consultants PLC,487381669.0,-710858153.0,132340599.0,-168596480.0,655978153.0
SHARPIND,Sharp Industries PLC,-425597805.0,-200206126.0,640532106.0,-597077410.0,171479605.0
CVOPRL,CVO Petrochemical Refinery PLC,239743604.0,-3728029.0,-79352442.0,236239270.0,3504335.0
NTC,National Tea Company Limited,,,,,
BPML,Bashundhara Paper Mill Ltd.,-3062548850.0,280468537.0,2723714752.0,-2989193910.0,-62357059.0
NRBBANK,NRB Bank PLC,5890028426.0,-11576950305.0,3621249539.0,5780076840.0,109951584.0
MATINSPINN,Matin Spinning PLC,374494204.0,-260708509.0,-559874427.0,109300420.0,265193782.0
GQBALLPEN,G.Q. Ball Pen Industries Limited,,,,,
KPCL,Khulna Power Company Ltd.,492746373.0,870229969.0,-856142124.0,492672770.0,73600.0
PREMIERCEM,Premier Cement Mills PLC,568380390.0,-1724529388.0,1172753582.0,-868511020.0,1436891408.0
ADNTEL,ADN Telecom Ltd.,379294136.0,-348627386.0,-52814285.0,170895430.0,208398708.0
SEAPEARL,Sea Pearl Beach Resort & Spa Ltd.,245288483.0,-53175998.0,-203417043.0,192112490.0,53175998.0
TAMIJTEX,Tamijuddin Textile Mills PLC,278403491.0,-4420265.0,-352949419.0,273983230.0,4420265.0
RUNNERAUTO,Runner Automobiles PLC,-249597232.0,-322326582.0,639377980.0,-552879490.0,303282261.0
JMISMDL,JMI Syringes & Medical Devices Ltd.,-6869737.059999989,-8602606.059999999,-36794637.55,-15481420.0,8611678.100000001
APEXFOOT,Apex Footwear Ltd.,337671839.0,-603298202.0,282938248.0,-269734810.0,607406646.0
EASTRNLUB,Eastern Lubricants Blenders PLC,,,,,
DOMINAGE,Dominage Steel Building Systems Ltd,,,,,
QUASEMIND,Quasem Industries Limited.,69977856.0,-13864147.0,-63041339.0,56837530.0,13140327.0
BBSCABLES,BBS Cables PLC,-480942437.0,-41416363.0,225186751.0,-522358800.0,41416363.0
MIRAKHTER,Mir Akhter Hossain Ltd,475336985.0,-2190889026.0,1672762745.0,323593900.0,151743080.0
KAY&QUE,Kay and Que (Bangladesh) Ltd.,35763625.0,8598630.0,-40427602.0,,485000.0
INDEXAGRO,Index Agro Industries Ltd,619736084.0,-201482690.0,-408417537.0,369687690.0,160645164.0
GENEXIL,Genex Infosys PLC,653340987.0,-896180958.0,303197004.0,-258437370.0,931721995.0
CRYSTALINS,Crystal Insurance Company Ltd,157383933.0,-86143897.0,-52652895.0,147764780.0,9619151.0
MONNOCERA,Monno Ceramic Industries Limited.,-225017602.0,36563213.0,192002440.0,-603060090.0,378042486.0
EPGL,Energypac Power Generation PLC,12560094.0000001,-398945075.0,386522767.0,,0.0
NHFIL,National Housing Finance PLC,277671780.0,845485999.0,245637133.0,275811760.0,1860024.0
FEKDIL,Far East Knitting & Dyeing Industries PLC.,170016667.0,-443106224.0,209388648.0,-579193540.0,749210208.0
AMANFEED,Aman Feed PLC,92693508.0,-4355345.0,-130442293.0,88338160.0,4355345.0
KDSALTD,KDS Accessories Ltd.,8251517.9999999795,-26447421.0,-30298470.0,-18988770.0,27240290.0
AFTABAUTO,Aftab Automobiles Ltd.,-172297984.0,-7101531.0,156689103.0,-179399510.0,7101531.0
ANWARGALV,Anwar Galvanizing Ltd.,-102480595.0,-9744763.0,113988284.0,-112561920.0,10081320.0
SAIHAMCOT,Saiham Cotton Mills Ltd.,227844358.0,-126774071.0,17129905.0,83167970.0,144676391.0
POPULARLIF,Popular Life Insurance Co. Ltd.,1454256790.0,236541746.0,-236616469.0,1432098660.0,22158131.0
ECABLES,Eastern Cables Ltd.,,,,,
DAFODILCOM,Daffodil Computers PLC.,126155718.0,-27306351.0,-79196444.0,118441620.0,9538400.0
SONALILIFE,Sonali Life Insurance Company Ltd,,,,,
AL-HAJTEX,Alhaj Textile Mills Limited,,,,,
RAHIMAFOOD,Rahima Food Corporation Ltd.,32055374.0,0.0,-19664586.0,32055370.000000004,0.0
MONNOFABR,Monno Fabrics Ltd.,189509031.0,-106051252.0,-77749833.0,83457780.0,106051252.0
ESQUIRENIT,Esquire Knit Composite PLC,281794036.0,-19320924.0,-235380048.0,271502120.0,10291912.0
BPPL,Baraka Patenga Power Ltd.,642939806.0,-2631574.0,-123970128.0,635385920.0,7553886.0
SHASHADNIM,Shasha Denims PLC,1505648512.0,-1131973100.0,-314098313.0,367204720.0,1138443790.0
RUPALILIFE,Rupali Life Insurance Co. Ltd.,295816149.0,-81998141.0,-36455498.0,,
PENINSULA,The Peninsula Chittagong PLC,,,,,
FORTUNE,Fortune Shoes Ltd.,,,,,
GHAIL,Golden Harvest Agro Industries Ltd.,-215028621.0,-480892466.0,725679638.0,-170255010.0,-44694863.0
SPCERAMICS,Shinepukur Ceramics PLC,,,,,
BDFINANCE,Bangladesh Finance PLC,,,,,
SAIFPOWER,SAIF Powertec Ltd.,,,,,
LEGACYFOOT,Legacy Footwear Ltd.,-71102343.0,-37448314.99,3384114.0,-81446660.0,10352319.0
BNICL,Bangladesh National Insurance Company Ltd,281812792.0,-51085726.0,-88500000.0,279125430.0,2687359.0
ARGONDENIM,Argon Denims Ltd.,133849349.99999999,-40372160.0,35595379.0,50040440.0,83808908.0
UNITEDFIN,United Finance PLC,240278583.0,777420138.0,-995836322.0,190685680.0,49592905.0
HWAWELLTEX,Hwa Well Textiles (BD)PLC,10041024.0,-166816779.0,-111855218.0,-61042630.0,71083658.0
MEGHNALIFE,Meghna Life Insurance PLC,,,,,
SANDHANINS,Shandhani Life Insurance Co.Ltd,247730771.0,869525506.0,-130183538.0,227976210.0,19754556.0
EASTERNINS,Eastern Insurance PLC,,,,,
AMBEEPHA,Ambee Pharmaceuticals PLC,14894571.0,-176399349.0,159859727.0,-8900180.0,23794746.0
ACMEPL,ACME Pesticides Ltd,,,,,
CENTRALINS,Central Insurance PLC,56459744.0,-59062403.0,-135246691.0,47684420.0,8775319.0
NTLTUBES,National Tubes Limited,,,,,
ICBIBANK,ICB Islamic Bank Limited,-180083701.0,1546080100.0,-767068345.0,-181585770.0,1502065.0
CLICL,Chartered Life Insurance PLC,122197814.0,-164404166.0,1702335.0,119321330.0,2876484.0
SALVO,Salvo Organic Industries PLC,367833839.0,-159241567.0,-200261957.0,137859540.0,229974298.0
FARCHEM,FAR Chemicals Industries Ltd,-968571105.0,-138726691.0,1134451219.0,-1114050670.0,145479568.0
PARAMOUNT,Paramount Insurance PLC.,164440228.0,-125948251.0,-41413933.0,127133280.0,37306944.0
MLDYEING,M.L. Dyeing & Textile Ind. PLC,-79251153.0,-4748341.0,10646808.0,-83999490.0,4748341.0
NPOLYMER,National Polymer Industries PLC,591834336.0,-106165946.0,-571255130.0,511241820.0,80592511.0
SHEPHERD,Shepherd Industries PLC,338230964.0,16750449.0,-335453577.0,338218160.0,12800.0
INTRACO,Intraco Refueling Station PLC,9467457.0,-333106805.0,340334787.0,-256490390.0,265957847.00000003
WATACHEM,Wata Chemicals Ltd.,106058726.0,-19634898.0,-87148330.0,86862190.0,19196536.0
RAHIMTEXT,Rahim Textile Mills Ltd.,363337018.0,-76058190.0,-307070436.0,168430330.0,194906691.0
SAIHAMTEX,Saiham Textile Mills Ltd.,-579479131.0,-62166850.0,642415014.0,-648337030.0,68857898.0
MHSML,Mozaffar Hossain Spinning Mills Ltd.,-90064999.0000001,-124274885.0,209384454.0,-98489520.0,8424521.0
WMSHIPYARD,Western Marine Shipyard Limited,,,,,
ASIAINS,Asia Insurance PLC,168662505.0,35070524.0,-239849205.0,167897540.0,764961.0
SUNLIFEINS,Sunlife Insurance Co. Ltd.,,,,,
SIMTEX,Simtex Industries PLC,220686960.0,-95635504.0,-50388380.0,162867930.0,57819026.0
BARKAPOWER,Baraka Power Ltd.,333825697.0,12404615.0,-439262581.0,332805720.0,1019976.9999999999
UNITEDINS,United Insurance Company Limited,200796967.0,-177631044.0,-67696067.0,198447380.0,2349587.0
SONALIANSH,Sonali Aansh Industries Limited.,,,,,
EIL,Express Insurance Ltd.,120735190.0,-59753588.0,-32572705.999999996,104566500.0,16168686.000000002
DSSL,Dragon Sweater & Spinning Ltd.,,,,,
PEOPLESINS,Peoples Insurance PLC,212021405.0,-115659418.0,-48510000.0,131361989.99999999,80659418.0
ATLASBANG,Atlas Bangladesh Limited,,,,,
BGIC,Bangladesh General Insurance Company PLC,87617169.0,-50521911.0,-40317313.0,76925680.0,10691488.0
ETL,Evince Textiles Ltd.,372779251.0,-147766727.0,-96762537.0,209512520.0,163266727.0
REPUBLIC,Republic Insurance PLC,,,,,
ACFL,Aman Cotton Fibrous PLC,476250101.0,-443274097.0,-25674021.0,474257000.0,1993101.0
UTTARAFIN,Uttara Finance and Investments Limited,,,,,
QUEENSOUTH,Queen South Textile Mills Ltd.,251239987.0,-37481320.0,-189906619.0,213758670.0,37481320.0
AOL,Associated Oxygen Ltd,,,,,
EASTLAND,Eastland Insurance PLC,79192053.0,8433625.0,-120565617.0,,0.0
RUPALIINS,Rupali Insurance Company Ltd.,14406723.0,-76481806.0,-77935042.0,-23604720.0,38011445.0
FAREASTLIF,Fareast Islami Life Insurance Company Limited,,,,,
BDCOM,BDCOM Online Ltd.,135093547.0,-119168354.0,-28860423.0,55633640.0,79459910.0
GOLDENSON,Golden Son Limited,-265681797.00000003,-266371855.99999997,511461865.0,-549088740.0,283406942.0
APEXSPINN,Apex Spinning and Knitting Mills Ltd.,142134153.0,-146779791.0,16546092.000000002,1881940.0,140252217.0
STANDARINS,Standard Insurance PLC,,,,,
PHARMAID,Pharma Aids Limited.,72738727.0,-57140417.0,-7996776.0,1686720.0,71052005.0
UNIONINS,Union Insurance Co. Ltd,,,,,
BENGALWTL,Bengal Windsor Thermoplastics PLC,101022235.0,-15829636.0,-96727290.0,85192600.0,15829636.0
AMCLPRAN,Agricultural Marketing Co. Ltd.,228632781.0,-21020000.0,-199614190.0,207612780.0,21020000.0
ACTIVEFINE,Active Fine Chemicals Ltd.,,,,,
EGEN,eGeneration PLC,36000512.0,-17175477.0,-44211459.0,18825040.0,17175476.0
BBS,Bangladesh Building Systems PLC,11526810.0,2248001.0,-2615585.0,11349810.0,177000.0
ISLAMICFIN,Islamic Finance & Investment PLC,-154420625.0,950449051.0,-835892545.0,-151208230.0,-3212394.0
RDFOOD,Rangpur Dairy and Food Products Limited,32803416.0,-153162878.0,119604774.0,-119833650.0,153050566.0
MONNOAGML,Monno Agro & General Machinery Ltd.,-2700100.0,-8854367.0,11621217.0,-11554470.0,8854367.0
RINGSHINE,Ring Shine Textiles Ltd.,,,,,
SALAMCRST,S. Alam Cold Rolled Steels Limited,,,,,
IBP,Indo-Bangla Pharmaceuticals Ltd.,-1276734.0,-560000.0,-8273061.999999999,-1836730.0,560000.0
FUWANGCER,Fu-Wang Ceramic Industry Ltd.,-499818888.0,-470369930.0,970596306.0,-1078153990.0,578335101.0
ASIAPACINS,Asia Pacific General Insurance PLC,154420246.0,-14480653.0,-40487354.0,113082640.0,41337609.0
AGNISYSL,Agni Systems PLC,109522163.0,-90682760.0,-12456496.0,27089400.0,88682760.0
DACCADYE,Dacca Dyeing and Manufacturing Company Limited,,,,,
ISLAMIINS,Islami Insurance Bangladesh Limited,104201907.0,32187485.000000004,-82330430.0,101183350.0,3018553.0
AAMRANET,aamra networks ltd,,,,,
DHAKAINS,Dhaka Insurance Limited,76106457.0,8861918.0,-41736940.0,73978470.0,2127991.0
NAVANACNG,Navana CNG Limited,-175762260.0,-317243265.0,586204076.0,-233815260.0,58052996.0
SSSTEEL,S.S. Steel Ltd,,,,,
SINOBANGLA,Sinobangla Industries Ltd.,-199191538.0,-5773469.0,218556533.0,-228077070.0,28885535.0
SAMORITA,Samorita Hospital Ltd.,62390097.0,-20626384.0,-28628216.0,41709710.0,20680384.0
NAHEEACP,Nahee Aluminum Composite Panel PLC,-3834054.00000004,-68369555.0,60597171.0,-72203610.0,68369555.0
SILCOPHL,Silco Pharmaceuticals Ltd.,,,,,
BDLAMPS,Bangladesh Lamps PLC,245384607.0,-23494536.0,-28461580.0,221890070.0,23494536.0
LIBRAINFU,Libra Infusions Ltd.,,,,,
FEDERALINS,Federal Insurance PLC,,,,,
BDTHAI,Bangladesh Thai Aluminium Ltd.,-183479795.0,-20304932.0,204492055.0,-204630500.0,21150700.0
NFML,National Feed Mill Ltd,,,,,
RANFOUNDRY,Rangpur Foundry Limited,29710231.0,0.0,-21149581.0,29710230.0,0.0
EMERALDOIL,Emerald Oil Industries Ltd.,,,,,
LRBDL,Lub-rref (Bangladesh) Ltd,-429208640.0,61217296.0,372502530.0,-367991340.0,-61217296.0
AIL,Alif Industries Ltd.,,,,,
GHCL,Global Heavy Chemicals Ltd.,-187739909.0,-3751620.0,189263281.0,-191491530.0,3751620.0
HAKKANIPUL,Hakkani Pulp & Paper Mills PLC,-44028220.0,-7313868.0,81888694.0,-51057630.0,7029406.0
TAKAFULINS,Takaful Islami Insurance PLC,,,,,
MAKSONSPIN,Maksons Spinning Mills PLC,,,,,
GEMINISEA,Gemini Sea Food PLC,,,,,
GENNEXT,Generation Next Fashions Ltd.,,,,,
BEACHHATCH,Beach Hatchery Ltd,,,,,
SILVAPHL,Silva Pharmaceuticals Ltd.,24269484.0,16339203.000000002,-32672086.0,20384530.0,3884955.0
KARNAPHULI,Karnaphuli Insurance PLC,88973457.0,-41335067.0,-44876113.0,69710680.0,19262778.0
APEXFOODS,Apex Foods Limited,-105812862.0,-36687989.0,142338081.0,-111311770.0,5498909.0
COPPERTECH,Coppertech Industries Ltd,40989953.0,-11167958.0,-38450972.0,31971990.0,9017958.0
PRIMEINSUR,Prime Islami Insurance PLC,-259736275.99999997,232929950.0,-42798484.0,-282208500.0,22472229.0
PROVATIINS,Provati Insurance PLC,-64259536.0,152845209.0,-157281700.0,-59200820.0,-4773015.0
ADVENT,Advent Pharma Ltd.,65307319.00000001,-59527010.0,-6007365.0,5780310.0,59527010.0
NORTHRNINS,Northern Islami Insurance PLC,14913619.0,9210991.0,-36875339.0,10163360.0,4750263.0
PURABIGEN,Purabi General Insurance Co. Ltd.,82782547.0,-43817552.0,-74174829.0,78119280.0,4663263.0
VFSTDL,VFS Thread Dyeing Ltd.,,,,,
NITOLINS,Nitol Insurance PLC,15226409.0,4482233.0,-18341637.0,-275060670.0,290287074.0
JANATAINS,Janata Insurance PLC,33161605.0,-1490830.0,-28590729.0,31670780.0,1490830.0
PHENIXINS,Phoenix Insurance PLC,19092496.0,-28975922.0,-39455920.0,11808390.0,7284110.0
KPPL,Khulna Printing & Packaging Ltd,,,,,
SONARBAINS,Sonar Bangla Insurance Ltd.,31188617.0,-16826928.0,-65384957.0,30123520.0,1065095.0
YPL,Yeakin Polymer Ltd.,,,,,
TOSRIFA,Tosrifa Industries Ltd,438443844.0,-96201486.0,-319298603.0,342242360.0,96201486.0
ALIF,Alif Manufacturing Company Ltd.,,,,,
GLOBALINS,Global Insurance PLC,1863786.0,-5832012.0,-44694965.0,1016770.0,847013.0
INTECH,Intech Ltd.,,,,,
APOLOISPAT,Appollo Ispat Complex Ltd.,,,,,
CONTININS,Continental Insurance PLC,-36516532.0,-26336453.0,-14776406.0,-55520240.0,19003709.0
MIRACLEIND,Miracle Industries Limited,-676298.999999986,0.0,23922452.0,-676300.0,0.0
FUWANGFOOD,Fu-Wang Foods Limited,,,,,
PRIMELIFE,Prime Life Insurance Company Limited,32317231.0,-21694552.0,7422331.0,25333940.0,6983291.0
RENWICKJA,Renwick Janeswar and Co. (BD) Limited,,,,,
KTL,Kattali Textile Ltd.,,,,,
PRIMEFIN,Prime Finance and Investment Ltd.,,,,,
APEXTANRY,Apex Tannery Limited.,-336393844.0,14450705.0,297657147.0,-336393840.0,0.0
CENTRALPHL,Central Pharmaceuticals Ltd.,,,,,
MEGHNACEM,Meghna Cement Mills PLC,-1331390338.0,-76664257.0,1403350769.0,-1408054600.0,76664257.0
MERCINS,Mercantile Islami Insurance PLC,98324454.0,-30298111.0,-49126624.0,,0.0
OAL,Olympic Accessories Ltd,,,,,
DESHBANDHU,Deshbandhu Polymer Limited,34363627.0,-131477635.99999999,98141660.0,,0.0
ARAMIT,Aramit Limited,,,,,
MIDASFIN,MIDAS Financing PLC,216519891.0,496392244.0,-221698308.0,216272580.0,247307.0
SAMATALETH,Samata Leather Complex (Pvt.) Ltd.,-999578.0000000009,0.0,0.0,-999580.0,0.0
BANGAS,Bangas Limited,,,,,
OIMEX,Oimex Electrode Ltd.,-413336910.0,-68758343.0,436005379.0,-446237860.0,32900951.999999996
UNIONCAP,Union Capital Limited,-204179239.0,936630151.0,-263676020.0,-615883200.0,411703959.0
DSHGARME,Desh Garments Limited.,,,,,
GBBPOWER,GBB POWER Ltd.,,,,,
DGIC,Desh General Insurance Company Ltd,-33390939.000000004,6224725.0,4726173.0,-33766210.0,375275.0
BAYLEASING,Bay Leasing and Investment Ltd.,,,,,
AGRANINS,Agrani Insurance PLC,21571656.0,22185356.0,-58643386.0,20873690.0,697964.0
AFCAGRO,AFC Agro Biotech Ltd.,,,,,
