Symbol,Name,Operating CF TTM,Investing CF TTM,Financing CF TTM,FCF TTM,CAPEX TTM
ZAHEENSPIN,Zaheen Spinning PLC,-20522724.0,19500000.0,728769.0,-21322720.0,800000.0
PHOENIXFIN,Phoenix Finance and Investments Ltd.,,,,,
IFILISLMF1,IFIL Islamic Mutual Fund - 1 Units,,,,,
NEWLINE,New Line Clothings Ltd.,,,,,
FIRSTFIN,First Finance Ltd.,,,,,
ARAMITCEM,Aramit Cement Limited,,,,,
PRIMEFIN,Prime Finance and Investment Ltd.,,,,,
SHURWID,Shurwid Industries Ltd,,,,,
GSPFINANCE,GSP Finance Company PLC,,,,,
NURANI,Nurani Dyeing & Sweater Ltd.,,,,,
NORTHERN,Northern Jute Manufacturing Co. Ltd.,,,,,
BIFC,Bangladesh Industrial Finance Company Ltd.,-91272510.0,38159251.0,48632313.0,,0.0
PLFSL,Peoples Leasing and Financial Services Ltd.,,,,,
TUNGHAI,Tung Hai Knitting & Dyeing Ltd,,,,,
ILFSL,International Leasing and Financial Services Ltd.,-19660071.0,-425098967.0,204545597.0,-24230950.0,4570880.0
FAREASTFIN,Fareast Finance & Investment Ltd.,-312357894.0,51068202.0,50283584.0,-312395350.0,37457.0
FASFIN,FAS Finance & Investment Limited,,,,,
PREMIERLEA,Premier Leasing & Finance Limited,2706783027.0,520156377.0,-3178701260.0,2704001780.0,2781252.0
MITHUNKNIT,Mithun Knitting & Dyeing (CEPZ) Ltd.,,,,,
LRGLOBMF1,LR Global Bangladesh Mutual Fund One Units,,,,,
ICBSONALI1,ICB AMCL Sonali Bank Ltd 1st Mutual Fund 2013- Units,,,,,
SAFKOSPINN,Safko Spinning Mills Limited,,,,,
VAMLRBBF,Vanguard AML Rupali Bank Balanced Fund Units,,,,,
BDTHAIFOOD,BD Thai Food & Beverage Ltd.,,,,,
ICBEPMF1S1,ICB Employees Provident Mutual Fund One Scheme One Units,,,,,
DBH1STMF,DBH First Mutual Fund Units,,,,,
SONARGAON,Sonargaon Textiles Limited.,,,,,
AIBL1STIMF,AIBL 1st ISLAMIC Mutual Fund 2010- Units,,,,,
ANLIMAYARN,Anlima Yarn Dyeing Ltd.,,,,,
GREENDELMF,Green Delta Mutual Fund 2010 Units,,,,,
ISNLTD,Information Services Network Ltd.,,,,,
SIPLC,Sena Insurance PLC,,,,,
CAPMBDBLMF,CAPM BDBL Mutual Fund 01 Units,,,,,
MAGURAPLEX,Magura Multiplex PLC,,,,,
1STPRIMFMF,Prime Finance First Mutual Fund 2009 Units,,,,,
ICICL,Islami Commercial Insurance PLC.,,,,,
IFIC1STMF,IFIC Bank 1st Mutual Fund Units,,,,,
ICBAMCL2ND,ICB AMCL Second Mutual Fund Units,,,,,
EBL1STMF,EBL First Mutual Fund Units,,,,,
EBLNRBMF,EBL NRB Mutual Fund,,,,,
BDWELDING,Bangladesh Welding Electrodes Ltd.,,,,,
GLDNJMF,ICB AMCL CMSF GOLDEN JUBILEE MUTUAL FUND,,,,,
EXIM1STMF,EXIM Bank 1st Mutual Fund 2013- Units,,,,,
SEMLIBBLSF,SEML IBBL Shariah Fund Units,,,,,
MEGHNAPET,Meghna Pet Industries Ltd.,,,,,
PRIME1ICBA,Prime Bank 1st ICB AMCL Mutual Fund Units,,,,,
ICBAGRANI1,ICB AMCL First Agrani Bank Mutual Fund Units,,,,,
ICB3RDNRB,ICB AMCL Third NRB Mutual Fund 2010 Units,,,,,
GRAMEENS2,Grameen Mutual Fund One - Grameen Two Units,,,,,
SEMLFBSLGF,SEML FBLSL Growth Fund Units,,,,,
HAMI,Hami Industries PLC,,,,,
NCCBLMF1,NCCBL Mutual Fund-1 2012- Dividend Units,,,,,
ABB1STMF,AB Bank 1st Mutual Fund 2011 Units,,,,,
SHYAMPSUG,Shyampur Sugar Mills Ltd.,,,,,
MEGHNAINS,Meghna Insurance PLC,,,,,
BDAUTOCA,Bangladesh Autocars Limited,,,,,
MEGCONMILK,Meghna Condensed Milk Industries Ltd.,,,,,
TILIL,Trust Islami Life Insurance Ltd.,,,,,
POPULAR1MF,Popular Life First Mutual Fund Units 2010-,,,,,
JUTESPINN,Jute Spinners Limited,,,,,
FBFIF,First Bangladesh Fixed Income Fund Units,,,,,
RELIANCE1,Reliance Insurance Mutual Fund Reliance One Units,,,,,
DELTASPINN,Delta Spinners Limited,,,,,
1JANATAMF,First Janata Bank Mutual Fund Units,,,,,
DULAMIACOT,Dulamia Cotton Spinning Mills Limited,,,,,
PF1STMF,Phoenix Finance 1st Mutual Fund Units,,,,,
AZIZPIPES,Aziz Pipes Limited.,,,,,
ASIATICLAB,Asiatic Laboratories Ltd,,,,,
MBL1STMF,MBL 1st Mutual Fund 2010- Units,,,,,
CAPITECGBF,CAPITEC GRAMEEN BDT10 (MUTUAL FUND) Units,,,,,
CAPMIBBLMF,CAPM IBBL Islamic Mutual Fund Units,,,,,
TRUSTB1MF,Trust Bank 1st Mutual Fund Units,,,,,
