Symbol,Name,Operating CF TTM,Investing CF TTM,Financing CF TTM,FCF TTM,CAPEX TTM
ISLAMIINS,Islami Insurance Bangladesh Limited,104201907.0,32187485.000000004,-82330430.0,101183350.0,3018553.0
NAVANACNG,Navana CNG Limited,-532508887.99999994,-195651677.0,752222525.0,-781128180.0,248619288.0
RANFOUNDRY,Rangpur Foundry Limited,-38176774.0,0.0,-12481321.0,-38176770.0,0.0
DAFODILCOM,Daffodil Computers PLC.,52964361.0,-18426421.0,-36472198.0,51393290.0,1571074.0
AAMRANET,aamra networks ltd,64119090.999999896,-480717543.0,418101345.0,-551598450.0,615717543.0
SAIFPOWER,SAIF Powertec Ltd.,,,,,
GEMINISEA,Gemini Sea Food PLC,20311641.0,-95000.0,-40006465.0,20216640.0,95000.0
RUPALIINS,Rupali Insurance Company Ltd.,14406723.0,-76481806.0,-77935042.0,-23604720.0,38011445.0
AOL,Associated Oxygen Ltd,,,,,
PHARMAID,Pharma Aids Limited.,-2340891.9999999898,-16323471.999999998,11513084.0,-19323700.0,16982810.0
PEOPLESINS,Peoples Insurance Company Limited,212021405.0,-115659418.0,-48510000.0,131361989.99999999,80659418.0
SAMORITA,Samorita Hospital Ltd.,62390097.0,-20626384.0,-28628216.0,41709710.0,20680384.0
RAHIMTEXT,Rahim Textile Mills Ltd.,394478688.0,-418578306.0,38140512.0,-87601220.0,482079906.0
EASTLAND,Eastland Insurance PLC,79192053.0,8433625.0,-120565617.0,,0.0
STANDARINS,Standard Insurance Ltd.,42675510.0,-50157649.0,-43461269.0,42517180.0,158333.0
TAKAFULINS,Takaful Islami Insurance PLC,,,,,
GHCL,Global Heavy Chemicals Ltd.,-10745808.0,-3081057.0,21735726.0,-13826860.0,3081057.0
QUEENSOUTH,Queen South Textile Mills Ltd.,,,,,
BDCOM,BDCOM Online Ltd.,85480052.0,-92330556.0,24352665.0,-4860750.0,90340806.0
LRBDL,Lub-rref (Bangladesh) Ltd,278341158.0,-1646828311.0,999963277.0,-1368487150.0,1646828312.0
LIBRAINFU,Libra Infusions Ltd.,,,,,
AGNISYSL,Agni Systems PLC,102178227.0,-79564042.0,-31574339.0,28031000.0,80397222.0
FUWANGCER,Fu-Wang Ceramic Industry Ltd.,-236946943.0,-903893730.0,1114636684.0,-1963451200.0,1726504252.0
UNIONINS,Union Insurance Co. Ltd,,,,,
UTTARAFIN,Uttara Finance and Investments Limited,,,,,
REPUBLIC,Republic Insurance Co. Limited,34211967.0,-39999308.0,-56835848.0,26525260.0,7686704.0
SALAMCRST,S. Alam Cold Rolled Steels Limited,,,,,
SAIHAMTEX,Saiham Textile Mills Ltd.,756080798.0,-26279394.0,-713258838.0,725838010.0,30242786.0
EGEN,eGeneration PLC,,,,,
FAREASTLIF,Fareast Islami Life Insurance Company Limited,,,,,
DHAKAINS,Dhaka Insurance Limited,76106457.0,8861918.0,-41736940.0,73978470.0,2127991.0
BARKAPOWER,Baraka Power Ltd.,1371678307.0,27740011.0,-1336073474.0,,0.0
MONNOAGML,Monno Agro & General Machinery Ltd.,3939397.0,-10832727.0,8365740.000000001,-6893330.0,10832727.0
FEDERALINS,Federal Insurance PLC,,,,,
MHSML,Mozaffar Hossain Spinning Mills Ltd.,-136032494.0,-61709955.0,128621321.99999999,-196759010.0,60726517.0
RDFOOD,Rangpur Dairy and Food Products Limited,78950145.0,-167930774.0,106908703.0,-88103410.0,168877421.0
ASIAPACINS,Asia Pacific General Insurance PLC,154420246.0,-14480653.0,-40487354.0,113082640.0,41337609.0
ACTIVEFINE,Active Fine Chemicals Ltd.,,,,,
NFML,National Feed Mill Ltd,,,,,
SSSTEEL,S.S. Steel Ltd,-7347861298.0,2307253221.0,4775919943.0,-5759745560.0,-1588115733.0
SILCOPHL,Silco Pharmaceuticals Ltd.,,,,,
IBP,Indo-Bangla Pharmaceuticals Ltd.,10043693.0,0.0,-15296021.0,10043690.0,0.0
BDLAMPS,Bangladesh Lamps PLC,-291646312.0,-77987364.0,-17442498.0,-372885140.0,81238830.0
ASIAINS,Asia Insurance PLC,168662505.0,35070524.0,-239849205.0,167897540.0,764961.0
SINOBANGLA,Sinobangla Industries Ltd.,24824145.0,-26336712.0,-151821121.0,14778130.0,10046019.0
APEXFOODS,Apex Foods Limited,-129730862.0,-43122989.0,140576081.0,-142252770.0,12521909.0
APEXSPINN,Apex Spinning and Knitting Mills Ltd.,148058303.0,-92846797.0,-61222925.0,60011880.0,88046420.0
KARNAPHULI,Karnaphuli Insurance PLC,88973457.0,-41335067.0,-44876113.0,69710680.0,19262778.0
BDTHAI,Bangladesh Thai Aluminium Ltd.,-171191717.0,-11536149.0,176306471.0,-182727870.0,11536149.0
BBS,Bangladesh Building Systems PLC,167006431.0,60101175.0,-225741918.0,166566430.0,440000.0
ADVENT,Advent Pharma Ltd.,87486229.0,-71885842.0,-16314532.0,12900390.0,74585842.0
PRIMEINSUR,Prime Insurance Company Limited,-259736275.99999997,232929950.0,-42798484.0,-282208500.0,22472229.0
SILVAPHL,Silva Pharmaceuticals Ltd.,13558063.0,17702107.0,-31179736.0,6489340.0,7068725.0
NORTHRNINS,Northern Islami Insurance PLC,14913619.0,9210991.0,-36875339.0,10163360.0,4750263.0
COPPERTECH,Coppertech Industries Ltd,-1004726.9999999999,-19746963.0,33578686.0,-13397470.0,12392742.0
HAKKANIPUL,Hakkani Pulp & Paper Mills PLC,7381198.00000001,-29576688.0,47490654.0,-24803500.0,32184700.0
ARAMIT,Aramit Limited,,,,,
TOSRIFA,Tosrifa Industries Ltd,424847527.0,-75114861.0,-218596085.0,349732670.0,75114861.0
JANATAINS,Janata Insurance PLC,33161605.0,-1490830.0,-28590729.0,31670780.0,1490830.0
RINGSHINE,Ring Shine Textiles Ltd.,-859309443.0,-28777394.0,1422778502.0,-886463380.0,27153941.0
FUWANGFOOD,Fu-Wang Foods Limited,,,,,
GENNEXT,Generation Next Fashions Ltd.,,,,,
KTL,Kattali Textile Ltd.,,,,,
EMERALDOIL,Emerald Oil Industries Ltd.,,,,,
PURABIGEN,Purabi General Insurance Co. Ltd.,,,,,
VFSTDL,VFS Thread Dyeing Ltd.,,,,,
MERCINS,Mercantile Islami Insurance PLC,98324454.0,-30298111.0,-49126624.0,,0.0
NITOLINS,Nitol Insurance Co. Ltd.,15226409.0,4482233.0,-18341637.0,-275060670.0,290287074.0
MIRACLEIND,Miracle Industries Limited,,,,,
PHENIXINS,Phoenix Insurance Co. Ltd.,19092496.0,-28975922.0,-39455920.0,11808390.0,7284110.0
NAHEEACP,Nahee Aluminum Composite Panel PLC,554394.0000000091,-18600555.0,-26846230.0,-18046160.0,18600555.0
YPL,Yeakin Polymer Ltd.,,,,,
PROVATIINS,Provatee Insurance Company Limited,-64259536.0,152845209.0,-157281700.0,-59200820.0,-4773015.0
RENWICKJA,Renwick Janeswar and Co. (BD) Limited,,,,,
MEGHNACEM,Meghna Cement Mills PLC,-1207170417.0,-75028257.0,1173241211.0,-1282198670.0,75028257.0
OIMEX,Oimex Electrode Ltd.,,,,,
GLOBALINS,Global Insurance PLC,1863786.0,-5832012.0,-44694965.0,1016770.0,847013.0
CENTRALPHL,Central Pharmaceuticals Ltd.,,,,,
MAKSONSPIN,Maksons Spinning Mills PLC,,,,,
CONTININS,Continental Insurance PLC,-36516532.0,-26336453.0,-14776406.0,-55520240.0,19003709.0
SONARBAINS,Sonar Bangla Insurance Ltd.,31188617.0,-16826928.0,-65384957.0,30123520.0,1065095.0
PRIMELIFE,Prime Life Insurance Company Limited,32317231.0,-21694552.0,7422331.0,25333940.0,6983291.0
ALIF,Alif Manufacturing Company Ltd.,395453024.0,-5832583.0,-1131340681.0,387628810.0,7824211.0
DESHBANDHU,Deshbandhu Polymer Limited,,,,,
APEXTANRY,Apex Tannery Limited.,-178586153.0,-119033654.0,280245855.0,-317286800.0,138700650.0
ISLAMICFIN,Islamic Finance & Investment PLC,-45743186.0,523855889.00000006,-752994045.0,-42666140.0,-3077044.0
