Symbol,Name,Gross Margin TTM,Operating Margin TTM,Pretax Margin TTM,Net Margin TTM,FCF Margin TTM,ROA TTM,ROE TTM,ROIC TTM,RAD Ratio TTM,SGAA Ratio TTM
ARGONDENIM,Argon Denims Ltd.,8.56909116704394,3.98807573576659,4.55620847214319,3.39611658648585,0.9240134983439486,2.62823940023153,5.46254366318634,5.2694380734709,,4.581015431277327
ASIAINS,Asia Insurance PLC,,27.9638624277498,28.6916266475614,18.4944492524126,32.602462092844455,4.12603075273546,8.1759462923649,8.09993614484366,,
ASIAPACINS,Asia Pacific General Insurance PLC,,20.4687033384844,20.4687033384844,15.1190683945136,26.585962521490654,,,,,
ASIATICLAB,Asiatic Laboratories Ltd,,,,,,,,,,
ATLASBANG,Atlas Bangladesh Limited,,,,,,,,,,
AZIZPIPES,Aziz Pipes Limited.,,,,,,,,,,
BANGAS,Bangas Limited,,,,,,,,,,
BANKASIA,Bank Asia PLC,,24.272820594117782,11.8272046216573,15.229650056251156,27.81369691712862,,,,,
BARKAPOWER,Baraka Power Ltd.,-9.13751785852624,-17.9142732016992,-24.3741035929065,18.3888073216843,-6.884712610887403,2.84390471938745,3.8484467985348,3.75867328556193,,8.776755343172987
BATASHOE,Bata Shoe Co. (Bangladesh) Ltd.,40.7401350589159,6.82287830327734,4.30554444644236,1.92619959575966,13.605895364633936,2.30195964472909,5.58933071523771,3.72616340527546,,33.91725675563852
BATBC,British American Tobacco Bangladesh Co Ltd,40.0079340123167,24.1861576197488,15.1450936010192,6.01119053971863,-8.069240418497598,3.95267610736125,8.75609535324325,8.20917929060385,,15.82177639256794
BAYLEASING,Bay Leasing and Investment Ltd.,,,,,,,,,,
BBS,Bangladesh Building Systems PLC,22.3738246958719,10.1059655434175,-21.4198503870466,-21.981965502138,2.542404528586147,-2.98054485306515,-5.55169628520308,-3.92158547824992,,12.267859152454363
BBSCABLES,BBS Cables PLC,13.999672719466,-25.214141978363,-73.3436082708989,-64.9741529056548,-26.607701799271172,-11.0941574284493,-18.1647895656066,-16.7877022501457,,38.03626949246491
BDAUTOCA,Bangladesh Autocars Limited,,,,,,,,,,
BDCOM,BDCOM Online Ltd.,46.3874313624147,6.12202571267716,10.7626404536653,5.55803158988326,10.702603478633046,3.38925177488833,5.10159177334891,4.8267295047566,,40.265405649737495
BDFINANCE,Bangladesh Finance PLC,,,,,,,,,,
BDLAMPS,Bangladesh Lamps PLC,21.5090441239096,7.27626026274797,0.348317306097106,-0.824230580216961,2.715720382459763,-0.694451078609722,-3.50789006295281,-3.06964218025223,,14.23278386116165
BDTHAI,Bangladesh Thai Aluminium Ltd.,-161.702093088708,-217.792607517197,-547.931589687047,-564.103028236208,-336.89529891167956,-5.69748576389856,-10.3191291134145,-8.19613147175037,,56.09051442848907
BDTHAIFOOD,BD Thai Food & Beverage Ltd.,,,,,,,,,,
BDWELDING,Bangladesh Welding Electrodes Ltd.,,,,,,,,,,
BEACHHATCH,Beach Hatchery Ltd,,,,,,,,,,
BEACONPHAR,Beacon Pharmaceuticals PLC,,,,,,,,,,
BENGALWTL,Bengal Windsor Thermoplastics PLC,18.3052632850805,8.61282784682419,6.26522874178133,5.18308568469011,8.98149927241013,1.96828857185123,2.14947863831109,2.14885108185068,,9.6924354382563
BERGERPBL,Berger Paints Bangladesh Ltd.,30.4387893645991,14.1000810939793,15.0431160237342,11.4838652515059,5.826166305589606,13.1645856996417,19.9420810152808,18.8976631881266,,16.33870827061983
BESTHLDNG,Best Holdings PLC,,,,,,,,,,
BEXIMCO,Bangladesh Export Import Company Ltd.,,,,,,,,,,
BGIC,Bangladesh General Insurance Company PLC,,21.5327526019682,21.5327526019682,14.2753223975876,12.385040590035924,4.66083906173494,8.33499817297863,8.33499817297863,,
BIFC,Bangladesh Industrial Finance Company Ltd.,-661.542272405536,-674.763973209173,-673.345426550243,-674.319273745238,,-9.25258551965624,,,,
BNICL,Bangladesh National Insurance Company Ltd,,29.8852373816035,29.8838155778056,22.573118040292,25.624038546413736,8.17615997652493,17.2053040627677,17.2053040627677,,
BPML,Bashundhara Paper Mill Ltd.,-42.7331969918139,-57.3102163303059,-180.255456642601,-145.946506524207,-101.53795446006977,-13.7139812792883,-61.0702491908635,-19.1629602475746,,14.577019338492025
BPPL,Baraka Patenga Power Ltd.,30.738856727678,28.7919311668545,10.1594583967967,5.15114974378812,-18.190498232853987,2.27997211403295,12.1586803148374,5.63722897204488,,1.9469255608234985
BRACBANK,BRAC Bank PLC,,41.142364140526695,23.7053474921887,21.988631524846493,-106.66961778114651,1.555681927369,20.4279811272417,8.54252951464189,,
BSC,Bangladesh Shipping Corporation,53.0359296893989,42.39907348765,62.6037439246198,50.2923712407476,,8.16751996566357,18.9452348170896,9.87589742490949,,10.332689499962685
BSCPLC,Bangladesh Submarine Cables PLC,77.2237926543091,59.5799252908841,72.218965076271,59.5598357243383,70.70265767188353,11.7334733016784,17.3409387648051,13.8635047449662,,17.643867363425013
BSRMLTD,Bangladesh Steel Re-Rolling Mills Ltd.,8.94494587076979,6.98063693357204,5.80850850521761,6.02186558009278,9.29909029535439,7.05815591839525,12.9072303172238,12.4945952772448,,1.9643089371977476
BSRMSTEEL,BSRM Steels Limited,9.51175284665933,7.68673194110046,5.94542717696358,4.64947090689789,6.0919544924149704,6.93017021519282,17.6227575118028,10.7593943025286,,1.8250209055588744
BXPHARMA,Beximco Pharmaceuticals Plc,,,,,,,,,,
CAPITECGBF,CAPITEC GRAMEEN BDT10 (MUTUAL FUND) Units,,,,,,,,,,
CAPMBDBLMF,CAPM BDBL Mutual Fund 01 Units,,,,,,,,,,
CAPMIBBLMF,CAPM IBBL Islamic Mutual Fund Units,,,,,,,,,,
CENTRALINS,Central Insurance PLC,,25.857469743332,25.8574695450311,18.8167277745582,9.455860607358394,2.49025798601816,3.56425256371944,3.49789833858501,,
CENTRALPHL,Central Pharmaceuticals Ltd.,,,,,,,,,,
CITYBANK,City Bank PLC,,40.08221337555531,20.7493635497,27.9748598597244,13.991263599549761,1.79633416618913,25.9194875092383,11.5954103154873,,
CITYGENINS,City Insurance PLC,,48.3907222713977,48.2680612013533,30.1154606076445,38.098565154101976,10.1262908604814,15.5664150885205,15.5664150885205,,
CLICL,Chartered Life Insurance PLC,,216.973583511884,216.017951406503,215.27970633723,12.303030720088135,176.906996512997,556.772532266667,520.009301552433,,
CNATEX,C & A Textiles Ltd,,,,,,,,,,
CONFIDCEM,Confidence Cement PLC,15.2654245672938,6.74085639453463,-5.18260755708291,20.7963444421937,6.075259712896474,5.85344452826272,11.6913163486064,11.2477105554281,,4.224471101547605
CONTININS,Continental Insurance PLC,,20.9293927537033,20.9293927537033,17.006674905534,-16.18989474703902,3.71338066924236,6.02051428182929,6.02051428182929,,
COPPERTECH,Coppertech Industries Ltd,12.049894935342,9.21255067438271,3.0236633377426,2.41159011045312,2.122884381619896,2.35717090173655,4.85589189829189,4.03791574013142,,2.8373442609593265
CROWNCEMNT,Crown Cement PLC,10.0572374622657,5.82058822686365,2.77060198614787,1.15722905568215,3.0497895922203404,1.41444287637388,4.41492816802039,2.84212834572737,,4.294362351321052
CRYSTALINS,Crystal Insurance Company Ltd,,25.6403803578814,25.5397195496728,19.3594817319211,19.377789312198416,6.97753107456356,13.3049496472492,13.0942818104625,,
CVOPRL,CVO Petrochemical Refinery PLC,22.7576398214658,19.4403373543019,18.5542896845105,14.995722444195,21.604039182068853,16.9549634996892,29.1244193069344,28.9236846434788,,3.3173024671639637
DACCADYE,Dacca Dyeing and Manufacturing Company Limited,,,,,,,,,,
DAFODILCOM,Daffodil Computers PLC.,35.1691294323017,13.1558300604893,1.93526963465316,0.883689802933812,13.419291539844188,0.310655614704648,0.717091997485257,0.717091997485257,,21.73329038660273
DBH,DBH Finance PLC,27.488454024449,17.9645038145487,18.4728033841041,10.8757174814353,18.405265874895694,,,,,
DBH1STMF,DBH First Mutual Fund Units,,,,,,,,,,
DELTALIFE,Delta Life Insurance Company Ltd.,,14.8803172467719,14.8803172467719,13.3202724273342,-16.383613732347463,3.844464291352,58.5100449570359,58.2763845943476,,
DELTASPINN,Delta Spinners Limited,,,,,,,,,,
DESCO,Dhaka Electric Supply Co. Ltd.,19.7568398345798,14.9947123537185,1.77633537908624,-3.40741311459311,53.97449128868583,-0.321115181816662,-1.85699248146282,-0.641605255619768,,4.642704322465166
DESHBANDHU,Deshbandhu Polymer Limited,-97.6378900106218,-108.48832380298,-286.880223397126,-285.427439441184,,-12.43661179824,-34.597462598166,-16.8878134895776,,10.850433792358025
DGIC,Desh General Insurance Company Ltd,,14.1332309200821,-19.1853097708058,-34.0436099755782,-49.84778995382694,-2.39398542367678,-4.69533590142093,-4.07809222526605,,
DHAKABANK,Dhaka Bank PLC,,30.450568774549392,12.869899838462,13.0332996255315,-3.0355272169415937,0.566288549586429,10.3308551196929,3.23149097120629,,
DHAKAINS,Dhaka Insurance Limited,,48.9998578897494,48.9998578897494,31.8140857510249,29.147187084025667,3.05371503901913,5.59809499757733,5.58711224959096,,
DOMINAGE,Dominage Steel Building Systems Ltd,13.0970218331834,-6.15794394883126,-16.069352335818,-23.1799617625628,14.843039781445611,-1.19273520230376,-1.32400314311196,-1.31984657128503,,19.254965782014672
DOREENPWR,Doreen Power Generations & Systems Ltd.,21.7467728679522,20.1125594619456,5.73172484666515,5.7416367277999,-0.08341342053402294,3.08167756060567,7.94191240517604,5.30554742879853,,1.6333737296134545
DSHGARME,Desh Garments Limited.,,,,,,,,,,
DSSL,Dragon Sweater & Spinning Ltd.,,,,,,,,,,
DULAMIACOT,Dulamia Cotton Spinning Mills Limited,,,,,,,,,,
DUTCHBANGL,Dutch-Bangla Bank PLC,,8.156167083601506,5.91930972741296,9.261535734946486,59.6242897429178,,,,,
EASTERNINS,Eastern Insurance PLC,,,,,,,,,,
EASTLAND,Eastland Insurance PLC,,22.7177022950157,22.7177022950157,20.0863403777531,,,,,,
EASTRNLUB,Eastern Lubricants Blenders PLC,8.58446490884204,6.09206408369696,12.071409751364,9.43351605626924,-19.303510722387525,9.42100790934926,22.0981450648971,22.0981450648971,,2.341766864384451
EBL,Eastern Bank PLC,,43.41157037002324,19.7808982107203,26.46594877849963,22.707873544005537,,,,,
EBL1STMF,EBL First Mutual Fund Units,,,,,,,,,,
EBLNRBMF,EBL NRB Mutual Fund,,,,,,,,,,
ECABLES,Eastern Cables Ltd.,11.294148552471,-10.2461529769032,-32.7215796169824,-36.9614575367878,21.07901288003424,-1.07767233689451,-1.25950048005733,-1.24872521284642,,21.54030152937426
EGEN,eGeneration PLC,37.9975607968013,18.1911684158168,14.0555120714895,13.7436546961457,3.5194052560910705,2.63959060378942,3.12319185695508,3.11662264981347,,11.559382413398495
EHL,Eastern Housing Ltd.,35.1321180398085,21.4173804084928,36.5224400854163,26.2040508944466,1.1141510492483062,3.39365501994222,9.90308867826069,9.87723260123147,,13.714737631315701
EIL,Express Insurance Ltd.,,25.6108785907842,26.4640065386858,18.9915741676622,27.81804498675075,,,,,
EMERALDOIL,Emerald Oil Industries Ltd.,,,,,,,,,,
ENVOYTEX,Envoy Textiles Ltd.,18.8231789492083,16.1836779278204,9.09995197641191,7.84150938595308,12.399932669497353,5.78251684480867,14.1038506778778,9.81277343980746,,2.6306202821574667
EPGL,Energypac Power Generation PLC,21.8612809384981,1.90996457899872,-89.9512903399321,-92.4208458879075,,-9.83478743114488,-38.5941618488108,-12.55148529764,,19.7281502757123
ESQUIRENIT,Esquire Knit Composite PLC,12.448819832785,5.46526000697315,-0.185977558989095,-1.17166873771535,-22.606850464933437,-0.775394708978246,-1.56278796059614,-1.18192004933367,,6.983559825811812
ETL,Evince Textiles Ltd.,14.7599561291836,11.2365285867477,3.1381302740959,3.61006196223948,9.173627299692882,2.03037990190284,5.01948325719909,3.90258417073234,,3.5234275424359653
EXIM1STMF,EXIM Bank 1st Mutual Fund 2013- Units,,,,,,,,,,
FAMILYTEX,Familytex (BD) Ltd.,,,,,,,,,,
FARCHEM,FAR Chemicals Industries Ltd,-9.23620101767344,-10.7862818895162,-18.5754836223101,-19.9402833668086,-39.38639214776103,-6.72338934169686,-11.5011377745402,-10.8519338647357,,1.5500808718428147
FAREASTFIN,Fareast Finance & Investment Ltd.,-87.9744984463231,-198.687623192013,-433.663428327856,-443.639295575002,-153.08309607917926,-8.4881965347643,,,,
FAREASTLIF,Fareast Islami Life Insurance Company Limited,,,,,,,,,,
FASFIN,FAS Finance & Investment Limited,-637.474006610109,-1183.23749645831,-1405.14576956083,-1416.2633977565,,-15.630544798099,,-152.371433163164,,
FBFIF,First Bangladesh Fixed Income Fund Units,,,,,,,,,,
FEDERALINS,Federal Insurance PLC,,,,,,,,,,
FEKDIL,Far East Knitting & Dyeing Industries PLC.,5.69317682468332,0.0822638657850722,-0.487329669759174,-1.69278774534755,-8.803587654297997,-2.34626369206661,-3.63027784063303,-3.33193089228119,,5.610912958898264
FINEFOODS,Fine Foods Limited,,,,,,,,,,
FIRSTFIN,First Finance Ltd.,,,,,,,,,,
FORTUNE,Fortune Shoes Ltd.,15.9222876411064,10.4336493854446,-1.15661215618247,-2.54261808213829,-15.12023798592459,-1.7125106765723,-2.3608008188612,-2.24861625468027,,5.488638255661776
FUWANGCER,Fu-Wang Ceramic Industry Ltd.,28.1598339716851,19.8915957274695,6.21499766072724,-0.526248312385451,-125.60838671821813,-0.0546948112896903,-0.301628953642135,-0.0968149280255617,,5.41096030721699
FUWANGFOOD,Fu-Wang Foods Limited,,,,,,,,,,
GBBPOWER,GBB POWER Ltd.,,,,,,,,,,
GEMINISEA,Gemini Sea Food PLC,,,,,,,,,,
GENEXIL,Genex Infosys PLC,44.7430657285502,37.1275307178242,15.1301510173154,14.8543468686297,-4.880879370981674,3.92380884597206,9.59864397822691,7.17204762073632,,7.615535010725974
GENNEXT,Generation Next Fashions Ltd.,,,,,,,,,,
GHAIL,Golden Harvest Agro Industries Ltd.,44.5819874489682,25.7235559204731,4.01664930590236,-4.99526988389454,0.8159061971273236,-0.884661433618719,-1.80970849116598,-1.15633766066589,,18.85843152849506
GHCL,Global Heavy Chemicals Ltd.,-110.826931855625,-164.233534312413,-335.741780197225,-334.029990788535,-367.1800829019855,-3.87920618270926,-5.44233867258482,-5.41317838108088,,53.40660245678789
GLDNJMF,ICB AMCL CMSF GOLDEN JUBILEE MUTUAL FUND,,,,,,,,,,
GLOBALINS,Global Insurance PLC,,,,,,,,,,
GOLDENSON,Golden Son Limited,-122.75238590271,-164.501362837887,-272.749215120972,-281.050527200339,-357.0632791792945,-5.30373984719004,-15.7318146704377,-8.1029352279627,,41.748976935177
GP,Grameenphone Ltd.,48.1217576515751,35.8939470779948,31.5097659141974,18.9813033090733,27.563565907293004,14.6914819862565,44.6539539924882,26.0314761186151,,12.227810573580372
GPHISPAT,GPH Ispat Limited,14.9583852262793,12.077929651179,0.892587445320103,-1.01181085472632,-21.675694783517564,-0.525148982420481,-2.03481746488622,-0.978907747043401,,2.880455575100303
GQBALLPEN,G.Q. Ball Pen Industries Limited,,,,-0.792505103915247,,,,,,
GRAMEENS2,Grameen Mutual Fund One - Grameen Two Units,,,,,,,,,,
GREENDELMF,Green Delta Mutual Fund 2010 Units,,,,,,,,,,
GREENDELT,Green Delta Insurance PLC,,44.3466632572767,29.9272762019124,18.2369172672609,,3.53464127541468,7.72045524160178,7.71202201758123,,
GSPFINANCE,GSP Finance Company PLC,,,,,,,,,,
HAKKANIPUL,Hakkani Pulp & Paper Mills PLC,17.3032006287263,10.7099583031977,3.0932017629864,0.195736931267212,-2.222643170719962,0.125019424293696,0.434041920488244,0.188054167586511,,6.593242325528616
HAMI,Hami Industries PLC,,,,,,,,,,
HEIDELBCEM,Heidelberg Materials Bangladesh PLC,8.70700875554474,0.245287590236519,0.663763128874516,-0.327962713050071,7.340539589356385,-0.441025053702603,-1.07570893047389,-1.015422337614,,8.461721165308203
HFL,Hamid Fabrics PLC,,,,,,,,,,
HRTEX,H.R. Textile Mills Ltd.,,,,,,,,,,
HWAWELLTEX,Hwa Well Textiles (BD)PLC,13.1292008602258,8.27942653474274,14.9073202130888,12.7717507073535,-3.9049850322148116,7.35417425837074,9.04093529780568,9.04093529780568,,4.849774325483026
IBNSINA,BN SINA Pharmaceutical Industry PLC,39.7027546219002,8.33196408794062,7.82287306147228,6.08327487206938,-7.456147312938366,10.3984721464281,20.9736831229873,17.1785195740924,0.021538392698222913,31.349252141261356
IBP,Indo-Bangla Pharmaceuticals Ltd.,24.8039713921738,-1.59354448853949,-1.80620623790257,-5.94394159904966,-0.25829464279942604,-0.817113386211598,-0.95291343022321,-0.95291343022321,,20.732861121121342
ICB,Investment Corporation of Bangladesh,-65.7791190321164,-200.045955052178,-199.998785106899,-225.670008671351,,-6.7663928559469,-39.8885740453766,-15.5547703130819,,
ICB3RDNRB,ICB AMCL Third NRB Mutual Fund 2010 Units,,,,,,,,,,
ICBAGRANI1,ICB AMCL First Agrani Bank Mutual Fund Units,,,,,,,,,,
ICBAMCL2ND,ICB AMCL Second Mutual Fund Units,,,,,,,,,,
ICBEPMF1S1,ICB Employees Provident Mutual Fund One Scheme One Units,,,,,,,,,,
ICBIBANK,ICB Islamic Bank Limited,,385.4007861494303,-275.954805135027,386.23875011460774,-53.637575917480675,-10.0534468442597,,,,
ICBSONALI1,ICB AMCL Sonali Bank Ltd 1st Mutual Fund 2013- Units,,,,,,,,,,
ICICL,Islami Commercial Insurance PLC.,,,,,,,,,,
IDLC,IDLC Finance PLC.,46.5545605668751,29.6196442212696,20.7953844147994,11.5402283677355,22.231749227512562,1.49989509068442,11.8488961169489,5.80344452516752,,
IFADAUTOS,IFAD Autos PLC,11.5665255819673,4.06695245332496,0.418956399174055,-0.818362615385985,7.492059231859516,-0.20709571694333,-0.894321775731034,-0.303248297671546,,6.79519421672027
IFIC,IFIC Bank PLC,,178.10961855942247,-91.6435834003114,191.76370077410743,-81.13561511426137,-4.9476370441391,-188.727153590694,-99.1668453709035,,
IFIC1STMF,IFIC Bank 1st Mutual Fund Units,,,,,,,,,,
IFILISLMF1,IFIL Islamic Mutual Fund - 1 Units,,,,,,,,,,
ILFSL,International Leasing and Financial Services Ltd.,,,,,,-19.5132116490089,,,,
INDEXAGRO,Index Agro Industries Ltd,20.0123394776029,16.3894547761632,8.03044873999371,5.92791762434031,9.751807757461671,3.37515605519774,6.01252752414502,5.65118768992693,,3.6228847014397285
INTECH,Intech Ltd.,,,,,,,,,,
INTRACO,Intraco Refueling Station PLC,17.6301477349813,6.48223989610581,0.93592368898483,-0.546771767097042,-22.9180559222973,-0.226749039042794,-0.501599528496829,-0.387091020888435,,5.545179137049709
IPDC,IPDC Finance PLC,31.3563091409597,10.8004661293207,10.2558910583188,4.30807180291854,29.51298123229909,,,,,
ISLAMIBANK,Islami Bank Bangladesh PLC,,11.353834184094675,2.55132807389604,3.3543680117949997,152.2046506447125,0.0594455541143581,1.90560661143779,0.674445110755853,,
ISLAMICFIN,Islamic Finance & Investment PLC,-12.7742751624538,-108.145538253727,-108.82064311405,-113.533172776002,-20.18610808273671,-7.179821852414,-468.039393767852,-184.841519630225,,
ISLAMIINS,Islami Insurance Bangladesh Limited,,30.4595802292308,30.4595802292308,24.2004098125124,17.39291404753733,7.87099893502778,15.6539587628498,15.6539587628498,,
ISNLTD,Information Services Network Ltd.,,,,,,,,,,
ITC,IT Consultants PLC,47.8715645261578,31.2679154959132,29.3637022055257,28.0972608431099,-10.609537414982896,9.18141164851671,15.2926260978344,11.4419281999009,,16.603649030244593
JAMUNABANK,Jamuna Bank PLC,,37.145592714403826,19.8232218985533,28.324523879477535,,1.32048394483069,21.7483249397485,10.7647980086079,,
JAMUNAOIL,Jamuna Oil Company Limited,,10.1319609623871,411.875332483984,328.444917254005,-669.5301411602668,4.90903850128096,18.1102795844976,18.1102795844976,,81.28762181691556
JANATAINS,Janata Insurance PLC,,18.4192451346253,18.4192451346253,11.8891645292601,7.383572600422017,3.46554851666214,7.05609206670505,7.05609206670505,,
JHRML,JMI Hospital Requisite Manufacturing Ltd,29.3638539707984,17.8224648383268,10.7343624190415,7.67980669014254,,2.01788181242579,2.85641207055053,2.71833611138429,,11.544744991762093
JMISMDL,JMI Syringes & Medical Devices Ltd.,11.2593104482651,2.12276829439683,1.80858249953751,-1.26992464046031,-0.9097936078649095,-0.711194270145466,-0.834632794892838,-0.834535108336165,0.07908542935881863,9.057456724509441
JUTESPINN,Jute Spinners Limited,,,,,,,,,,
KARNAPHULI,Karnaphuli Insurance PLC,,22.0077317757578,22.2767059143905,17.6443784661035,12.445313125531671,5.11198433438444,9.6275460036522,9.6275460036522,,
KAY&QUE,Kay and Que (Bangladesh) Ltd.,31.4369843060078,26.263082744212,25.2243598868257,24.192710150484,,10.3381686656208,15.1867566756313,15.1867566756313,,5.1739015617957875
KBPPWBIL,Khan Brothers PP Woven Bag Industries Ltd,41.778689092303,38.9627282057046,39.5600199225627,28.5481423926906,,5.31831406775889,5.68447299912091,5.66481294115588,,2.815960886598447
KDSALTD,KDS Accessories Ltd.,16.7656059854503,6.64253548527117,7.43825486547827,6.13436663856493,-6.850272263666916,3.36637365022366,7.77916585229382,7.73084969867236,,10.123070500179141
KEYACOSMET,Keya Cosmetic Ltd.,,,,,,,,,,
KOHINOOR,Kohinoor Chemical Co. (Bangladesh) Ltd.,26.8190368380561,12.8475751352689,14.2440448833859,10.0132601718932,6.426423491666128,17.751904822501,28.8978928908451,25.4679524796033,,13.971461702787261
KPCL,Khulna Power Company Ltd.,,,,,,4.01235004039758,4.62452197527089,4.62345427679705,,
KPPL,Khulna Printing & Packaging Ltd,,,,,,,,,,
KTL,Kattali Textile Ltd.,,,,,,,,,,
LANKABAFIN,LankaBangla Finance PLC,35.6932317080303,5.34197657533759,4.63290435114062,1.88686072885741,6.398228014897075,0.232165614624957,2.06989797403841,0.632534226543502,,
LEGACYFOOT,Legacy Footwear Ltd.,23.4865993599039,7.56010345208354,12.5826977157785,10.9746016057992,-64.03458955558433,1.8552045341523,2.09436969064146,2.08900356555507,,15.926495907820337
LHB,LafargeHolcim Bangladesh PLC,32.3620640209785,20.742283120604,22.2815947922659,16.7822711776596,11.050486681917848,13.3913183035066,24.1035104976051,24.0116761857476,,7.703916932036532
LIBRAINFU,Libra Infusions Ltd.,,,,,,,,,,
LINDEBD,Linde Bangladesh Limited,,,,,,,,,,
LOVELLO,Taufika Foods and Lovello Ice-cream PLC,,,,,,,,,,
LRBDL,Lub-rref (Bangladesh) Ltd,-42.8650917266723,-98.0744685614155,-266.795267799199,-267.094394196538,-91.51724321984688,-10.3965635253932,-20.2962910614593,-12.9603230234899,,55.209376834743175
